产品简称,当年收益%
九旭2号,5.27
金域量化3期,5.23
私募学院菁英99号,5.15
融裕二期,5.1
瀚投华睿千和1号,5.08
汇鑫56-1,5.06
迈隆1号,5.03
九旭1号,5.02
长江超越理财量化3号,4.97
道合2号,4.93
长江证券昆仑7号,4.91
龙腾汇金2号,4.86
睿添富2-1号,4.85
惠嘉稳健成长,4.76
大概率资管2号,4.63
冰剑5号,4.63
致福1期,4.61
宏禾种子1号,4.5
灿熙10号,4.46
胜达成长3期,4.45
前海旗隆医药衍生对冲..,4.36
林孚1号,4.34
颢瀚稳健一期,4.32
鼎集1期,4.23
乐得鹭岛1号,4.19
睿洪一号,4.19
申懋同心圆一号,4.17
永发投资稳健进取2期,4.17
德高1号,4.16
璟云天天向上二号,4.16
创势翔进取,4.04
众乐未名量化对冲二号,4.03
同威3期,3.96
融容1号,3.95
雍贯投资系列2号,3.92
仓红1号灵活进取,3.89
港信新时代3号,3.83
璟云天天向上一号,3.79
旭诚十期,3.68
江阴睿信主题成长1期,3.6
旭诚五期,3.6
大概率资管3号,3.59
天启谷羊,3.59
菩提成长8号,3.48
丹阳多头3期,3.3
新思哲成长基金,3.29
睿鉝量化对冲1期,3.24
海中湾开泰6号,3.19
银帆7期,3.17
银帆5期,3.13
广发合正赢动2期,3.11
江阴睿信主题成长2期,3.09
英卓量化期旺精选,3.08
牛丰子午线一期,3.05
金泉动量对冲基金,3.05
巴克夏月月利1号,3.04
海洋之星90号第五期,3.02
灿熙8号,3.01
灿熙2号,3
波若精选1期,2.99
正前方量道投资量化对..,2.96
好菜鸟热点轮动量化对..,2.96
钱王乾睿量化1号,2.94
理成专户4号,2.94
伯洋五期,2.93
瓜牛的梦想证券投资基金,2.9
宇迪乾睿稳增长1号,2.85
金星1期,2.81
核动力长期价值1号,2.76
价值精选8号,2.74
东达成长三期,2.7
金沙海枫,2.7
宝丰源3期,2.68
量道开普勒1号,2.68
开拓者量化趋势对冲1号,2.63
宽投量化对冲1号,2.63
百洋资产鼎瞻盛世1号,2.61
世钰5期,2.58
道睿择2期,2.57
启态易方量化2号,2.55
颢瀚稳健三期,2.54
银垒成长1号,2.53
贝富盛一期,2.52
博复达2号,2.5
东达价值增长一期,2.49
万联万年红多因子策略..,2.45
华融股票宝5号B,2.42
元达信财富尊享1期,2.4
道合1号,2.36
永升致远1期,2.36
深乾凌凌九进取,2.35
颢瀚稳健二期,2.27
时鸣2号,2.26
太平洋山禾2号,2.25
云峰2期,2.22
亘盈稳健,2.14
逸昇源1号,2.11
长江超越理财量化2号,2.08
双宇华耀创富1期,2.06
世纪汇金量化优选对冲..,2.06
嘉华盛裕银海1号,2.05
盛泉恒元多策略量化对..,2.01
润之泽阿尔法成长一号,2
工银量化恒盛精选D类1..,1.99
保银量化石榴,1.98
中经乾禾,1.93
巨鹿1期,1.92
智裕新隆2号,1.9
普邦恒升(华金1期),1.81
乾元泰和12号,1.8
春风,1.77
量道趋势1号,1.72
银河稳汇10号,1.72
银河稳汇9号,1.72
天风源泽添1号,1.72
探骊,1.72
天风证赢2号,1.71
天风证赢1号,1.71
倚天瀚海雄风19号,1.71
资本运作1期,1.7
财富广金恒富5号,1.7
天风源泽添2号,1.69
中信保盈量化1号,1.68
天风源泽添4号,1.67
天风源泽添5号,1.67
长余9号金圣成长,1.64
汇鑫89号,1.63
西藏同信同心12号,1.63
通和进取2号,1.63
长城量化优选8号,1.63
天风源泽添3号,1.62
长河畅达稳健1号,1.62
私募学院菁英55号,1.6
中域稳健涵和1期,1.59
近山量化定增套利一期,1.59
若愚量化动态对冲1期,1.58
汇祥4号,1.55
赤子之心招商单一信托,1.54
朴仕量化1号,1.53
汇祥3号,1.53
道谊量化增强1期,1.5
摩旗多因子阿尔法量化..,1.48
摩旗多因子阿尔法量化..,1.4
金辇精选1号,1.4
金楠聚富1期,1.35
财富广誉远安宫清心,1.34
泉上圣斗士,1.32
高溪多空趋势,1.31
格上稳盈量化对冲1号,1.31
长江资管量化对冲1号,1.3
远望角容远1号,1.3
南岳八号,1.3
鸿逸楚天一号,1.27
信投鼎利14号,1.26
双隆量化7号,1.26
鸿然2号,1.24
中航金航3号,1.23
银帆6期,1.23
进化论复合策略一号,1.23
大虎A股1号,1.21
壹财富量化1号,1.21
弗睿得1号,1.2
鼎熙稳健成长1号,1.19
贝富盛第二期,1.17
西藏同信同心吉祥高息..,1.17
犇牛2期,1.11
格上稳盈量化对冲2号,1.1
金马君盛1号,1.1
银河稳汇7号,1.08
银河稳汇6号,1.08
银河稳汇5号,1.08
银河稳汇4号,1.08
银河稳汇3号,1.08
银河稳汇2号,1.08
银河稳汇8号,1.07
银河稳汇1号,1.07
合赢2期,1.04
安盈仁睿-鹰2号,1.03
汇信华安1号,1.01
灿熙5号,1
华福兴发精选2号,1
梦真一号,0.99
红象1期,0.99
汇创启航1号,0.98
赤子之心价值,0.94
泛涵正元,0.94
大麓投资1期,0.94
纵贯成长1号,0.92
若愚量化配置1期,0.91
青骓西格玛套利一期,0.91
小禹1期,0.9
招商汇智之赤子之心1期,0.9
珠池量化稳健投资母基..,0.89
珠池量化稳健投资母基..,0.89
稳健成长1号,0.89
鹏华资产赤子之心价值..,0.89
中睿合银策略1号,0.86
佳盈四期,0.83
万盟盛世1号,0.8
申毅多策略量化套利3号,0.76
银河稳汇11号,0.75
牛行一号,0.75
塔晶价值成长1号,0.74
赤子之心单一信托,0.73
高溪多空趋势2号,0.71
金浪一号,0.71
阿尔法量化对冲六阳贞..,0.69
橡谷成长一号,0.69
海银国信红岭量化精选,0.68
融鑫5号,0.66
发现2号,0.63
华安量成量化对冲1号,0.62
犇牛1期,0.62
摩旗多因子量化3号,0.6
睿源1号,0.59
奇获奇才A,0.53
金辇1号,0.5
龟兔赛跑1号,0.5
申毅量化套利种子4号,0.5
宽投量化一号,0.48
泓冠,0.48
国泰君安君享对冲一号,0.46
胜达成长4期,0.43
博弈树稳定增长1号,0.43
浦江之星103号二期,0.42
通和多策略对冲1期,0.4
正和新融1号,0.4
摩旗多因子量化5号,0.4
国金恒盛分级5号,0.39
渤海汇富量化宝3号,0.39
价值精选5期,0.37
神州牧1号,0.36
对冲精英之民森1期A,0.35
薛神投资量化选股1号,0.35
兴福TOP量化优选30,0.33
宽智量化对冲5号,0.33
红宝石(上信-E-1306),0.33
丰利中经乾宁策略轮动..,0.32
英大安之衡19号,0.31
旭诚辉煌,0.31
和熙10号,0.3
金狮151号,0.3
对冲优选2期1号,0.3
财智生活启航一期,0.27
通和富享一期,0.25
厚品资产复利一号,0.25
港融通8号-第05期,0.23
通和进取1号,0.23
正弘2号,0.23
摩旗多因子阿尔法量化..,0.22
量化2号,0.22
华尔进取2号,0.22
中信证券宏明量化多策..,0.2
坤元TOT,0.2
以太量化1号基金,0.2
昆仑二十八号,0.19
国宏东升1号,0.19
量化对冲吸利2号,0.19
锦润投资1期,0.19
第一创业瑞年05号,0.18
和源鹏程万里1号,0.18
赤子之心成长,0.17
圣盾成长1号,0.16
信复创值3号,0.15
金狮154号,0.15
金海4号,0.14
中信专享赤子之心成长..,0.13
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
中信专享赤子之心成长..,0.12
黑天鹅猎户座2号,0.12
摩旗多因子量化1号,0.11
新时代量化对冲6号,0.1
招商汇智之金百镕,0.1
聚盈1号,0.1
国泰君安君享对冲二号,0.09
长江资管民生和惠1号,0.09
信格稳增1期证券投资..,0.08
量化3号,0.07
鼎锋另类策略1期,0.07
论德2期,0.07
执盈二号,0.06
国金恒盛分级6号,0.05
东方点石1号,0.05
淘利策略指数轮动3号..,0.04
同威2期,0.03
培蓝壹号,0.03
宏牧1号,0.01
金雨行1号,0.01
海洋之星84号,0
信德医疗,0
知钱神州1号,0
汇益1号,0
中金蓝海财纳易证券投..,0
海通宝石1号,0
摩旗多因子量化2号资..,0
睿盈2号,0
金柏1期,0
象学一期,0
三一资本明珠1号,0
瀚木资产瀚木一号,0
龙隐1号,0
福纳1号,0
盈阳涌鑫三号,0
锐集一号,-0.01
工银量化恒盛精选A类2..,-0.02
源沣长征,-0.03
宏源证券鑫源01号,-0.03
宏升远望4号,-0.06
价值精选15期,-0.06
正前方国金财富量化对..,-0.07
融智新锐10期(泽泉投资),-0.07
龙成1号,-0.08
金牡丹道谊稳健,-0.1
泽泉神州牧15号,-0.1
神州牧5号,-0.1
若愚量化动态对冲3期,-0.11
上善神州牧1号,-0.12
泽泉涨停板1号,-0.13
十万起家投资基金1号,-0.13
神州牧1号,-0.15
汇祥1号,-0.15
众合机电1号,-0.16
泽泉信德,-0.17
稳健流动性管理,-0.18
金摇篮-信盈债券投资,-0.19
中金对冲1号,-0.19
泽泉景渤财富,-0.19
财富汇股天乐2号,-0.2
凯兴博远3号,-0.2
知钱青云2号,-0.2
天信万霁1期,-0.2
兆信1期,-0.22
国信红岭量化,-0.26
嘉谟动量,-0.27
金典新繁荣一号,-0.27
泽泉盛辉,-0.28
金通量化对冲1号,-0.28
国泰君安君享新利七号,-0.29
汇创稳健2号,-0.3
笃道1期,-0.32
中风投一号,-0.33
万丰友方避险增值1期,-0.34
圣手2期,-0.35
英飞投资1号,-0.36
金百镕1期,-0.36
工银量化恒盛精选D类2..,-0.36
长江超越理财量化6号,-0.37
尊岳进取3号,-0.4
信复创值2号,-0.41
八零后一期,-0.44
成功共赢1期基金,-0.47
中环港沪深对冲基金,-0.48
国泰君安君享新利三号,-0.49
共盈凯石喜洋洋,-0.49
广州鲲鹏新兴行业精选..,-0.5
华英绝对回报A,-0.5
知几投资灵活配置3期,-0.53
众劦才华三号,-0.54
聚米1期,-0.55
宝丰一号,-0.56
天玑财富2号,-0.57
天马多空策略投资基金,-0.58
菩提成长1号,-0.59
华骏海石2号,-0.6
成源一期,-0.6
钜和共赢1号,-0.61
佳泰得量化价值1号,-0.63
玉牛一号,-0.63
万丰友方稳健成长1期,-0.65
远望角投资1期,-0.66
万丰友方贯升2号,-0.66
德邦慧选1号,-0.67
万丰友方贯富添利3期A,-0.68
知几投资灵活配置2期,-0.71
新思哲1期,-0.71
神农价值精选1号,-0.71
道谊稳进,-0.75
永隆量化趋势,-0.77
恒天真鑫赢嘉一号,-0.77
泽泉福虹财富,-0.81
熵一3号全球宏观配置,-0.81
或然赋利1期,-0.82
今赫基业1号,-0.83
风格汇鑫2号,-0.84
汇信-盈象1号,-0.84
光大兴富进取3期第1期,-0.84
安民2号,-0.84
国泰君安君享新利一号,-0.86
工银量化恒盛精选,-0.88
华福兴发新成长,-0.88
银帆2期,-0.89
炜博领航,-0.93
华尔进取1号,-0.94
龙腾汇金1号,-0.95
东源嘉盈七期,-0.95
美都勤远量化1号,-0.97
摩旗多因子阿尔法量化..,-0.99
融惠优选3期-3号投资..,-1.03
九悦尊享,-1.03
金太阳高毅国鹭1号崇远,-1.04
金百镕6期,-1.04
巨柏1号,-1.05
同瑞汇金1期,-1.06
华骏海石1号,-1.06
西南证券益乾2号,-1.06
摩旗阿尔法量化1号,-1.08
天生桥A股投资基金二期,-1.09
腾逸01号,-1.1
宏升远望3号,-1.11
若愚量化动态对冲2期,-1.12
招商汇智之天马领航,-1.14
牟合量化1期,-1.15
中山宝睿精选,-1.15
银帆8期,-1.16
华福兴发精选,-1.18
中国价值,-1.19
明汯稳健增长1期,-1.19
进化论复合策略二号,-1.2
华炎晨星,-1.23
天马,-1.26
西藏同信同心吉祥中睿..,-1.27
萤火虫1号,-1.28
浙江文熙明曜套利1号,-1.29
证大金马量化1号,-1.29
理想1号,-1.3
资瑞兴一号,-1.3
多策略优选4号,-1.31
远望5号,-1.32
金富量化策略3号,-1.32
金苏投资远望2号,-1.33
摩旗永安多因子量化1号,-1.34
工银量化恒盛精选D类2..,-1.35
华源兴业稳盈1号,-1.36
天倚道天道3号稳定成长,-1.36
鼎沣,-1.38
品诚1号(品御11号),-1.39
金百镕5期,-1.39
东方鼎泰1期,-1.39
宝晟2期,-1.39
锃亮一期,-1.4
投资精英之博道,-1.41
万丰友方稳健成长3期,-1.44
万泉易德1号,-1.45
诺亚高毅国鹭1号尚远2..,-1.46
滚雪球赢智一号,-1.47
渤海分级汇鑫6号,-1.47
诺亚高毅国鹭1号尚远1..,-1.47
诺亚高毅国鹭1号尚远1..,-1.47
诺亚高毅国鹭1号尚远1..,-1.47
诺亚高毅国鹭1号尚远1..,-1.47
金蕴71期(同创佳业一期),-1.48
山西对冲精选1号,-1.48
归富长乐1号,-1.49
厚恩恒山基金,-1.5
银帆3期,-1.51
中金对冲6号,-1.54
海汇1号,-1.56
中金对冲3号,-1.57
迪龙投资1号,-1.58
新富量化稳盈10号,-1.6
鼎实量化FOF一期,-1.62
雷根5号,-1.63
思悦1号,-1.64
启态易方量化一期,-1.65
股票优选9号,-1.65
鼎润1期,-1.66
中金对冲5号,-1.67
颐盛精进01号,-1.67
颐盛精进1号,-1.67
涵德量化稳健主基金,-1.69
创东方鑫隆1号,-1.7
平安阖鼎对冲优选系数..,-1.71
平安阖鼎对冲优选系数..,-1.71
平安阖鼎对冲优选系数..,-1.72
平安阖鼎对冲优选系数..,-1.72
万丰友方稳健成长2期,-1.74
联讯三板汇1号,-1.75
中金对冲9号,-1.76
中睿合银弈势3号对冲..,-1.77
创势翔国政对冲基金,-1.78
鼎锋8期,-1.78
龙江红1期,-1.79
量化对冲吸利1号,-1.8
中信宏量2号,-1.81
励石2号,-1.82
尚泽进取1号,-1.83
鑫兰瑞,-1.84
中金对冲10号,-1.87
乾阳时势基金,-1.89
敬勤三期,-1.9
天勤3号,-1.9
钱王稳增长1号,-1.91
九鞅量化一号,-1.94
朝阳中睿专享1号,-1.97
中联投资明星1期,-2
时鸣1号,-2.01
光大兴富进取5期第1期,-2.01
敏锐3号,-2.02
冰剑2号,-2.02
创富1号,-2.03
励远1期,-2.05
艾亿新融步步赢二号,-2.06
鑫安3期,-2.07
杏花1号,-2.07
民森先进生产力4号,-2.07
鲁证双隆量化6号,-2.07
新方程盈峰量化对冲基金,-2.09
长金银信宝6期,-2.13
日出财富主题优选一号,-2.15
歌斐诺宝精英组合管理..,-2.15
宽桥沪深300指数对冲..,-2.16
摩旗量化多因子阿尔法,-2.17
锦绣泰诚龙舞系列18号,-2.18
星火燎原1号,-2.2
勤晟泓熹价值,-2.2
国泰君安君享新利二号,-2.23
华西神农复兴,-2.24
金元日鑫基金,-2.27
勤远1号,-2.28
海燕全天候回报3期基金,-2.29
太平洋红珊瑚3号,-2.3
幸福1号,-2.3
冰剑7号,-2.3
太阳帆投资基金,-2.31
投资精英之博道,-2.31
泰唯信价值增长股票型,-2.33
融汇32号,-2.33
道亨对冲1号,-2.33
归富成长复兴二号,-2.37
皇庭资本生物医药医疗..,-2.37
黄金优选28期13号,-2.4
黄金优选28期12号,-2.41
昆仑二十九号,-2.41
黄金优选28期1号,-2.41
赢隆8期,-2.42
黄金优选28期7号,-2.42
璞理成长1号,-2.42
黄金优选28期2号,-2.42
黄金优选28期4号,-2.42
黄金优选28期3号,-2.42
黄金优选28期11号,-2.42
中睿合银二期,-2.42
金蕴28期(神农春生),-2.42
黄金优选28期10号,-2.42
黄金优选28期5号,-2.43
黄金优选28期8号,-2.43
黄金优选28期9号,-2.43
黄金优选28期6号,-2.43
中国龙平衡对冲增强,-2.45
理成风景7号,-2.45
明河价值一期,-2.47
冰剑12号,-2.49
冰剑10号,-2.49
鑫安2期,-2.51
鑫兰瑞二期,-2.51
招商创赢1号,-2.51
毅和明黄金2号,-2.53
鑫安12期,-2.53
榆柳一号,-2.54
瑞业兆富一号,-2.54
旗隆医药对冲基金一期,-2.56
华邦增长1号,-2.57
鑫安9期,-2.58
和聚兴享1期,-2.58
承泽股票二号基金,-2.59
慧安财富三期,-2.59
禾永远见平台共享,-2.59
景恒华盈,-2.61
身安道隆100,-2.61
金百临量化对冲1号,-2.61
宝盈伟成一号,-2.61
慧安财富一期,-2.62
三略价值成长,-2.62
冰剑9号,-2.63
德邦三板启航1号,-2.64
昶享2号,-2.68
鑫安1期,-2.68
慧安财富二期,-2.69
搏股通金2号二期,-2.7
自然道量化1期,-2.7
鼎锋18期,-2.72
中兴汇金3期,-2.73
富腾成长三期,-2.73
中信红利价值增强1号,-2.75
峪源量化多策略资产,-2.76
少数派8号,-2.77
搏股通金2号三期,-2.78
胜数量化2号,-2.79
冰剑8号,-2.79
明河科技改变生活,-2.8
冰剑1号,-2.8
碧海翔达,-2.81
比高世纪1期,-2.82
瀚信财富1号,-2.82
上海量化多策略对冲1号,-2.82
拙进量化8号,-2.83
创海富信5号,-2.84
拓达1号,-2.88
宝尊证券投资基金6期,-2.88
比高德赢,-2.89
中睿合银15期,-2.89
得一优选成长1号,-2.89
洵源趋势波动,-2.9
宏升远望6号,-2.9
汇远,-2.9
安盈仁睿-成长1号,-2.91
三略稳健增值,-2.91
工银量化恒盛精选A类1..,-2.92
申孚6号,-2.93
融智广发滚雪球1号,-2.96
和聚12期,-2.97
神农飞虎,-2.99
天信猛秦1期,-3
珠池量化进取1期,-3.01
明河优质企业,-3.02
归富成长复兴三号,-3.02
股指量化对冲一期,-3.02
麟佼开元多策略混合型..,-3.02
源乘一号,-3.04
博润价值成长,-3.05
新同方乘风基金1号,-3.06
齐熙社会回报,-3.09
冰剑3号,-3.09
引玉1期,-3.09
金海2号,-3.1
广金恒富2号,-3.1
重山骏景1号,-3.12
正前方五福临门量化对..,-3.17
德骏核心1号,-3.19
道睿择1期,-3.2
云峰1期,-3.22
广金恒富7号,-3.22
安顺2号,-3.24
双赢6期(涌金),-3.26
红宝石(上信-H-1003),-3.29
盈阳二十二号,-3.3
知几投资灵活配置1期,-3.3
天马量化1期,-3.31
霸王龙1号,-3.33
海燕全天候回报2期基金,-3.33
兴证鑫享8号,-3.33
丰岭稳健成长1期,-3.34
天蓝星1号,-3.35
神农尊享A期,-3.35
神农尊享B期,-3.35
神农尊享C期,-3.35
神农尊享D期,-3.35
神农尊享E期,-3.35
神农尊享F期,-3.35
神农尊享G期,-3.35
神农尊享H期,-3.35
神农尊享I期,-3.35
神农尊享J期,-3.35
神农尊享K期,-3.35
神农尊享L期,-3.35
神农尊享M期,-3.35
神农尊享N期,-3.35
神农尊享O期,-3.35
神农尊享P期,-3.35
神农尊享R期,-3.35
神农尊享S期,-3.35
神农尊享T期,-3.35
中睿合银8期,-3.35
平稳增值1号,-3.36
国金工银量化恒盛精选..,-3.37
金蕴50期(海润达),-3.38
盈峰恒泰量化对冲基金,-3.39
源代码木星1号,-3.4
慧安2号,-3.41
彼立弗复利一期,-3.41
合德丰泰,-3.42
和禄1号,-3.42
论德1期,-3.42
少数派求是1号,-3.43
淳麟1号,-3.45
冰剑6号,-3.47
河东定风波中国基金,-3.48
神农1期,-3.48
映雪百丈冰1号基金,-3.49
慧安9号,-3.5
lighthorse稳健增长,-3.5
沁源成长,-3.51
明德1号,-3.51
慧安1号,-3.52
明河双诚10号,-3.55
星池量化木星1号,-3.56
旭诺成长对冲2号,-3.56
大钧盛世精选主题,-3.57
慧安5号,-3.57
乾图价值趋势1号,-3.58
拙进量化4号,-3.62
和聚光明1号,-3.62
大岩量化1号,-3.64
聚沣1期,-3.65
慧安3号,-3.65
日昇1号,-3.65
睿添富06号,-3.66
先锋1号,-3.7
清水源9号基金,-3.71
传家堡3号,-3.73
广发银来汉景港湾1号,-3.73
金海3号,-3.74
和聚商享1期,-3.75
知钱青云1号,-3.75
易方达资产瑞达量化1号,-3.79
招商智远美丽中国,-3.8
金蕴12期,-3.8
黄金优选37期1号,-3.81
和聚民享1号,-3.81
黄金优选37期2号,-3.82
景泰复利回报十期,-3.83
名禹灵越,-3.84
量化多策略对冲基金2号,-3.86
柘弓1期,-3.87
沣杨优选,-3.88
海通海汇共赢12号,-3.88
航长常春藤2号,-3.89
长江证券昆仑6号,-3.9
海外精选至臻隆奥1期,-3.9
钱塘盛世,-3.93
国金中国龙进取2号,-3.94
搏股通金2号,-3.95
上善若水厚德稳健,-3.96
少数派7号,-3.96
瑞达起航一号,-4.01
尊岳进取2号,-4.04
金狮155号,-4.05
黑森九号,-4.05
搏股通金2号特定,-4.08
循远成长一号,-4.08
东方港湾成长基金,-4.09
中国龙价值对冲1号,-4.1
长江汉景港湾1号,-4.11
格林大华伯利恒1期,-4.11
证研三期,-4.11
汉景港湾投360一号,-4.11
纳鑫2号,-4.13
东源嘉盈六期,-4.14
京福1号,-4.15
金元日鑫2号,-4.16
汇信-惠正3号,-4.17
游马地2号,-4.18
西南证券双喜汇鑫工银..,-4.18
融惠优选3期-1号投资..,-4.19
上善若水厚德2期,-4.2
上善若水厚德1期,-4.2
易同精选2号,-4.2
知钱神农1号,-4.21
赢隆9号,-4.21
创赢2号,-4.24
创海富信1号,-4.25
科技创新量化精选基金..,-4.25
汉和资本1期,-4.26
摩通成长1号,-4.27
东方港湾2号,-4.27
亿龙中国,-4.28
东方港湾马拉松,-4.28
雄资壹号,-4.29
上善若水振华5期,-4.3
卓盈01号,-4.31
倚天越女剑15号,-4.32
易同精选1号,-4.32
中融1号,-4.32
名禹1期,-4.35
东方港湾1期,-4.35
拾贝精选投资,-4.35
名禹2期,-4.36
锐进43期高毅晓峰,-4.36
国泰君安君享弘利二号,-4.37
炼金术1号,-4.37
论德成长,-4.37
量化友谊一号,-4.38
家和万事兴1号,-4.38
财源广聚量化1号,-4.39
朴道千里量化CTA,-4.41
青岛晟石,-4.41
金钥匙东方港湾港股通..,-4.41
华英今日投资66,-4.42
汇信-鑫富越2号,-4.42
冰剑11号,-4.43
河东定风波1号,-4.43
前瞻8号,-4.45
海燕全天候回报1期基金,-4.46
拙进红岸量化3号,-4.48
长江证券昆仑5号,-4.5
知本合丰1号,-4.51
渤海分级汇鑫7号,-4.52
磐耀五期,-4.53
五谷丰登(2期),-4.53
融通资本汉景港湾2号,-4.54
汇信-惠正4号,-4.54
汇盈9号,-4.54
湘财资本1号,-4.55
汇信-中欧瑞博5号,-4.55
陆宝点金精选,-4.58
歌斐诺宝精英组合管理..,-4.58
汇创稳健一号,-4.59
东方港湾3号,-4.6
灿熙1号,-4.6
东方港湾03号,-4.62
私募学院菁英7号,-4.62
锦绣泰诚龙舞系列17号,-4.63
歌斐诺宝精英组合管理..,-4.63
宽华定增择时对冲5号,-4.63
策牛成长1号投资基金,-4.63
领新安盈5号,-4.66
91金融东方港湾价值1号,-4.67
鼎锋16期,-4.7
博道全天候对冲一号,-4.7
大岩量化平衡1号,-4.73
中兴汇金2期,-4.75
融通资本盈冠东方汉景..,-4.76
金益沣一号,-4.77
西南证券益乾1号,-4.78
西藏明曜聚富三号,-4.78
高傅汉景港湾1号,-4.78
聚金1号,-4.83
金诚富利1期,-4.83
凯诺合盈1号,-4.85
青鼎赤兔马1号,-4.85
盈沣睿信1期,-4.86
名禹灵动,-4.88
多策略创赢1期,-4.88
宝丰源2期,-4.89
辰景港湾1号,-4.9
拙进红岸量化2号,-4.9
林园,-4.92
龙腾,-4.93
科乐对冲1号,-4.93
联讯析方港股1号,-4.95
英蓝价值动量1号,-4.96
汇信-中欧瑞博3号,-4.98
厚达新经济2号,-4.98
锐进16期中欧瑞博,-4.98
泽元元泰证券投资基金,-4.99
小熊猫量化2号,-4.99
阳光宝2号,-5
汇信-中欧瑞博4号,-5.01
升阳2期,-5.01
华洲六号,-5.02
延信稳健1号,-5.02
多空策略1号,-5.03
万霁一号,-5.04
瀚信稳健1期,-5.05
瑞天5期,-5.06
淡水泉卓越1期,-5.07
中兴汇金4期,-5.07
汉和恒聚,-5.07
汇信-中欧瑞博6号,-5.08
优波基金,-5.08
安天诚鼎诚1号,-5.08
西藏明曜聚富二号,-5.1
相聚顺为1期,-5.12
恒德中略2号,-5.12
宁波海顺1号,-5.14
国泰君安君享弘利三号,-5.14
清水源国君,-5.15
阳光宝1号,-5.16
盈峰量化1号,-5.16
东方港湾利得汉景1期,-5.17
巨杉净值线5B号,-5.18
巨杉净值线5D号,-5.18
巨杉净值线5C号,-5.18
天发2号,-5.18
巨杉净值线5E号,-5.18
巨杉净值线5A号,-5.19
巨杉净值线5F号,-5.19
融惠优选3期之专享2期,-5.19
鹏辉1号,-5.19
融惠优选3期,-5.2
融惠优选专享1期,-5.2
航长常春藤,-5.22
远策4期,-5.23
广金稳健01期,-5.24
磐耀四期,-5.24
西藏隆源对冲1号,-5.25
深国投-新同方信托,-5.25
光大资产权益类B,-5.25
申孚1号,-5.25
雪球2期,-5.27
东吴汇新1号,-5.27
海子以梦为马1号,-5.28
宇迪钱王山1号,-5.3
红土创新红石11号,-5.3
荣晟达2号,-5.3
国道量化基金一号,-5.3
东兴港湾1号,-5.3
钱江一号,-5.32
明见2号,-5.33
海通海汇共赢17号,-5.34
大包巷1号,-5.35
