产品简称,当年收益%
国泰君安君享对冲二号,-0.66
敏锐3号,-0.68
成功乐享2号,-0.68
厚品资产复利一号,-0.69
若愚量化动态对冲1期,-0.69
大麓投资1期,-0.7
德邦慧选1号,-0.7
东达成长三期,-0.7
红角一号,-0.71
正前方国金财富量化对..,-0.71
涵德量化进取,-0.71
泽泉福虹财富,-0.71
国泰君安君享对冲一号,-0.74
今赫基业1号,-0.74
宝盈伟成一号,-0.75
江阴睿信主题成长2期,-0.76
江阴睿信主题成长1期,-0.77
天倚道天道3号稳定成长,-0.78
摩旗多因子阿尔法量化..,-0.79
工银量化恒盛精选A类2..,-0.79
天风证赢1号,-0.81
天风源泽添1号,-0.82
天风证赢2号,-0.82
瀚信九零7号,-0.82
天风源泽添5号,-0.82
天风源泽添2号,-0.82
天风源泽添3号,-0.82
天风源泽添4号,-0.82
创海富信5号,-0.84
银帆3期,-0.85
朴道千里量化CTA,-0.86
中金对冲1号,-0.87
海银国信红岭量化精选,-0.88
尚泽进取1号,-0.88
瑞达起航一号,-0.88
倚天越女剑15号,-0.89
三略价值成长,-0.9
星池量化木星1号,-0.9
资瑞兴一号,-0.9
道谊稳进,-0.92
东方老虎汇1号,-0.92
长江超越理财量化6号,-0.93
宽投量化对冲1号,-0.94
安民2号,-0.94
金通量化对冲1号,-0.98
格上稳盈量化对冲1号,-1
十万起家投资基金1号,-1.01
金牡丹道谊稳健,-1.03
天马,-1.03
元普对冲8号B,-1.07
稳健成长1号,-1.09
佳泰得量化价值1号,-1.11
融惠优选3期-3号投资..,-1.12
华福兴发新成长,-1.12
万丰友方避险增值1期,-1.12
东源嘉盈七期,-1.13
泰旸精选1号,-1.16
青岛晟石,-1.16
国泰君安君享新利三号,-1.17
龙成1号,-1.17
国信红岭量化,-1.18
拾年3号,-1.18
合赢2期,-1.2
华英绝对回报A,-1.2
山西对冲精选1号,-1.2
格上稳盈量化对冲2号,-1.2
睿鉝量化对冲1期,-1.23
中睿合银9期,-1.23
招商汇智之天马领航,-1.27
神农太极,-1.27
敬勤三期,-1.3
三略稳健增值,-1.3
薛神投资量化选股1号,-1.31
西藏同信同心吉祥中睿..,-1.31
论德1期,-1.32
优扬1号,-1.32
若愚量化动态对冲2期,-1.33
励石2号,-1.37
美邦1期,-1.38
中金对冲9号,-1.39
中睿吉祥管家10期,-1.39
陆家嘴财富量化对冲1期,-1.4
龙隐1号,-1.4
中山宝睿精选,-1.42
永安量化对冲与趋势组..,-1.44
中金对冲10号,-1.45
冰剑12号,-1.46
中睿合银二期,-1.47
资本运作1期,-1.49
中睿合银策略优选1号..,-1.5
大虎A股1号,-1.52
若愚量化动态对冲3期,-1.52
少数派8号,-1.53
股票优选9号,-1.53
冰剑2号,-1.54
汇创启航1号,-1.57
笨牛精选一期,-1.59
冰剑7号,-1.59
南岳八号,-1.6
新富量化稳盈10号,-1.6
青骓西格玛套利一期,-1.61
牛丰子午线一期,-1.65
中睿合银8期,-1.65
银帆6期,-1.65
工银量化恒盛精选D类1..,-1.65
美都勤远量化1号,-1.66
中睿吉祥管家一期,-1.67
摩旗阿尔法量化1号,-1.67
中金对冲6号,-1.69
工银量化恒盛精选A类4期,-1.71
冰剑9号,-1.73
永隆量化趋势,-1.73
中金对冲3号,-1.75
银帆5期,-1.75
鸿然2号,-1.76
中金对冲5号,-1.76
珠池量化进取1期,-1.81
冰剑1号,-1.81
知钱青云1号,-1.82
自然道量化1期,-1.83
大概率资管1号,-1.84
招商创赢1号,-1.84
冰剑8号,-1.85
健康生活主题优粤2号..,-1.86
渤海汇富量化宝3号,-1.86
中睿合银弈势系列A号,-1.86
炜博领航,-1.87
中睿合银弈势4号,-1.89
万丰友方稳健成长1期,-1.9
鑫安3期,-1.91
胜达成长2期,-1.92
冰剑3号,-1.94
鑫兰瑞二期,-1.95
健康生活主题优粤2号..,-1.95
民森先进生产力4号,-1.95
万丰友方避险增值2期,-1.96
智博方略2期(续),-1.98
冰剑6号,-1.98
中睿合银策略精选1号,-1.99
摩旗多因子量化2号资..,-2
博复达2号,-2.01
元普月月盈5号,-2.02
国泰君安君享新利二号,-2.05
冰剑10号,-2.05
中信宏量2号,-2.07
鑫兰瑞,-2.09
鑫安2期,-2.1
牟合量化1期,-2.11
金楠聚富1期,-2.12
木铎金声基金,-2.16
楠溪一期,-2.16
冰剑11号,-2.17
创东方鑫隆1号,-2.18
金蕴71期(同创佳业一期),-2.18
乾阳时势基金,-2.19
价值稳健,-2.19
勤晟泓熹价值,-2.2
金富量化策略3号,-2.23
金百临量化对冲1号,-2.26
万永2期,-2.27
中睿合银弈势3号对冲..,-2.28
朝阳中睿专享1号,-2.28
万丰友方贯升2号,-2.29
鑫安12期,-2.29
冰剑5号,-2.3
天信万霁1期,-2.3
华邦增长1号,-2.31
正前方五福临门量化对..,-2.31
中信红利价值增强1号,-2.33
金百镕1期,-2.35
万丰友方贯富添利3期A,-2.35
默名十一期,-2.36
大概率资管2号,-2.38
中睿合银弈势2号对冲..,-2.38
神农长空集基金,-2.39
鑫安1期,-2.39
天勤3号,-2.4
中国价值线二号,-2.41
厚道量化对冲1号,-2.41
正丰阳一金顺投1号,-2.41
中睿合银15期,-2.43
双隆量化7号,-2.44
鑫安9期,-2.46
稳逸6号,-2.46
天马量化1期,-2.46
毅和明黄金2号,-2.47
论德成长,-2.47
滚雪球赢智一号,-2.47
华福兴发精选,-2.47
理成风景7号,-2.48
以太量化1号基金,-2.48
苦行僧2号,-2.48
融裕二期,-2.5
万丰友方兆业,-2.5
摩旗量化多因子阿尔法,-2.5
恒信2号(银创),-2.5
赢隆8期,-2.52
品御2号,-2.54
尖沣志远,-2.55
恒天真鑫赢嘉一号,-2.56
炜博兴航,-2.56
摩旗永安多因子量化1号,-2.57
宝丰源1期,-2.57
峪源量化多策略资产,-2.57
国道量化基金二号,-2.59
华骏海石2号,-2.59
菩提成长8号,-2.61
信投鼎利15号,-2.61
lighthorse稳健增长,-2.61
日出财富主题优选一号,-2.62
后羿睿盈一期,-2.63
融容1号,-2.63
神农长空集母基金,-2.64
艾亿新融步步赢二号,-2.65
睿添富2-1号,-2.67
泰德量化1号,-2.67
智博方略快乐人生1号,-2.67
萤火虫1号,-2.67
众劦才华三号,-2.69
融汇32号,-2.69
星惠量化多策略,-2.69
光大兴富进取3期第1期,-2.7
理成转子15号,-2.7
拓达1号,-2.71
信投鼎利14号,-2.72
陕兴苏富稳健回报一号..,-2.73
资富精鉴基金,-2.73
万丰友方稳健成长3期,-2.73
领源春天一号,-2.74
平安阖鼎对冲优选系数..,-2.76
平安阖鼎对冲优选系数..,-2.77
平安阖鼎对冲优选系数..,-2.77
平安阖鼎对冲优选系数..,-2.77
旭诺成长对冲2号,-2.78
相聚晓兴一期,-2.81
中卓华商1号,-2.82
资富精鉴二期,-2.83
汇信-金百合3号,-2.83
德邦三板启航1号,-2.84
长河畅达稳健1号,-2.85
嘉华盛裕银海1号,-2.85
摩通成长1号,-2.87
广金恒富7号,-2.87
华骏海石1号,-2.87
嘉禾量化1号,-2.88
睿信,-2.89
毅扬3期,-2.91
宇迪钱王山1号,-2.93
麟佼开元多策略混合型..,-2.94
平稳增值1号,-2.95
工银量化恒盛精选D类2..,-2.99
五道资本弘历1期,-3.01
金百镕6期,-3.06
毅扬2期,-3.07
尊岳进取5号,-3.07
银垒成长1号,-3.08
颐盛精进1号,-3.1
贝富盛一期,-3.1
和聚兴享1期,-3.11
东北证券融智2号,-3.11
相聚芒格一期,-3.12
金百镕5期,-3.12
和聚12期,-3.14
国泰君安君享新利一号,-3.15
浅湖1号,-3.16
元亨1号,-3.16
搏股通金2号二期,-3.16
得一优选成长1号,-3.16
宏升远望3号,-3.17
远望5号,-3.17
搏股通金2号三期,-3.18
万丰友方稳健成长2期,-3.19
量化友谊一号,-3.23
广金稳健01期,-3.26
宽桥沪深300指数对冲..,-3.29
长安乐系列21号,-3.33
先锋1号,-3.35
中环港沪深对冲基金,-3.35
钰淞(精选一期),-3.37
汇祥3号,-3.39
私募学院菁英83号,-3.39
春言一期,-3.4
兆信1期,-3.4
聚盈1号,-3.4
毅和明黄金1号,-3.4
睿信5期,-3.4
洵源趋势波动,-3.4
正丰阳1号,-3.4
广金恒富2号,-3.42
金辉1号,-3.43
尚谷1号,-3.45
增长1号,-3.49
腾逸01号,-3.51
世富壹玖创新,-3.51
道睿择1期,-3.51
淘利策略指数轮动3号..,-3.52
前海青藤一号,-3.53
富定量化对冲1号,-3.54
上海量化多策略对冲1号,-3.55
中兴汇金3期,-3.55
明德1号,-3.58
沣京成长精选一期,-3.61
丰岭稳健成长1期,-3.61
励远1期,-3.61
广金恒富1号,-3.62
聚沣1期,-3.65
天蓝星1号,-3.7
拙进量化8号,-3.72
私募学院菁英55号,-3.72
赢隆9号,-3.72
瑞升稳健量化对冲,-3.73
日昇1号,-3.73
国道量化基金一号,-3.74
和聚光明1号,-3.74
恺俊投资1号,-3.75
太阳帆投资基金,-3.75
量化多策略对冲基金2号,-3.79
航长常春藤2号,-3.79
天生桥A股投资基金二期,-3.8
尊岳进取3号,-3.8
财源广聚量化1号,-3.8
恒添新青年一号,-3.81
巨鹿1期,-3.81
知几投资灵活配置1期,-3.82
世钰5期,-3.83
东方贝格一号,-3.83
和聚民享1号,-3.85
长安乐系列19号,-3.87
国金工银量化恒盛精选..,-3.89
国昌投资1号,-3.9
工银量化恒盛精选D类2..,-3.93
明河科技改变生活,-3.95
沁源成长,-3.96
私募学院菁英99号,-3.98
传家堡3号,-3.99
长金银信宝6期,-4
东兴港湾1号,-4.05
长青定制1号,-4.05
厚恩恒山基金,-4.06
开拓者量化趋势对冲1号,-4.07
港信新时代3号,-4.08
中信海外投资1号,-4.09
和聚商享1期,-4.1
和聚商享1期A,-4.1
和聚商享1期B,-4.1
融智广发滚雪球1号,-4.1
汇祥4号,-4.13
汇信-惠正3号,-4.14
普邦恒升(华金1期),-4.15
航长常春藤,-4.17
中睿合银弈势1号对冲..,-4.2
乾元泰和12号,-4.2
宏升远望6号,-4.2
思源1期,-4.2
万博风格对冲2期,-4.21
凯诺合盈1号,-4.22
名禹灵越,-4.23
源乘一号,-4.25
宁聚满天星2期,-4.26
融惠优选3期-1号投资..,-4.27
禾永远见平台共享,-4.28
中兴汇金东铁1期,-4.29
珠池量化进取投资基金..,-4.3
东方港湾2号,-4.31
私募学院菁英43号,-4.34
华银领先十六期,-4.34
领新安盈5号,-4.35
策牛成长1号投资基金,-4.36
搏股通金2号特定,-4.36
金益沣一号,-4.37
泰石麦哲伦投资基金,-4.4
陆宝点金精选,-4.4
万晟正朗,-4.4
黄金优选28期13号,-4.41
黄金优选28期12号,-4.41
河东定风波中国基金,-4.41
黄金优选28期1号,-4.42
黄金优选28期2号,-4.42
黄金优选28期7号,-4.43
黄金优选28期3号,-4.43
黄金优选28期8号,-4.44
黄金优选28期4号,-4.44
黄金优选28期5号,-4.44
黄金优选28期10号,-4.44
黄金优选28期9号,-4.44
黄金优选28期11号,-4.44
金蕴28期(神农春生),-4.44
黄金优选28期6号,-4.44
颐盛精进01号,-4.45
搏股通金2号,-4.45
亘盈稳健,-4.48
华西神农复兴,-4.49
源代码木星1号,-4.5
彼林乃尔主题精选2期A,-4.51
金诚富利1期,-4.51
金钥匙东方港湾港股通..,-4.52
东源嘉盈六期,-4.53
融通资本汉景港湾2号,-4.54
大钧盛世精选主题,-4.54
龙腾,-4.58
汇信-惠正4号,-4.59
金田龙盛,-4.59
道枢股票对冲2号,-4.6
歌斐诺宝精英组合管理..,-4.6
少数派求是1号基金,-4.6
名禹1期,-4.61
乾倍壹号,-4.61
中兴汇金4期,-4.62
安晟,-4.63
知钱神农1号,-4.64
融通资本盈冠东方汉景..,-4.65
瀚信九零2号,-4.65
东方港湾3号,-4.67
东方港湾03号,-4.67
金典新繁荣一号,-4.67
朗博信价值投机股票型..,-4.67
民晟2期(长安量化24号),-4.67
前道丰收1号,-4.68
海燕全天候回报1期基金,-4.68
景泰复利回报十期,-4.69
中国龙价值对冲1号,-4.7
瀚信财富1号,-4.7
国金中国龙进取2号,-4.71
长江元成长1号,-4.71
鼎熙稳健成长1号,-4.76
汇信-盈象1号,-4.76
泽谷璟升1号,-4.8
资富精鉴三期基金,-4.8
东源嘉盈3期,-4.82
拙进厚诚敏1号,-4.83
泰唯信价值增长股票型,-4.84
渊源二号,-4.84
格林大华伯利恒1期,-4.85
华康集合1期,-4.85
铜爵战略新兴产业1号,-4.86
幸福1号,-4.87
游马地2号,-4.88
少数派7号,-4.92
同瑞汇金1期,-4.94
金苏投资远望2号,-4.94
盘盛2号,-4.95
一线对冲信一对冲基金,-4.96
海汇1号,-4.97
金狮155号,-5
名禹稳健增长,-5.03
红宝石(上信-H-1003),-5.03
汇祥1号,-5.04
中证和璞新成长1号,-5.06
振华刘宏量化对冲2号,-5.07
仓红1号灵活进取,-5.07
一线对冲莞一对冲基金,-5.08
旭诚十期,-5.11
东方鼎泰1期,-5.12
稳健增长,-5.17
巨杉净值线5B号,-5.18
巨杉净值线5D号,-5.18
巨杉净值线5C号,-5.18
源沣长征,-5.18
巨杉净值线5E号,-5.18
巨杉净值线5A号,-5.19
巨杉净值线5F号,-5.19
淡水泉卓越1期,-5.19
神农尊享L期,-5.21
神农尊享T期,-5.21
神农尊享I期,-5.21
神农尊享H期,-5.21
神农尊享C期,-5.21
神农尊享P期,-5.21
神农尊享F期,-5.21
神农尊享K期,-5.21
神农尊享N期,-5.21
神农尊享G期,-5.21
神农尊享B期,-5.21
神农尊享O期,-5.21
神农尊享J期,-5.21
神农尊享S期,-5.21
神农尊享E期,-5.21
神农尊享R期,-5.21
神农尊享A期,-5.21
神农尊享D期,-5.21
神农尊享M期,-5.21
海佑精选基金1号,-5.22
华尔进取2号,-5.22
明见2号,-5.23
安越1号,-5.24
翼虎成长九期,-5.24
菁英时代国投大盈一号,-5.25
胜数量化2号,-5.27
拙进量化4号,-5.29
润之泽阿尔法成长一号,-5.3
金元日鑫基金,-5.31
和信成长二号,-5.31
厚达新经济2号,-5.34
融惠优选3期之专享2期,-5.34
融惠优选3期,-5.34
融惠优选专享1期,-5.34
广发银来汉景港湾1号,-5.34
安盈优选2号,-5.36
红岸量化精选1号,-5.37
中兴汇金2期,-5.39
丰利中经乾宁策略轮动..,-5.39
巴沃量化增强一号,-5.41
论德2期,-5.41
金海3号,-5.41
远望角投资1期,-5.44
睿策3期之睿策专享5期,-5.44
唐泓优选2号,-5.44
睿策3期之睿策专享4期,-5.45
中联投资明星1期,-5.45
睿策3期之睿策专享1期,-5.45
睿策3期之睿策专享3期,-5.45
睿策3期之睿策专享2期,-5.45
量华1号,-5.46
明达2期,-5.46
金元日鑫2号基金,-5.47
环球巨富量化资管3号,-5.48
和聚国享1期,-5.49
东方点石1号,-5.49
君冠1号,-5.52
盈峰量化1号,-5.52
创海富信1号,-5.52
华洲五号,-5.53
银河福星1号,-5.54
磐耀四期,-5.54
玖瀛多空策略,-5.56
磐耀五期,-5.57
汉景港湾投360一号,-5.61
合德丰泰,-5.65
瑞业兆富一号,-5.65
旭诺成长择时对冲一号,-5.66
雄资壹号,-5.66
瀚信稳健1期,-5.66
道亨对冲1号,-5.66
惠孚1期,-5.66
玖瀛多空策略五期,-5.67
玖瀛多空策略一期,-5.67
玖瀛多空策略三期,-5.67
金沙海枫,-5.7
巨杉银信宝十期,-5.73
元亨5号,-5.73
东方港湾成长基金,-5.74
和禄1号,-5.75
西藏明曜聚富三号,-5.75
千宇资本煮酒一号,-5.79
圣达2期,-5.8
申孚1号,-5.8
兆西财富9号,-5.81
丰岭远航母基金,-5.84
世富壹玖飞跃,-5.85
升阳2期,-5.85
前海一线对冲,-5.86
卓盈01号,-5.86
西藏明曜聚富二号,-5.88
瀚信稳健2期,-5.89
潼骁成长精选二期,-5.89
多空策略1号,-5.91
光大资产权益类B,-5.91
景商优选1号,-5.92
鼎鑫壹号,-5.92
民晟红鹭系列之4期,-5.92
前瞻8号,-5.93
神农1期,-5.95
发现2号,-5.99
中道1期,-6
神农价值精选1号,-6.01
景熙4号,-6.01
翼虎成长7期,-6.01
辰景港湾1号,-6.02
华财银丰证券投资基金,-6.06
华贯波段3号,-6.06
安顺2号,-6.06
91金融东方港湾价值1号,-6.06
九霄投资稳健成长二号,-6.06
东方港湾马拉松,-6.09
融惠5期(浦来德2号),-6.09
融璇趋势1号,-6.1
铜爵之强国重器2号,-6.1
盛运德诚趋势5号,-6.11
彼林乃尔主题精选1期,-6.14
久久益,-6.15
金太阳高毅国鹭1号崇远,-6.15
财浪扬帆一号,-6.15
翼虎成长1期,-6.16
理成专户4号,-6.16
开宝1期,-6.17
迈隆1号,-6.18
承泽股票二号基金,-6.2
睿源1号,-6.22
慧安财富一期,-6.23
齐熙社会回报,-6.23
国金慧泉多策略2号,-6.23
旗隆医药对冲基金一期,-6.25
大包巷1号,-6.26
大成灵活配置2期,-6.26
和聚7期之和聚专享1期,-6.29
科技创新量化精选基金..,-6.29
颢瀚稳健一期,-6.31
昆仑二十八号,-6.31
钱江一号,-6.32
睿策诺亚对冲,-6.34
对冲精英之睿策二期,-6.35
睿策1期,-6.36
安盈1号,-6.36
衍航5号主题行业轮动,-6.37
致福1期,-6.38
海中湾8号,-6.38
慧安财富三期,-6.39
对冲精英之睿策四期A,-6.39
睿策诺亚对冲专享5期,-6.4
睿策诺亚对冲专享6期,-6.4
睿策诺亚对冲专享1期,-6.4
睿策诺亚对冲专享4期,-6.4
睿策诺亚对冲专享7期,-6.4
睿策诺亚对冲专享8期,-6.4
睿策诺亚对冲专享9期,-6.4
睿策诺亚对冲专享2期,-6.41
睿策诺亚对冲专享3期,-6.41
纯熙趋势1号,-6.41
睿策2期,-6.41
睿策诺亚对冲专享12期,-6.41
对冲优选4期4号,-6.41
睿策诺亚对冲专享10期,-6.42
睿策诺亚对冲专享11期,-6.42
睿策诺亚对冲专享13期,-6.42
对冲精英之睿策三期,-6.42
对冲精英之睿策,-6.43
睿策量化2期,-6.44
浦来德天天开心对冲1号,-6.46
望正鹏辉之优选B期,-6.46
对冲精英之睿策六期A,-6.47
对冲优选4期6号,-6.47
望正鹏辉之金选A期,-6.47
望正鹏辉之优选A期,-6.47
望正鹏辉,-6.47
睿策3期,-6.48
对冲优选4期9号,-6.49
对冲优选4期2号,-6.49
基金会-弘尚资产,-6.5
翼虎成长5期,-6.5
高傅汉景港湾1号,-6.51
对冲优选4期7号,-6.51
东方港湾利得汉景1期,-6.51
东达价值增长一期,-6.53
乐得鹭岛1号,-6.54
对冲优选4期3号,-6.56
中鼎创富量化对冲二期,-6.56
前瞻9号,-6.56
对冲精英之睿策三期I,-6.56
对冲精英之睿策三期B,-6.56
对冲精英之睿策三期A,-6.56
小熊猫量化2号,-6.56
对冲优选4期10号,-6.56
对冲优选4期1号,-6.57
对冲优选4期8号,-6.57
归富长乐1号,-6.57
联讯天星资本1号,-6.59
金海2号,-6.61
尊岳进取2号,-6.61
磐耀三期,-6.62
七彩祥云-传奇,-6.65
汇信-华安4号,-6.66
胜者一期,-6.66
凯石量化选股1号,-6.67
创势翔盛世,-6.67
沃胜5期,-6.68
前海旗隆医药衍生对冲..,-6.69
世纪白玉尊中国新星,-6.69
易同成长,-6.7
景闰启航1号,-6.7
慧安6号,-6.7
申孚6号,-6.72
兆丰禾1号,-6.74
沣杨优选,-6.75
汇远,-6.75
融智坤朗仁玺邦一期,-6.75
瀚信成长4期,-6.77
康曼德003号,-6.77
新风口价值优选1号,-6.78
昶享2号,-6.78
鹏辉1号,-6.79
东方港湾1期,-6.8
对冲精英之睿策五期A,-6.8
神农飞虎,-6.81
悟空量化对冲6期,-6.81
慧安财富二期,-6.81
大岩量化1号,-6.82
广州摇钱树1号,-6.82
珈贝贰号,-6.84
护城河3号基金,-6.89
七彩祥云-华西1号,-6.92
东方港湾价值投资2号,-6.94
海中湾2号,-6.94
慧安5号,-6.94
衍航1号,-6.96
品臻1号,-6.98
工银量化恒盛精选A类1..,-6.99
兴证鑫享7号,-6.99
和聚融享1号,-7
和聚信享平台,-7
投资精英之博道,-7.02
深圳广汇缘5号基金,-7.02
慧安1号,-7.03
中欧瑞博1期,-7.06
颂逸一期,-7.08
知几投资灵活配置3期,-7.09
京石稳健2期,-7.1
新方程聚享1期,-7.12
恒德中略1期,-7.12
拾贝精选投资,-7.13
翼虎成长3期,-7.15
长江超越理财琴台3号,-7.16
黄金优选11期4号,-7.17
勤远1号,-7.17
大成创新资本灵活配置..,-7.17
黄金优选11期2号,-7.19
