产品简称,当年收益%
伯洋五期,14.9699
菁英时代优选5号,14.9403
星壤1号,14.8
旭诚十期,14.6617
无量1期,14.6
云信私募工场金舆财富之车1号,14.59
旭诚五期,14.5742
五矿鑫扬智选一号,14.5729
金域量化5期,14.5281
天创水电主题,14.5
春风,14.4134
祥和1号,14.3185
天风源泽添1号,14.2744
天风源泽添2号,14.2545
等风来幸福,14.2531
天风源泽添4号,14.2445
天风证赢1号,14.236
天风证赢2号,14.2161
天风源泽添3号,14.1551
天风源泽添5号,14.1252
天启谷羊,14.1204
乐金致远1期,13.8528
九旭2号,13.7931
江海龙2号,13.7546
旭诚辉煌,13.7336
金域量化2期,13.7136
伯洋三期,13.6532
君范跨境套利1号,13.6196
财富11号,13.6
智信创富博元2期,13.5722
信达量睿恒量化绝对收益1号,13.5548
元上大科一号,13.5
光大兴富进取3期第1期,13.3644
龙隐1号,13.3
鼎润1期,13.2936
明汯稳健增长1期,13.236
宏禾种子1号,13.2263
北极星1号,13
宁波海顺1号,12.942
盛运德诚趋势2号,12.885
龙全进取1期,12.8
昭图2期,12.5656
港股价值精选一号,12.5
海中湾开泰6号,12.4929
恒龙01号,12.487
惠嘉稳健成长,12.4546
领秀资本1号,12.4124
红角一号,12.3404
华侨壹期7号,12.3404
众禄A股新股10号,12.3138
未来汸呈红利士8号,12.2172
天信万霁1期,12.2
金楠聚富1期,12.1951
证大金马量化1号,12.1852
恒信盈创成长五期,12.1655
融商精选动力七号,12.1607
胜达成长2期,12.1311
乐山1号,12.1
恒赢稳健1号,12.037
大概率资管1号,12.0053
火麒麟1号,12
乾立亨趋势策略1号,11.9921
东方平昇创富一号,11.9829
淡水泉专项基金2期,11.9788
映雪百丈冰1号,11.975
山水人投资猎豹一号,11.9155
鼎熙稳健成长1号,11.9048
海顺交易宝一号,11.9
菁英7号,11.8754
道亨成长2号,11.8697
华尔进取3号,11.8
京福1号,11.7917
浊清价值二号,11.777
华侨壹期6号,11.7698
置富1号,11.73
灵均择时对冲1号,11.68
凤翔长盈,11.6791
达仁卓越2号,11.6582
双宇华耀创富1期,11.4839
海中湾腾实,11.4731
金域量化1期,11.4196
鹰傲绝对价值,11.396
钰融一期,11.3462
恒昌致知一号,11.3095
仓红1号灵活进取,11.2915
枫景,11.2462
私募学院菁英43号,11.2139
弘尚资产成长精选,11.1293
创新财富五期,11.1224
凯顺星成长,11.1
鼎萨2期,11.0928
龙萨精品一号,11.0517
同威海源价值1期,10.9907
华鑫鑫财富智享3号,10.9457
相聚芒格一期,10.8543
析方港股1号,10.8424
益和源1号,10.8
昭图3期,10.7033
锦程1号,10.601
广盈2号2期赤子之心价值投资,10.5402
京福2号,10.5077
卓泰2号基金,10.4191
泓成富友1号,10.3497
弗睿得1号,10.3486
汉和1期,10.3444
思源1期,10.3103
稳健增长混合,10.2562
天利进取1号,10.1566
资瑞兴一号,10.1
灿熙8号,10.0788
九源长和1号,10.0775
毅扬2期,10.0657
身安道隆100,9.9616
欧比特1号,9.94
理成专户4号,9.9185
暖流叶山股票1号,9.9165
海燕全天候回报3期基金,9.872
瀚信猎鹰1号,9.8679
清和泉金牛山4期,9.8273
数融量化1号,9.7769
长金银信宝6期,9.7683
勤远1号,9.7322
睿源1号,9.6968
爱医1号(长安投资359号),9.684
中信证券成长精选1号,9.6771
颢瀚稳健一期,9.5677
九霄稳健成长二号,9.5288
观富策略1号,9.4769
长江证券昆仑8号,9.4655
万利富达德盛1期,9.4598
宝丰一号,9.3883
景林创新成长,9.3448
昭时六期,9.2885
双头鹰伍号,9.249
私募工场睿磊稳健,9.0676
雪球2期,9.0666
融临02号,9.0479
景富二期,9.0142
盛鸿精选,8.9325
金太阳高毅国鹭1号崇远,8.9236
昊皇稳健成长,8.9186
中信宏量2号,8.9004
静明对冲一期,8.8795
宇迪钱王山1号,8.8474
阳光宝2号,8.8307
橡谷成长一号,8.778
大概率资管2号,8.6413
恒昌格物一号,8.6272
世诚基石1号,8.5978
东方老虎汇1号,8.5873
搏股通金2号二期,8.5516
海燕全天候回报2期基金,8.4681
华银领先十六期,8.45
思悦1号,8.4148
和聚兴享1期,8.3927
尚诚壹品瑞雪精选1号,8.3838
金新东方红1号,8.3744
盈阳十五号,8.3251
利檀3期,8.2762
搏股通金2号三期,8.2737
小鳄1号,8.2647
私募学院菁英55号,8.2449
凯石天盈,8.2035
论德葵潭正能量,8.1802
锦洋1号,8.1788
汉和恒聚,8.0539
通泽暖阳1期,8.018
德汇成长1期,7.9526
金域量化3期,7.938
雄资壹号,7.9024
方略德利1号,7.9
华信沐青一号,7.8652
颢瀚稳健二期,7.8598
科技创新量化精选基金1期,7.8431
世钰5期,7.8305
柚子1号,7.8143
前瞻8号,7.7684
君洽精选二期,7.7387
华尔进取2号,7.7206
映雪国贸95基金,7.686
诺亚高毅国鹭1号尚远20号,7.6814
诺亚高毅国鹭1号尚远13号,7.6807
诺亚高毅国鹭1号尚远14号,7.6807
诺亚高毅国鹭1号尚远15号,7.6807
私募学院菁英23号,7.6728
诺亚高毅国鹭1号尚远12号,7.6713
乾元激荡岁月对冲一号,7.6471
万丰友方贯富创赢1号B,7.642
致远一号,7.6382
泰平盛世量化配置1号,7.636
海燕四季收益1期,7.6087
太平洋红珊瑚3号,7.521
普邦恒升(华金1期),7.5163
胡杨A股消费7号,7.5107
中域稳健涵和1期,7.5023
来兴3号,7.5
晨星1期,7.4627
金算盘保盈1号,7.4
君翼量化2号,7.3749
瀚信猎鹰2号,7.3525
玉牛一号,7.3328
荣辉7期,7.33
凯纳智尊,7.3147
伯洋九期,7.25
中国梦8期,7.2
金海9号,7.1934
富润2期,7.18
同瑞汇金1期,7.1738
斯同1号,7.1689
和熙10号,7.1646
黑天鹅林氏家族,7.1429
少数派5号,7.1357
搏股通金2号,7.1299
炳富2号,7.1214
万利富达,7.0926
乾图1号(瑞林管理1号),7.0078
灿熙5号,7
道合2号,6.9416
1,6.9297
红象专户1号,6.9
睿远汇利精选,6.8819
泽泉信德,6.8628
亘盈稳健,6.8617
温瑞福1号,6.8475
对冲8号,6.8298
阳光宝1号,6.8297
工银量化恒盛精选D类17期,6.8294
知几投资灵活配置3期,6.8262
释捷投资阔叶林,6.7893
磐耀三期,6.7892
领新佰顺资产2号,6.7568
万霁一号,6.7494
明河价值一期,6.7471
七鼎世家青竹桥一号,6.7318
合正普惠私募1号,6.7
锐进43期高毅晓峰,6.664
融儒稳健一号,6.6427
神州牧2号,6.5968
颢瀚稳健三期,6.591
价值精选5期,6.5859
神州牧1号,6.5709
A,6.5541
胡杨A股消费3号,6.4777
英大安之衡17号,6.4304
菁英时代成长3号,6.4272
泓澄投资,6.4175
乾信中国影响力,6.4115
纳鑫2号,6.3836
蓝海汇赢主题驱动1号,6.3786
迈隆1号,6.3218
乾图投资产业价值1号,6.3179
歌斐诺宝精英组合管理4号子基金,6.3037
宇迪乾睿稳增长1号,6.2936
盛运德诚趋势1号,6.2474
观富平衡,6.2438
财富(绿宝石)二期,6.2385
伯洋一期,6.19
易凡2号,6.1511
通和进取2号,6.142
盘古2号,6.1055
汇信华安1号,6.0606
彼林乃尔主题精选1期,6.0345
华龙金智汇17号,6.0259
灿熙2号,6
上海润岸牵牛花,6
昭时九期,5.989
天弓2号,5.9675
开开门乐康1号,5.9553
天生桥A股投资基金二期,5.9384
拾年3号,5.9222
大麓投资1期,5.9204
睿盈2号,5.9118
元邦七号环保指数,5.9059
睿鉝量化对冲1期,5.8992
神州牧5号,5.8468
星火燎原1号,5.8034
钱王乾睿量化1号,5.8
中联投资明星1期,5.79
年年红2期,5.7879
雷根5号,5.7619
甘主动管理型,5.7518
宁聚常青藤2期,5.75
招商汇智之凤翔1号,5.7467
新活力启航1号,5.7459
林氏价值,5.7192
中讯证券滚雪球一号,5.6338
道冲核心竞争力,5.62
牛金价值,5.618
大概率资管3号,5.61
盈阳涌鑫三号,5.6
鑫安12期,5.5507
博弘数君白泽,5.5332
神农医药A,5.5
华汯中国机遇,5.4937
大通道财道1号,5.4909
恒信盈创成长二期,5.4645
国泰君安君享富利,5.447
资本运作1期,5.4433
胡杨A股消费,5.4201
柘弓1期,5.4131
蓝筹1期,5.4106
知几灵活配置2期,5.3825
神农春秋,5.3727
明河优质企业,5.3562
小禹1期,5.3519
游马地量化A,5.3045
铜爵强国重器3号,5.3
彬耕一期,5.2997
博润价值成长,5.2947
世纪汇金量化一期,5.2889
证大久盈旗舰1号,5.2678
金汇祥和1号,5.2632
和聚光明1号,5.2553
富利达二期,5.24
中国梦1期,5.1946
开源1号,5.1821
福建滚雪球8号,5.1597
精英之弘尚,5.1441
金蕴89期(东方平昇双诚一号),5.1066
巨杉海外视野1A号,5.1
永发投资稳健进取2期,5.0595
泉上圣斗士,5.0572
明河双诚10号,4.9904
天弓3号,4.9834
博健精选1号,4.9702
银垒进取2号,4.9643
西部恒盈交建2号,4.9544
聚引1号,4.944
远望角容远1号,4.9
向上资产1号,4.871
中睿博远价值尊享1号,4.8377
鳄鱼,4.8304
奕金安2期,4.8273
港信新时代3号,4.8152
元达信财富尊享1期,4.8088
源沣长征,4.807
鸿庆华融价值成长1号,4.8
富邦金马1期,4.7853
德汇精选,4.7739
第二基金中国300指数基金,4.7654
仙湖一号,4.7535
信水长流一期,4.7326
千宇资本煮酒一号,4.7254
神州牧1号,4.7017
鸿涵成长一期,4.7
中金蓝海财纳易,4.6942
年年红1期,4.68
稳健成长二期,4.6512
盘古3号,4.6092
汇创启航1号,4.6078
银帆7期,4.5868
华盛盈富一期,4.5854
汇鑫89号,4.5695
淳欣多策略1期,4.5336
海洋之星90号第五期,4.526
感恩在线成长,4.5213
七禾新煌昱合作发展,4.5205
添益一号,4.5
国泰君安君享新利一号,4.489
牛金套利对冲基金,4.4621
宏牧1号,4.4483
观富价值一号,4.4209
千波1号,4.4191
东达成长三期,4.4
新思哲1期,4.3838
长河畅达稳健1号,4.3726
道亨对冲1号,4.3561
标的1号,4.3429
灿熙1号,4.3426
同威增值3期,4.3313
万丰友方贯升2号,4.2923
玖月天玺1号,4.2786
聚盈1号,4.2718
太平洋证券红珊瑚1号,4.2389
格上稳盈量化对冲1号,4.2169
帛达一期,4.2157
鑫富越2号,4.1983
欧肯格致母基金,4.1925
少数派求是1号,4.1756
少数派7号,4.1711
润升投资瑞富1号,4.17
浊清价值一号,4.1266
神农1期,4.1206
中环港沪深对冲基金,4.1109
鸿阳1号,4.0991
世富壹玖创新,4.0705
臻禾稳健成长一期,4.0442
一剑9号,4.0115
国泰君安君享弘利二号,3.9462
开元价值壹号,3.9
国泰君安君享对冲二号,3.8825
易富宏泰一期,3.8767
盛泉恒元进取1号,3.8315
格上稳盈量化对冲2号,3.8076
国时泰盛一号,3.8
安之衡18号,3.7874
祥运和1号,3.7715
以太量化1号基金,3.771
浦信恒利资产管理1号,3.7418
汇创三期,3.733
盛运德诚趋势5号,3.721
悟空量化对冲6期,3.7115
银石10期,3.6948
景泰富尊一期,3.6738
璟云天天向上二号,3.6695
龙江红1期,3.6644
万丰友方贯富添利3期A,3.6589
富直2号量化对冲,3.6459
长安资产盛通精选2号C类5期,3.6404
阿甘1号,3.6137
滚雪球价值精选01号,3.6127
银河稳汇4号,3.6003
恒德1期,3.5932
皓晨之星,3.5746
银帆2期,3.5662
衍航3号,3.5468
上善若水3期,3.5437
太极1号基金,3.5375
银河稳汇1号,3.5318
泽嘉丰盈1期,3.5258
大黄蜂私募基金,3.5244
国泰君安君享新利三号,3.5156
达仁通宝7期,3.5047
易同增长,3.4974
璟云天天向上一号,3.4963
国泰君安君享新利七号,3.4883
易得资本1号,3.4676
众乐未名量化对冲二号,3.4644
纵贯成长1号,3.4582
悟空绿城对冲量化一期,3.4241
华西尊享1号,3.3981
上善神州牧1号之专享1期,3.3899
对冲精英之民森1期A,3.3871
中国价值,3.387
海外精选鸿远系列1期,3.35
焕然1号,3.3408
国泰君安君享弘利三号,3.3394
能信1号,3.3299
民晟资产2号,3.3033
国泰君安焕鑫2号,3.2577
和聚10期,3.2452
和聚鑫享2号,3.2443
立华合伙1期,3.2417
神州牧4号,3.2335
菩提成长8号,3.2174
南丁格尔言起1号,3.2032
阳光稳健1号,3.1907
投资精英之博道,3.1879
投资精英之博道,3.1879
投资精英之博道A,3.1879
投资精英之博道C,3.1879
吾股丰登1号,3.1763
太平洋红珊瑚2号,3.175
长江超越理财量化2号,3.1709
正弘锐意,3.1665
稳增3期,3.1604
财富广金恒富5号,3.16
淡水泉专项,3.1191
佳盈四期,3.1127
鸿然2号,3.112
泽泉神州牧15号,3.1062
今港趋势,3.1031
雀跃岩辰量化1期,3.1
榜样大数据量化母基金,3.1
上海润岸牵牛花1期,3.1
永隆量化趋势,3.074
景林1号,3.0649
炳富1号,3.0615
淡水泉2008,3.0361
浙商金惠中证转型成长指数型,3.0352
通金进取1号,3.0303
新阳,3.0252
滚雪球赢智一号,3.0071
淘利策略指数轮动1号,3.0048
瑞天5期,3.0012
南岳八号,2.991
上善神州牧2号,2.974
通和进取1号,2.972
金泉动量对冲基金,2.9318
悟空利得对冲量化一期,2.9215
或然赋利1期,2.8645
申毅多策略量化套利3号,2.8626
千象成长1号,2.86
银帆8期,2.8594
金星1期,2.85
全天候私募菁英组合1号,2.8422
悟空东略量化对冲1期,2.8374
睿策量化1期,2.8334
滚雪球1号基金,2.8287
鑫安6期,2.8183
开河稳健成长一号,2.8
金柏1期,2.7972
工银量化恒盛精选A类20期,2.765
仙人掌金牛3号,2.7619
恒德中略1期,2.7442
海银国信红岭量化精选,2.7344
复利价值,2.7335
凯纳骊莱,2.7161
永禧永进专享,2.7
博道1号,2.6884
明玥1号,2.6803
金蕴28期(神农春生),2.6719
金蕴30期,2.6696
黄金优选28期9号,2.6696
黄金优选28期7号,2.6691
黄金优选28期11号,2.6676
和聚1期,2.6666
黄金优选28期3号,2.6624
黄金优选28期10号,2.6623
黄金优选28期5号,2.6622
黄金优选28期2号,2.6586
黄金优选28期8号,2.6568
搏股通金2号特定,2.654
银河稳汇10号,2.6523
黄金优选28期4号,2.6515
黄金优选28期6号,2.6476
国泰君安君享弘利,2.646
如壹成长,2.6399
黄金优选28期1号,2.633
怡广国改2号,2.6316
兴证鑫享8号,2.6103
荣辉1号,2.5895
国泰君安君享新利二号,2.5847
珠池量化稳健投资母基金1号1期,2.5845
明达2期,2.584
和聚玖享1号,2.5806
承源07号,2.58
银际资本2号,2.5744
恒德中略2号,2.573
共盈凯石喜洋洋,2.5672
国泰君安君享弘利五号,2.5665
和聚诺亚专享8号,2.5526
和聚11期,2.5418
证大稳健,2.5412
万利富达,2.5269
杏花1号,2.5152
映雪霜雪10号,2.5152
安志远望角目标3号,2.449
淘利策略指数轮动3号基金,2.4434
笨牛精选一期,2.439
恒添新青年一号,2.4312
发现2号,2.4185
和聚华享对冲1期,2.4083
国泰君安君享对冲一号,2.405
合撰成长精选叁号,2.4
益盟财富1期,2.3995
胜达成长3期,2.3741
牛丰子午线一期,2.37
东方红先锋6号,2.3569
滚雪球3号,2.3553
华盛创赢5号,2.3469
银河恒天2号,2.3361
和禄1号,2.333
悟空对冲量化三期,2.3322
黄金优选28期12号,2.329
红帆一号,2.3185
国宏东升1号,2.3174
和聚信享平台,2.3156
昊嘉信格物1号,2.31
玮达绝对回报一号,2.302
自由卓越一期,2.3
中国龙平衡对冲增强,2.2963
博豪成长一号,2.2943
磐海大周期二号,2.29
银河稳汇9号,2.2849
华尔进取1号,2.2776
延信稳健1号,2.2727
银河稳汇2号,2.2672
沣杨飞越,2.2659
富腾成长三期,2.2589
先锋6号Ⅱ期,2.258
明达7期,2.2566
海神一号,2.2484
长江资管量化对冲1号,2.2447
海燕全天候回报1期基金,2.2297
私募工场牛扬众仁1号,2.22
银帆1期,2.1922
泓澄研究精选1号,2.1906
和聚6期,2.1872
赋骋万1号,2.1835
归富长乐1号,2.1795
尊岳进取3号,2.1616
金狮152号,2.1564
宝耀1期(宝鸿财富),2.1449
希瓦小牛5号,2.1422
长金银信宝2期,2.1236
鸿逸泰瑞一号,2.1186
汇泽盛1号,2.1165
海洋之星1号,2.1038
华洲五号,2.0833
大黄蜂价值精选,2.0757
曙光1号,2.0656
金海2号,2.0626
麦高富达1号,2.0604
静好壹号,2.037
重阳8期,2.0331
璟恒一期,2.018
银河稳汇5号,2.0045
鑫源瑞1期,2
明河成长,1.9865
晋龙1号,1.9823
磐海持盈1号,1.9823
泛涵正元,1.9806
和聚股票1号,1.9743
承源9号,1.9729
承源09号,1.9729
远望角投资1期,1.9681
博弘数君凤凰,1.9645
银河稳汇3号,1.9558
慧利优选3期,1.9391
易同精选五期,1.9391
富汇杉利1号,1.9198
东方红先锋3号,1.9173
和聚7期,1.8932
厚品资产复利一号,1.8905
华中汇富穿越牛熊基金,1.8756
金蕴38号(上善若水4期),1.8743
千翼一号,1.8646
钜派双核,1.84
重山骏景1号,1.8348
大虎A股1号,1.8219
保银量化石榴,1.8158
新方程基金1期,1.8128
和聚4期,1.809
黄金优选28期13号,1.7931
明河科技改变生活,1.7834
归富成长复兴二号,1.776
长城量化优选8号,1.7649
金浪1号,1.7626
和聚2期,1.7624
和聚3期,1.7481
悟空对冲量化四期,1.7459
泓澄研究精选2号,1.7391
280号,1.7069
鹏石硕1号,1.7045
银河稳汇7号,1.6931
和聚鑫享1号,1.6781
中金对冲1号,1.6441
嘉伦价值10号,1.638
幸福1号,1.6219
壹财富量化1号,1.6178
融裕二期,1.6082
立名量化2号,1.6032
点金主题轮动对冲一号,1.6
锐进15期中国龙稳健,1.5888
八零后一期,1.5865
和聚8期,1.5645
双赢10期(淡水泉),1.5608
颖华成长价值,1.5581
聚丰荣华,1.5524
瀚信九零3号,1.5517
格林大华伯利恒1期,1.5471
淡水泉专项3期,1.5326
银河稳汇6号,1.5277
中经乾禾,1.5275
宁聚稳进,1.5238
融裕9号奕金安3期,1.5153
玄武朝阳成长一期,1.5075
浦江之星103号二期,1.5061
东方红先锋7号,1.4912
通泉璞睿2号,1.4825
大通道财道2号,1.4749
涌鑫二号,1.4744
兴证鑫享7号,1.4717
双赢7期(星石),1.4624
睿远涌峰1期,1.4411
淡水泉成长四期,1.4355
胡杨林一期,1.4153
睿策量化2期,1.3962
睿策多策略量化对冲2期,1.3962
东方鼎泰1期,1.39
银帆6期,1.3861
富利达一期,1.3828
犇牛2期,1.37
循远成长一号,1.3607
道谊量化增强1期,1.3451
和聚商享1期,1.343
彼立弗复利一期,1.3319
悟空同创量化1期,1.3095
无花果多策略1号,1.3071
金辇精选1号,1.3
淡水泉成长五期,1.2929
1306),1.2754
睿策诺亚对冲,1.2454
玉麒麟价值成长,1.2402
金富量化策略3号,1.2397
睿策2期,1.2327
炜博领航,1.221
平安价值投资一期,1.2092
惠理价值一期,1.2092
郡富一期,1.2
贝富盛一期,1.1764
黄金优选10期5号,1.1692
聚宝盆稳健1号,1.1506
滚雪球2号,1.1438
永达2期(长安投资275号),1.1308
景富趋势成长二期,1.12
君茂跨市场1号,1.1066
倚天瀚海雄风19号,1.1055
前道丰收1号,1.0983
鸿泰12号,1.0929
创赢2号,1.0838
九悦尊享,1.08
开宝1期,1.0797
康成亨1期,1.076
银河稳汇8号,1.0608
旗隆雪峰医药对冲基金2期,1.058
少数派8号,1.0402
上善若水6期,1.0316
和聚12期,1.005
远见3号,1
和聚安享1期,0.996
银石12期,0.99
悟空对冲量化五期,0.9892
泽时进取2号,0.9543
腾飞创赢1期,0.9524
上善神州牧1号,0.945
禾永精选1号,0.945
量化2号,0.9448
睿策1期,0.9347
冰剑5号,0.9251
泓璞上合1号,0.9183
和聚5期,0.916
兴富恒升,0.9123
星石11期,0.9015
中国龙稳健(五),0.9013
凯兴博远3号,0.9
诚盛2期Y期,0.9
小小的船2号,0.9
黄金优选10期3号,0.8665
大愚二期,0.8378
彼林乃尔主题精选2期A,0.8197
滚雪球四方稳盈1号,0.8177
正前方量道投资量化对冲1号,0.8163
星石9期,0.8161
和聚多策略对冲3号基金,0.8017
老友坤成一号,0.8
诚朴息壤一号,0.8
慧金天成1期,0.8
融智新锐10期(泽泉投资),0.7996
归富成长复兴三号,0.7986
信盈债券投资,0.7921
和聚多策略对冲6号,0.7752
榆柳一号,0.7634
犇牛1期,0.7596
金海4号,0.7586
新华汇嘉至尊成长,0.7444
金狮151号,0.7428
齐鲁星空1号,0.7181
鑫安3期,0.7017
锦绣中金1号,0.701
敬勤三期,0.7
金百镕1期,0.6801
量化3号,0.665
渤海汇富量化宝3号,0.6557
淘利策略指数进取3号,0.6484
华侨壹期2号,0.6431
龙腾汇金2号,0.63
淡水泉精选1期,0.6208
东源1期,0.6191
淡水泉专项2期,0.602
金狮154号,0.6012
霜雪5期,0.6001
鑫安9期,0.5968
南华开拓者量化趋势对冲1号,0.5904
理成转子2号,0.5842
荣辉6号,0.5803
睿策3期,0.5769
信任3号,0.566
滚雪球赢智二号,0.5634
开宝2期,0.5628
泽帆1号,0.5598
华炎晨星,0.5574
华骏海石1号,0.5519
星石10期,0.5475
睿策3期之睿策专享2期,0.5345
睿策3期之睿策专享1期,0.529
尊享和聚,0.5091
兴福TOP量化优选30,0.5019
弘哲亿信言起4号,0.5005
宽智量化对冲5号,0.4955
金蟾蜍一号,0.49
上海颐盛1号,0.484
锐进系列淡水泉精选二期,0.4765
鼎实量化FOF一期,0.46
上海意志坚定1期,0.41
财富8号,0.4094
中和十三五1期,0.4
悟空对冲量化2期,0.394
新方程聚享1期,0.3919
金狮160号,0.3838
和聚国享1期,0.3784
瑞天3期,0.3754
星石20期,0.372
中国龙资本,0.3656
淡水泉专项3期,0.3521
信复创值1号,0.3503
璟恒五期,0.345
银垒成长1号,0.3389
淡水泉成长七期,0.3324
私募学院菁英99号,0.3206
平安徐星1号,0.3183
重阳陆港灵活精选,0.312
日章一期,0.3055
相聚晓兴一期,0.3012
点金行业一号,0.3009
中信证券宏明量化多策略1号,0.2963
金百镕6期,0.2899
沣杨卓越,0.2741
银帆5期,0.2638
时中1期,0.2505
现金汇裕(0401号),0.25
宁聚郁金香投资,0.2436
涵德量化稳健主基金,0.2422
东北证券融智2号,0.2343
淡水泉成长一期,0.224
鸿逸楚天一号,0.2234
对冲精英之睿策二期,0.212
对冲优选4期9号,0.2027
对冲优选4期2号,0.181
对冲精英之睿策四期A,0.1798
徐星投资,0.1743
沣杨优选,0.1552
对冲优选4期4号,0.1529
锐进25期盈信瑞峰股票多空尊享系列,0.1505
对冲精英之睿策,0.1294
和聚安浦1期,0.107
诚盛2期C期,0.1
诚盛2期G期,0.1
三一资本明珠1号,0.0999
对冲精英之睿策三期I,0.0952
对冲精英之睿策三期,0.0938
对冲精英之睿策三期A,0.0938
对冲精英之睿策三期B,0.0938
对冲优选4期8号,0.0922
拾贝尊享A期,0.09
拾贝尊享B期,0.09
拾贝尊享C期,0.09
和聚福享1号,0.0858
创赢3号,0.0839
鑫安1期,0.0804
筑金增强,0.0801
对冲优选4期3号,0.0762
对冲优选4期1号,0.0762
对冲优选4期10号,0.0737
沣杨超越,0.0659
对冲精英之睿策六期A,0.0356
榕树文明复兴六期,0.0306
明达3期,0.0225
黄金优选13期9号,0.0125
黄金优选13期8号,0.0122
黄金优选13期6号,0.0111
黄金优选13期11号,0.0108
黄金优选13期3号,0.0107
对冲优选4期6号,0.0096
信德医疗,0
黄金优选13期1号,0
宽远优势成长1号,0
汇益1号,0
相聚顺为2期,0
黄金优选13期5号,0
中国价值线二号,0
鸿湖1号,0
贝富盛第二期,0
诚盛2期B期,0
澎泰安全边际一期,0
弘哲亿信言起3号,0
元丰现金管理1号B类,0
元丰现金管理1号A类,0
对冲优选4期7号,-0.0096
锐进25期盈信瑞峰,-0.01
黄金优选13期2号,-0.0107
黄金优选13期4号,-0.0213
瀚信九零7号,-0.0219
达尔文对冲一期,-0.0246
黄金优选13期10号,-0.043
鑫安2期,-0.0449
丰岭稳健成长1期,-0.0549
黄金优选13期7号,-0.0608
黄金优选1期42号,-0.0806
黄金优选1期25号,-0.0868
黄金优选1期27号,-0.0869
黄金优选1期35号,-0.0887
盈峰恒泰量化对冲基金,-0.093
黄金优选1期23号,-0.0932
