产品简称,当年收益%
东方医疗平衡1期,28.0756
高毅庆瑞6号,27.9424
卓凯一号,27.8072
石锋资产笃行一号,27.7555
新思哲1期,27.7289
添益一号,27.6803
金太阳高毅国鹭1号崇远,27.6635
马拉松一号,27.6619
景林丰收,27.6467
金石管理型基金,27.5986
滚雪球1号,27.595
家族财富传承长期复利增长一期,27.5479
东方港湾价值投资2号,27.537
枫池稳健,27.5202
抱朴一号,27.4058
少数派19号,27.3374
富承成长基金1号,27.3167
旗隆医药对冲基金一期,27.3037
久铭稳利2号,27.2579
中道汇承一期,27.0548
少数派24号,27.0451
滚雪球西湖1号,27
锐进58期源乐晟,26.9887
恒天泰旸一期,26.9859
紫荆怒放,26.9334
景泰复利回报五期,26.9282
证大久盈稳健5号,26.8924
东方港湾马拉松二号,26.7416
睿洪二号,26.73
赤子之心价值,26.7123
实力旗舰,26.6919
景泰复利回报银信宝一期,26.6893
恒泰辰丰港湾1期,26.6819
同犇3期,26.6573
龙赢增值1期,26.6098
汉和1期,26.6092
少数派求是1号,26.5957
景泰复利回报1期,26.551
康曼德定增1号,26.5025
圆盛积极成长2号,26.5
上元2号,26.4862
晟世2号,26.4083
大鹏湾财富四期,26.3374
私募工场沐海,26.3162
耕耘资产管理,26.2921
新富福建滚雪球1号,26.2025
财富(绿宝石)二期,26.1526
宽远价值成长三期,26.1399
凡得幸福战略并购,26.1102
锐进25期盈信瑞峰股票多空尊享系列,26.0701
望正精英浩然1号,26.0396
私募工场龟圣一期,26.0235
晟世6号,25.9985
少数派7号,25.9858
锐进5期源乐晟全球成长,25.9524
亨石二期,25.9251
智德持续增长,25.8973
汉和2期,25.8786
河床创新成长,25.784
榕树文明复兴,25.7641
创盈6号,25.762
珺墀价值甄选,25.7563
智德1期,25.7388
鹏石硕1号,25.7219
小市值精选策略一期,25.7108
汉和恒聚,25.6747
榕树澄源,25.6637
石锋资产厚积一号,25.663
晟维成长,25.5576
私募工场肥尾价值一号,25.5085
新思哲成长基金,25.4645
汉景港湾投360一号,25.4582
和琪同益一期,25.4396
汉和恒聚2期,25.422
源乐晟策略创新1期,25.4177
私募学院菁英35号,25.3221
尚雅9期,25.2935
源乐晟中晟,25.2803
新思哲多策略3期,25.2243
赤子之心成长,25.2201
磐耀三期,25.1777
榴莲1号,25.1659
观富丰穰1号,25.1375
大风1号,25.1287
榕树文明复兴二期,25.0625
景泰复利回报二期,25.0439
源乐晟9期,24.9711
广汇缘1号,24.9411
万利富达,24.8975
同犇8期,24.7991
广汇缘5号,24.797
炜博中略1号,24.753
同犇9期,24.7432
私募工场翙鹏中国竞争力一号,24.6377
天弓2号,24.6043
汉和5期,24.6
源乐晟全球精选基金,24.5656
永升致远1期,24.5614
汇谷舒心1号,24.5495
观富丰悦,24.5421
九霄稳健成长二号,24.5412
唯信1号,24.5408
融宏一号,24.4681
双牛私募基金,24.4589
智德精选3期,24.4286
子青1期,24.3775
滚雪球硕赢二号,24.3513
福建滚雪球同驰2号,24.3504
景林丰收2号,24.3497
晟维汇智,24.2579
金石1期,24.1957
金蕴90期(相生),24.1743
源乐晟8期,24.104
源乐晟恒晟,24.0903
汇创稳健1号,24.0624
银国达润平,24.0448
少数派大浪淘金18号,24.0042
厚润德小市值三期,23.9766
凯顺星成长,23.9347
明日璞远,23.8971
金塔精选一号,23.8537
福建滚雪球33号,23.8169
丰岭远航母基金,23.6986
汇创三期,23.6175
金砖资本7号,23.6
一村东临石,23.54
睿兹1号,23.523
金狮155号,23.5222
智德二期,23.4953
益盟财富1期,23.442
德汇成长1期,23.4406
乐正鼎盛,23.3948
福建滚雪球8号,23.3871
万利富达德盛1期,23.3577
久铭1号,23.3347
林园,23.316
征金资本股票优选二期,23.25
领路金稳盈1号,23.2465
菁世2号,23.2401
益和源1号,23.2394
滚雪球2号,23.2283
沣京成长精选一期,23.2014
小市值精选二期,23.1982
金砖悦力,23.14
磐耀五期,23.1274
少数派12号,23.1122
投资生活联盟一号,23.1
锦水源一期,23.0769
守正笃行一期,23.0566
东兴港湾1号,23.0317
睿策2期,22.9418
中欧盛世泰旸精选2号,22.87
湘军彭大帅4号,22.7778
沣京成长精选二期,22.7581
晟维价值,22.7562
榕树文明复兴六期,22.6473
拾贝投资5号,22.5529
浑元三号,22.5464
睿策诺亚对冲,22.5313
智祥一号,22.4638
证研三期,22.4487
信缘一期,22.4
成都红泰嘉盈一号,22.398
富承价值基金1号,22.3765
泽嘉丰盈1期,22.3188
和赢核心1期,22.2044
安晟,22.0754
滚雪球一号,22.043
隆昇二号,22.0371
少数派10号,21.9642
骐邦涌利稳健成长,21.9533
金砖资本5号,21.9
丰岭稳健成长8期,21.8549
明达,21.8305
新智达成长一号,21.8184
海衍添利一号,21.7733
沣沛1号,21.6876
萍聚投资恒昇一期,21.6431
少数派8号,21.6305
泰旸创新成长2号,21.5938
睿策1期,21.5866
龙腾汇金1号,21.5688
广金成长3期,21.5445
东方点赞,21.4748
明达4期,21.46
宽远优势成长3号,21.4145
智德精选5期,21.3947
望正精英鹏辉2号,21.3294
淡水泉精选1期,21.3293
齐家科技先锋,21.2739
达仁卓越1号,21.2363
睿策3期,21.2265
乾和资产纵横一号,21.1908
果实丰岭1号,21.1705
海之源价值增长,21.1551
证大天迪全价值对冲一号,21.1503
少数派101号,21.1399
子青2期,21.1139
聚发(11)混沌1号,21.0514
新方程相聚精选,21.0474
神农安享1号,20.9956
丰岭稳健成长1期,20.9513
彤源2号,20.9388
广东鼎桥稳健一期,20.8833
九强壹号,20.8809
林园2期,20.8738
巴富罗精选,20.8699
相聚上善一期,20.8273
藏元汇顶理元亨3号,20.8249
宽远价值成长五期1号,20.7249
滚雪球价值精选2号,20.7143
景泰复利回报,20.6347
睿策量化2期,20.6107
丰岭稳健成长3期,20.5313
资瑞兴一号,20.5033
林园3期,20.477
福建滚雪球31号,20.4424
千石资本滚雪球1号,20.4016
兰权稳进1期,20.284
同庆2期,20.2527
沣京增强一期,20.2499
源乐晟宏晟一号,20.2376
少数派23号,20.2297
稳健成长3号,20.2294
泽时1号,20.1662
少数派21号,20.1587
拾贝投资6号,20.1493
艾美谷成长,20.0815
宽远优势成长1号,20.0761
通度1号,20.0233
同有家族兴旺一号,20.019
汇谷舒心,20
明达3期,19.9989
德胜宝典,19.9941
金狮142号,19.938
兴聚财富1号,19.9256
曦微成长2期,19.92
淡水泉2008,19.9075
幸福1号,19.8985
比高添赢,19.8755
淡水泉成长六期,19.8277
华邦增长2号,19.7007
宏莱价值进取一号,19.6832
沣麟稳利1号,19.6803
然成扬帆起航,19.6737
拾贝投资4号,19.6459
聚利59号,19.6053
身安100基金,19.5916
弄玉一号,19.5378
宽远优势成长2号,19.5283
阳光宝之鑫恒久,19.4726
金砖资本6号,19.46
领星拾贝,19.4402
少数派17号,19.4328
橙奶酪价值发现1号,19.4
丰岭稳健成长9期,19.3404
淡水泉专项3期,19.3341
以太投资价值1号,19.315
久富全球配置,19.3016
锐进系列淡水泉精选二期,19.2988
景泰富尊一期,19.2799
少数派9号,19.2611
景林稳健Ⅱ号,19.2461
淡水泉专项7期,19.2362
磐耀FOF二期,19.206
华夏财富成长,19.169
水木毓秀15E,19.1663
郡雍希宝一号,19.16
长江稳健,19.1594
拾贝投资1号,19.1575
淡水泉成长三期,19.1378
宝蓁二号,19.1257
拾贝投资2号,19.0668
辰月价值精选1号,19.0372
淡水泉专项2期,19.0239
同有家族兴旺二号,19.0067
望正基石投资一号,18.9137
淡水泉成长五期,18.8964
瑞民策略精选五号,18.8827
丰岭稳健成长6期,18.8636
宽远价值成长九期,18.8623
麦星,18.7789
长青藤2期,18.7476
淡水泉成长七期,18.7354
西域诚长稳赢壹号,18.7133
福建滚雪球32号,18.6888
倚天雅莉4号,18.6873
泓澄沪港深,18.6764
拾贝投资3号,18.6712
嘉耀滚雪球1号,18.6642
明河价值一期,18.6584
珩生晶盈二期,18.6461
蓝成强国策略,18.5972
滚雪球赢智一号,18.4628
和禄1号,18.4377
进化论稳进一号,18.4247
六禾嘉睿1号,18.4235
乾图1号(瑞林管理1号),18.4211
福建至诚滚雪球一号,18.4002
少数派5号,18.3877
德丰华1期,18.371
涛峰银帆,18.3585
明河优质企业,18.3241
仙童1期(海南成长二期),18.3153
彤源5号,18.2967
泽元元丰,18.2878
新阳壹号,18.2741
甘主动管理型,18.2613
淡水泉成长四期,18.226
泓澄智选1号,18.1734
乐正增长,18.1719
淡水泉成长九期,18.1711
祎航升金,18.1554
久期纯股1号,18.1382
金元日鑫5号,18.125
金狮152号,18.102
合顺11号,18.0128
睿策量化1期,17.9808
博鸿元泰,17.98
炽发顺势,17.8531
淡水泉成长一期,17.853
东方既白,17.8257
泓澄稳健基金,17.8
明河成长2号,17.7996
海底金,17.7852
厚德载物2号,17.7169
紫晶一号,17.7098
卓汇财富3号,17.6948
龙全2号,17.6932
鹏华资产搏股通金45号(源乐晟)一期,17.6899
万丰友方贯富添利3期A,17.6329
果实资本精英汇2号,17.6225
德汇精选,17.617
天迪价值,17.6115
博润价值成长,17.5836
景泰复利回报银信宝四期,17.5811
恒德中略2号,17.5697
私募学院菁英42号,17.5581
合美成长私募证券,17.5424
幻方大盘精选,17.495
汇利优选,17.4644
景泰复利回报四期,17.4552
果实资本精英汇1号,17.3777
尚雅13期,17.3638
拾贝收益5期,17.3323
实力终极复利机器,17.3282
玖鹏玖新尊享1号,17.319
汇利优选10期,17.2786
久富2期,17.2644
泾溪佳盈3号,17.2456
锐进41期,17.24
和熙19号,17.2187
远望角投资1期,17.1992
久富3期,17.1408
百川稳健1号,17.1144
淡水泉专项6期泰九1期,17.111
淡水泉专项5期,17.1072
淡水泉专项6期,17.1011
泽元元升,17.1
牛金价值,17.0843
润晖稳健增值,17.0803
米答资产管理一号,17.054
凯撒相聚1期,17.0339
中国龙精选,17.0275
同威3期,17.0065
映山红精选,17.004
滚雪球赢智二号,16.9492
博颐精选2期,16.9271
金石19期,16.9066
我不认识熊,16.89
华辉菁英176号,16.8733
源沣进取1号,16.7806
创新广发一期,16.7019
景泰复利回报第十一期,16.6827
智德精选,16.6542
博颐精选,16.6481
泓澄投资,16.6008
明达6期,16.5882
汇利优选9期,16.5719
博颐稳健1期,16.5695
旗隆雪峰医药对冲基金2期,16.5499
中汇金凯5期,16.5318
华辉价值星八号,16.5254
华辉价值星十号,16.5076
晶上量子1号,16.5062
美浓红宝石1号,16.4905
偕沣稳健一号,16.4194
易同精选三期,16.4007
景泰复利回报第八期,16.3947
私募工场安永一号,16.3921
拾贝投资信元7号,16.3708
中信证券领奕,16.3443
鸿道4期,16.2891
浦来德天天开心对冲1号,16.2234
恒德1期,16.2185
乐正卓越1期,16.1965
久富1期,16.1409
源沣进取2号,16.1372
清和泉金牛山2期,16.129
自由港一号,16.1067
私募工场厚生和卓越成长,16.0638
朴石6期,16.0532
圣盾成长1号,15.9895
以太优选10号私募基金,15.9694
盛信二期,15.9336
双赢12期(彤源),15.9255
银国达佛山2号,15.9243
久富4期,15.8435
鹰傲绝对价值,15.8424
宽远价值成长,15.8318
千合紫荆1号,15.8197
博颐精选3期,15.7967
中国龙价值,15.7432
景领健康中国1号,15.7425
卓泰阳光举牌1号,15.7181
麦田春雷一号,15.709
日出财富主题优选一号,15.6502
银国达天河1号,15.6028
恒天清和泉一期,15.5959
小牛鸿志1号,15.5798
承泽资产趋势1号,15.5758
山晖趋势量化1号,15.5512
鼎陶朱辉2期,15.5258
紫晶二号,15.5172
小牛鸿志6号,15.5149
宽智阿尔法对冲2号,15.4858
证大久盈旗舰101号,15.4851
中国龙价值(二),15.4848
清和泉优选1期,15.4283
融湖成长基金(母基金),15.374
新方程泓澄精选,15.3728
弘石成长1号,15.3539
重阳目标回报1期,15.3173
重阳目标尊享A期,15.3124
私募学院菁英171号,15.2896
细水菩提,15.2849
米牛沪港深精选,15.2594
中国龙精选(二),15.2493
博普指数增强2号,15.1855
鼎润1期,15.1813
少数派16号,15.0849
神农老院子基金,15.0698
重阳3期,15.0654
征金量化对冲一号,15.0455
德汇投资精选择2期,15.0162
盈力价值1号,14.9955
中国龙平衡,14.9829
华辉价值星十一号,14.97
景睿赢一号(七星1号),14.8578
佳音一号,14.8344
以太投资稳健成长6号私募基金,14.8245
上河3号,14.82
同威海源价值1期,14.8008
500倍对冲基金7期,14.7915
鼎萨1期,14.7898
文多稳健一期,14.7786
久富7期,14.7506
永韵骐邦一号,14.7481
智诚金牛,14.7382
贞添稳健,14.7233
七曜领峰基金,14.7189
重阳1期,14.7061
重阳6期,14.7012
重阳2期,14.6978
鼎锋5期,14.6516
承泽资产成长1号,14.6162
证大久盈旗舰1号,14.5868
汇富4号(汇利优选4期),14.5473
比高德赢,14.5118
穿石特殊情况,14.4893
明曜启明1期,14.4652
鲲翔兴唐一号基金,14.4243
紫金港9号,14.4082
平安徐星1号,14.3608
银万丰泽1号,14.356
金辇圆盛积极成长,14.3495
国道小虎,14.3448
金元日鑫基金,14.3278
海之源价值1期,14.2965
徐星投资,14.2411
金海8号,14.2385
龙全进取1期,14.2358
汇利优选2期,14.2186
嘉实资本优先3号,14.2176
天下粮仓稳健增长,14.2131
柒福弘晖一期,14.1814
中环港沪深对冲基金,14.1791
磐久价值一期,14.1782
锐进47期七曜,14.1631
藏宝图福州1号,14.1611
藏宝图京都1号,14.1139
证大聚利,14.0859
朴石2期,14.082
宇鹏华新一号,14.0748
汇利3期,13.9797
价值方程1号,13.968
瑞盈财富1号,13.9676
富锦7号(汇利),13.9347
海燕沪港深精选,13.9329
鸿腾一号,13.9121
映山红精选1号,13.8917
远策对冲1号,13.8761
福瑞财富1号,13.8727
聚睿2号,13.8613
富直2号量化对冲,13.8589
质嘉尊享A,13.843
逸原2号,13.8
华辉价值星一号,13.7996
远策锐进26期,13.7861
以太投资趋势4号,13.7759
知几投资灵活配置2期,13.7728
凯丰藏钰进取型,13.7629
银国达佛山1号,13.7584
民享紫晶趋势1号,13.7412
晶上稳增长1号,13.7382
创赢转债杠杆对冲基金21号,13.7254
汇利5期,13.7204
瑞丰汇邦1号基金,13.7144
厦门盛世汇金1期,13.7097
思晔长期1号,13.69
泓澄研究精选2号,13.6698
禅龙金虎,13.6664
凡宇证券A股一号,13.654
进化论复合策略二号,13.6468
阳光举牌1号(续),13.6379
相聚芒格一期,13.6159
尚雅12期,13.5817
华鑫徐星1号,13.5733
汇泽至远一期,13.5559
混沌价值二号,13.5379
富果同享1号,13.5203
中汇金凯三期,13.5184
博虎瞰金,13.5158
万杉丰和8期,13.5154
查理投资价值套利稳健型二号,13.5095
玉麟2号,13.4848
双诚精选1号,13.48
仁心回报1号,13.463
紫金港3号,13.4511
富果同享2号,13.4202
黑森九号,13.4108
理富灵活配置1号,13.3684
沁源进取,13.3664
昀沣4号,13.3179
留仁鎏金一号,13.316
逸原1号,13.3144
私募工场同道价值成长一号,13.2937
泓澄歌斐诺宝精选,13.2866
天迪价值平衡二号,13.279
明达2期,13.2517
明河2016,13.2457
明曜金星3期,13.2372
君茂跨市场1号,13.2207
同安定增保8号,13.2
中卓大健康3期,13.1988
至乐1号,13.1978
融智新锐7期,13.1903
鼎锋成长3期,13.1514
泓澄研究精选1号,13.1356
比高富赢,13.1291
炬桥2号,13.0952
红岭华信三号,13.0879
德高1号,13.0213
沣京成长精选三期,13.019
小猫2号,13.0172
聚隆基金2号,13.0164
融犇永续99,12.9684
天下溪基金,12.9681
重阳7期,12.9623
承泽狩猎者主基金,12.9383
高瑞思源先锋1期,12.9231
知本合丰新3号,12.91
冠丰糖糖1号,12.9007
智诚19期,12.8552
国泰君安君享盈信2期,12.8384
骏泽旭日3号,12.81
彼立弗复利一期,12.7959
泓澄睿选1号,12.7953
元上进取二号,12.7368
荣盛泰发稳健成长7号,12.7296
南方汇金一号,12.7168
恒复利贞,12.7117
华杉永旭,12.7061
得利宝至尊10号,12.6825
中国价值,12.6382
华夏财富阿尔法1号,12.612
红筹1号,12.6103
鼎锋10期,12.5946
磐耀四期,12.5926
吉富天泽5号,12.5888
辰月成长优选1号,12.58
久铭稳健1号,12.559
比高威廉,12.5541
君享重阳阿尔法对冲一号,12.5204
富果价值优选2号,12.5131
证大精选,12.5121
长河优势1号,12.4909
中国龙进取,12.4743
大树择时对冲一号,12.4627
优尼柯稳赢一号,12.3876
承泽狩猎者从基金(Feeder)一号,12.2807
证大新视野,12.2699
致远中证500指数,12.2488
泽堃价值1号,12.2129
智诚10期,12.1951
道勤1号,12.1894
九晟1号,12.1782
庆东1号,12.1636
守正基金,12.1393
明曜1期,12.1191
冰剑13号,12.1019
燕园稳健成长,12.0899
伏明2号,12.0879
智诚7期,12.0846
富果价值优选1号,12.071
常阳1号,12.047
凌顶1号,12.0457
龙郡趋势1期,12.0413
锐进40期兆天,12.014
双赢10期(淡水泉),11.9729
聚能1号,11.9428
观富巴斯威尔,11.9334
东源1期,11.9106
国世通价值精选一期,11.8883
理臻1号,11.8565
天信万霁1期,11.8327
湘军彭大帅5号,11.8254
鹏辉1号,11.8162
承泽股票二号基金,11.7899
远望角容远1号,11.7314
鼎润二期,11.7234
卓尔一号,11.7056
望正精英永欢1号,11.6998
比高世纪1期,11.6994
久铭稳健9号,11.6657
智诚15期,11.649
真滢9号,11.6412
志开慧泉,11.6332
敬勤旅行者一号,11.5991
富果3号,11.5957
麦肯特财富,11.5516
厚道登风,11.5279
橡子树2号,11.5108
宝格达一号,11.5039
堡利特狙击手一号,11.4772
质嘉二期,11.4722
龙旗青云,11.4554
小虎进取1号,11.4201
中鹰天邦一号,11.4201
远望角志远1号,11.404
和美稳健,11.4
鼎萨价值成长基金,11.3742
天迪价值平衡,11.3579
银德1期,11.3462
冰剑11号,11.3408
融亨一号,11.3382
黑森六号,11.329
石锋资产重剑一号,11.321
通和富享一期,11.3141
混沌2号,11.311
涌鑫五号,11.2886
财富增值1号,11.2867
广东凌日中国梦,11.2745
云信征金股票一期,11.2527
供给侧1号,11.252
行知转折1期,11.2405
瓜牛的梦想,11.2399
安民2号,11.2
国道同盈二号,11.2
朴石1期,11.1975
智道价值成长1号,11.1808
天裕成长2号,11.1795
沪港深优质增长,11.162
诚博,11.1554
双轮策略1号,11.1233
天谋富龙2期,11.1109
文多逆向,11.1067
阜华星辰价值成长2号,11.0966
柒福信腾一期,11.0781
歌斐诺宝旭为1期,11.0754
工银量化恒盛精选D类24期,11.0748
潮信3号,11.07
麒涵2号,11.0687
天道共赢6号,11.0657
博普指数增强1号,11.0577
美石一号,11.0512
理时元开,11.0461
中卓大健康5期,11.0459
正格尊享1号,11.0452
玖富一号,11.0187
复盈1号,11.0024
在赢1号,10.9991
国道同享3号,10.978
融犇英大米普量化1号,10.9719
静逸一期,10.9645
价值优选1期,10.9562
民享紫晶稳健1号,10.904
博鸿聚义,10.8656
开河积极进取1号,10.8626
磐京稳赢2号,10.8544
域秀智享2号,10.8346
碧泉基金,10.834
谦颐稳健防御1号,10.8233
牛行八号,10.8165
惠正精选,10.8053
万联证券拓璞2号,10.792
五岳归来量化贝塔,10.792
宝慈国企改革六期,10.7884
创世2号,10.7778
南方汇金二号,10.7724
兆天金牛精选2号,10.755
万霁三号,10.7431
世诚投资六号,10.7427
证大量化增长2号,10.7256
锐进13期通用汇锦3号,10.7221
大明投资2号,10.719
金狮153号,10.7152
朴石7期,10.7066
私募工场滺然,10.69
复和金色海洋,10.6539
凯纳300,10.6422
海燕精选1号,10.6359
融林捷1号,10.6354
鼎诺秋实1期,10.6181
世诚诚信主动管理,10.6157
汇创汇道量化1号,10.6152
新价值4号,10.6069
辰月价值精选2号,10.5981
观富价值一号,10.5848
观富策略2号,10.5634
世诚扬子3号,10.5377
西藏明曜聚富三号,10.5269
衍航1号,10.5268
天赐1号,10.5207
盈锋稳健1号,10.516
榜样大数据量化母基金,10.5062
私募学院菁英296号,10.5026
麒涵3号,10.5014
诺鼎季风价值2号,10.486
富恩德盛时稳健1号,10.4664
观富策略1号,10.4477
普尔聚鑫,10.4441
合撰成长精选叁号,10.4331
思考20号A8全市场策略,10.4281
冰剑2号,10.4268
冰剑10号,10.4199
沪深港,10.3961
宽奇平衡稳健一号,10.3837
冰剑1号,10.379
冰剑5号,10.3788
隆俊一号,10.3659
新价值1期,10.3616
喜贤一号,10.3481
天迪量化成长,10.3418
旗隆阿尔法对冲科技增强一期,10.3388
汇杉稳健成长1号,10.33
牧容进取6号,10.3136
榜样多策略对冲,10.3113
墨锋价值1号,10.3062
旭为先沣2号,10.3058
冰剑8号,10.3035
普尔一号,10.3019
知本恒丰3号,10.2886
鑫泉精选成长1期,10.2836
私募工场股惑人生一期,10.2754
悟空东略量化对冲1期,10.2703
涛峰量化精选1号,10.2459
泽时二号,10.2296
星壤1号,10.2201
拾贝收益6期,10.2112
天迪价值8号,10.2088
