产品简称,当年收益%
齐鲁星空1号,84.99
源乐晟5期,84.48
展博2期,84.42
金石3期,84.38
朱雀专享1号,83.94
和聚多策略对冲3号基金,83.43
航长常春藤2号,83.43
睿远理成专户1号,83.41
源乐晟3期(富锦21号),83.16
鹰影尊享1号,82.67
丰岭稳健成长1期,82.26
源乐晟7期,82.18
展博新兴产业,81.97
国泰君安君享龙鼎一期,81.82
荣世安达睿选1号,81
黑森九号,80.94
黄金优选21期1号,80.82
泽泉福虹财富,80.75
第一创业大岩资本量化..,80.64
国泰君安君享朴道一期,80.58
嘉谟1号,80.53
久富2期,80.43
巨杉净值线4号,80.37
犇牛1期,80.36
广发资管翰宇投资1号,80.08
新价值9期,79.94
昭时五期,79.51
大明投资玉麟1号,79.4
诚盛1期,79.39
银帆7期,79.19
久富1期,79.14
红土创新红石5号,78.9
精英之从容A,78.88
鑫兰瑞,78.61
天勤进取1号,78.14
华邦增长1号,77.96
搏股通金2号,77.72
瑞天价值成长,77.72
世诚扬子二号,77.54
和聚兴享1期,77.53
私募精选1期,77.37
汇信-普尔3号,77.36
私募精选2期,77.35
源乐晟2期,77.3
巨杉净值线2号,77.19
融新316号玖歌投资,76.88
理成消费分红(转子6号),76.83
银帆8期,76.52
源乐晟10期,76.51
秋阳3期,76.49
龙腾3期,76.41
禾木1号,76.38
690号,76.37
源乐晟全球成长,76.16
乾元泰和1号,76.04
汇信-普尔2号,75.92
鑫安3期,75.91
谦石1期,75.77
展博1期,75.4
华银创新六期基金,74.22
菩提成长1号,74.06
世诚扬子3号,73.85
长安投资280号(磐石投..,73.7
理成转子2号,73.69
质嘉一期,73.13
太平洋红珊瑚8号,73.01
中金-云信私募工场第1..,72.53
博道精选1期,72.38
博道精选A号,72.37
穗富温商1号,72.28
溪牛长期回报,72.2
鼎泰岩2期,71.8
通和进取1号,71.6
鸿逸安泰一号,71.57
旭诚二期证券投资(长..,71.34
鑫安1期,71.24
鸿逸1号,71.18
巨杉净值线6号,70.66
朱雀新机遇汇智A期,70.63
朱雀新机遇,70.63
明河成长,70.42
穗富11号(长安投资304..,69.97
天勤1号,69.83
若海二期,69.73
汇信-金百合1号,69.64
鑫安2期,69.58
秋阳1期,69.11
弘尚投资,68.96
浙商金惠海宁钱潮,68.85
融惠优选2期-3,68.53
浙商金惠引航,68.4
乾图1号(瑞林管理1号),68.35
铭深1号,68.28
源乐晟4期,67.84
龙腾5期,67.78
朱雀10期,67.68
银石1期,67.52
中卓成长1期,67.34
银石5期,66.94
朱雀13期,66.9
新价值4号,66.7
久富3期,66.6
名禹灵越,66.59
东成1号,66.57
世域2期,66.45
泽祥1号,66.35
汇盈9号,66.2
中信证券成长精选1号,65.93
名禹稳健增长,65.85
华财银丰证券投资基金,65.85
银帆5期,65.54
兆金鸿1号,65.44
世通5期,65.41
翼虎产业转型机会一号,65.37
太阳帆投资基金,65.37
和聚11期,65.27
中金蓝海中华成长品牌..,65.26
升阳2期,65.19
铭渡优势成长1号,65.08
明河价值一期,65.07
和聚1期,64.78
泽泉信德,64.74
高信百诺1期,64.64
穗富2号,64.52
世诚投资六号,64.28
森瑞独立景气,64.16
朱雀17期,64.11
久富4期,63.9
新价值成长一期A,63.73
黄金优选二期一号,63.7
朱雀22期,63.63
银石3号,63.61
金牡丹道谊稳健,63.58
正朗成长资产,63.55
和聚华享对冲1期,63.49
黄金优选二期五号,63.3
黄金优选二期三号,63.27
黄金优选二期六号,63.27
银帆一期(铂金1号),63.03
华骏海石1号,63
黄金优选二期九号,62.83
金蕴12期,62.83
青骓西格玛套利一期,62.76
黄金优选二期七号,62.69
旭诚财富,62.65
黄金优选二期八号,62.46
汇信-信诚1号,62.42
冰冷1期,62.25
达仁1号,62.17
朱雀9期,62.08
黄金优选二期二号,61.82
黄金优选二期十号,61.73
瑞天3期,61.67
华银价值基金,61.55
金元证券游马地1号,61.45
巴沃成长一号,61.43
中金-云信私募工场(三..,61.21
黄金优选二期四号,61.21
翼虎成长2期,61.05
朱雀12期,60.91
归富成长复兴二号,60.75
招商汇智之凤翔1号,60.5
睿添富3号,60.43
朱雀19期,60.4
金狮157号,60.16
朱雀新经济,60.1
信复创值1号,60.08
朱雀4期,60.05
投资精英之朱雀A,59.84
光大同享二号,59.82
华尔进取1号,59.82
安信紫星成长,59.82
枫景,59.79
和聚3期,59.75
励石2号,59.6
建信积极成长1期,59.55
穗富11号,59.41
融兴进取2号,59.32
银石6期,59.29
鹰影尊享3号,59.22
锐进3期博道目标缓冲,59.13
聚益2号,59.1
和聚5期,59.03
得利宝至尊11号,58.96
汇盈29号,58.9
信复创值2号,58.77
中睿合银策略优选1号..,58.46
谦石1号,58.44
朴道二期,58.36
西域中天1号,58.3
世域1期,58.24
博颐精选,58.22
信投鼎利1号,58.1
世通嫦娥奔月,57.71
黄金优选4期1号,57.67
星石16期,57.44
新价值5号,57.34
黄金优选4期3号,57.28
和聚2期,57.28
中金-云信私募工场(六..,57.19
睿添富2号,56.97
骐邦涌利稳健成长,56.95
混沌2号,56.7
博颐精选2期,56.69
潮金1号,56.66
朱雀5期,56.61
星石1期,56.61
金蕴80期(大明投资1号),56.58
星石3期,56.55
和聚4期,56.54
泰瓴-泰九2期,56.53
中欧瑞博1期,56.43
框特灵活配置优选,56.42
朱雀精选,56.4
星石4期,56.38
鼎锋5期,56.31
从容医疗精选,56.25
星石7期,56.16
挺浩一期,56.08
博颐稳健1期,56.04
新价值12号,56.03
星石2期,55.74
峻谷一号稳健成长,55.67
星石13期,55.59
中睿合银策略精选1号,55.54
恒复利贞,55.51
鑫扬一期,55.09
飞天1号,54.92
银石2期,54.88
新价值19期,54.83
煜融兔子一百,54.79
华夏未来领时对冲1号,54.76
新价值8号,54.69
尚雅6期,54.67
朱雀3期,54.66
朱雀合伙专项,54.64
国轩,54.64
融新254号展博3期,54.6
新价值10期,54.56
汇富4号(汇利优选4期),54.44
沃佳1期证券,54.4
星石6期,54.18
星石5期,54.04
黄金优选4期2号,53.94
国泰君安君享富利,53.87
新价值16号,53.78
沣杨旺德福,53.59
混沌价值增长,53.17
融新317号国理价值成长,53.13
新方程聚享1期,53.1
懿和1号,53.08
银垒成长1号,52.74
玉麒麟价值成长,52.67
勤远1号,52.62
穗富6号,52.58
昕誉投资基金,52.56
宏石1号,52.5
云腾1期,52.47
鹏石硕1号,52.25
穗富5号,52.19
从容成长8期,52
朱雀1期,51.96
沣杨锦绣,51.89
龙腾,51.8
朱雀2期,51.8
金狮151号,51.75
融新74号(富恩德1期),51.75
谦石2号,51.73
博颐精选3期,51.7
朱雀20期,51.69
锐进2期,51.61
前海旗隆对冲分级基金..,51.55
明河优质企业,51.42
星石22期,51.4
上投摩根消费成长3号,51.38
和聚7期,51.35
飞天4号,51.34
东源嘉盈3期,51.29
冰剑2号,50.94
紫金港1号,50.87
星石8期,50.85
明达6期,50.8
朱雀14期,50.79
金中和西鼎,50.7
和聚9期,50.67
巨杉净值线8号,50.64
先锋6号Ⅱ期,50.52
融裕22号,50.41
银帆6期,50.33
引玉1期,50.29
宇迪钱王山1号,50.28
和聚8期,50.2
东方红先锋3号,50.18
天弓2号,50.08
博道精选7期,49.86
新价值15期,49.75
泰石1期,49.72
朴石7期,49.68
中欧瑞博6期,49.57
否极泰,49.12
太和先机策略精选5期,49.11
国泰君安君享弘利二号,49.04
信复创值3号,49
招商智远美丽中国,48.94
星石10期,48.94
风格汇鑫1号,48.9
尚道乾坤合伙基金,48.82
倍霖山绝对收益,48.78
穗富3号,48.76
冰剑7号,48.71
优胜回报1期,48.71
招商汇智之理成风景6号,48.7
冰剑1号,48.68
从容医疗2期,48.63
浦江之星130号,48.55
云程泰增值,48.49
凤翔多利,48.38
安蕴7期(盈峰成长2号)..,48.38
黄金优选17期5号,48.37
黄金优选17期6号,48.37
励石一号,48.29
投资精英之翼虎A,48.26
呈瑞6期,48.1
星石20期,47.96
融惠优选2期-2,47.96
冰剑6号,47.83
冰剑5号,47.82
海洋之星1号,47.79
朱雀11期,47.71
春天1号(上善御富1期),47.52
朱雀1期,47.5
从容医疗1期,47.5
自然道量化1期,47.41
金盛10期(青溪7号),47.4
从容5期,47.36
招商汇智之天马领航,47.17
星石21期,47.13
道谊稳进,47.11
上善御富2期,47.09
星石11期,46.96
东方红先锋1号,46.9
中欧瑞博一期,46.86
冰剑3号,46.83
理成风景3号,46.74
睿远和聚招享,46.72
鼎锋8期,46.66
和聚10期,46.6
睿策诺亚对冲,46.4
惠正成长,46.38
翼虎成长1期,46.33
汇利优选9期,46.32
星石19期,46.3
融昌3期,46.16
从容医疗3期,46.06
睿远汇利精选,46.06
泓璞2号,45.98
双赢10期(淡水泉),45.94
博复达投资,45.93
对冲精英之睿策,45.87
对冲精英之睿策四期A,45.85
朱雀新趋势,45.8
聚益3号,45.79
汇创稳健一号,45.73
实力旗舰,45.52
对冲精英之睿策二期,45.47
睿策诺亚对冲专享1期,45.4
西藏隆源对冲1号,45.39
四相1期,45.38
睿策诺亚对冲专享4期,45.38
睿策诺亚对冲专享7期,45.36
睿策诺亚对冲专享8期,45.36
睿策诺亚对冲专享9期,45.35
睿策诺亚对冲专享6期,45.34
睿策诺亚对冲专享5期,45.34
睿策诺亚对冲专享2期,45.34
睿策诺亚对冲专享3期,45.34
昆仑时代1号,45.26
朱雀15期,45.17
西藏同信同心吉祥中睿..,45.09
星石18期,44.92
星石12期,44.73
重阳目标回报1期,44.72
重阳目标尊享A期,44.71
信达创新大岩量化平衡,44.7
投资精英之展博A,44.69
星石14期,44.67
泰瓴3期,44.66
金蕴52期(中欧瑞博四..,44.66
翼虎成长3期,44.63
浙商金惠2号,44.62
彤源7号,44.62
云程泰3期,44.46
从容优势7期,44.45
先锋1号,44.43
兴证鑫成16号,44.38
对冲精英之睿策五期A,44.38
黄金优选12期9号,44.17
汇信得3期,44.16
新同方,44.16
星石15期,44.02
泰瓴-泰九1期,43.9
峪源量化多策略资产,43.74
智诚3期,43.49
国道量化基金一号,43.47
聚益5号,43.42
睿策量化1期,43.33
睿策3期,43.3
睿策1期,43.1
对冲精英之睿策三期,43.08
明达,42.98
裕晋投资9期,42.94
瑞象Alpha,42.83
招商汇金之重阳,42.81
对冲精英之睿策六期A,42.77
星石9期,42.72
英蓝价值动量1号,42.71
朴道一期,42.59
星石17期,42.54
银河投资智富理财2,42.49
投资精英之云程泰A,42.41
睿策3期之睿策专享2期,42.33
睿策3期之睿策专享3期,42.33
睿策3期之睿策专享1期,42.33
睿策3期之睿策专享4期,42.32
远策6期,42.32
黄金优选二期十一号,42.31
黄金优选12期4号,42.25
鼎萨资产1期,42.04
易知精选1期,41.95
黄金优选12期10号,41.93
黄金优选12期2号,41.92
旗隆雪峰医药对冲基金..,41.84
鼎锋18期,41.76
黄金优选12期1号,41.66
国信鸿道对冲限额特定..,41.62
磐信1期,41.44
金百镕1期,41.44
黄金优选12期3号,41.44
金八海1号,41.3
朴石1期,41.25
融惠优选3期-2号投资..,41.23
鼎锋2期,41.15
中卓大消费8期,41.1
黄金优选12期7号,41.09
天弓3号,41.05
新价值20期,41.04
汇信-中欧瑞博1号,40.95
国泰君安君享弘利,40.86
睿策2期,40.8
朱雀二期B,40.79
盛世云鼎1期,40.76
朱雀二期A,40.6
睿鉝量化对冲1期,40.56
鼎萨13期,40.55
金石2期,40.51
衍航1号,40.48
云程泰增值二期,40.47
鼎锋16期,40.43
智诚6期,40.4
君享重阳阿尔法对冲一号,40.36
和聚7期之和聚专享1期,40.32
徐星投资,40.32
招商汇智之金百镕,40.29
河东定风波1号,40.28
七彩祥云-传奇,40.24
新价值2期,40.2
汉和资本1期,40.16
融汇8号,40.13
中行TOT成长组合(鼎锋),40.11
永韵骐邦一号,40.1
中睿合银弈势1号对冲..,39.91
瑞象丰年,39.87
悟空对冲量化三期,39.85
睿朴2号,39.8
灏四方成长基金,39.79
呈瑞2期,39.69
至尊6号六禾成长,39.59
黄金优选4期11号,39.35
紫晶石(上信-T-0203),39.3
从容稳健1期,39.3
金蕴70期(鼎萨),39.22
智信创富2期,39.21
呈瑞1期,39.19
黄金优选4期12号,39.15
财通财丰1号,39.02
海中湾(齐鲁)3号,38.9
合正普惠1期,38.79
渝信壹号,38.78
中金家族1号,38.7
山楂树一期基金,38.69
光华上智5期,38.59
太和先机策略精选3期,38.53
联合成长1号,38.51
黄金优选12期8号,38.3
裕晋5期,38.16
前海一线对冲,38.07
新价值1期,37.95
兆信1期,37.94
峥战1期,37.84
红棉1号优选,37.8
黄金优选12期5号,37.72
中行TOT成长组合(景林),37.66
神农长空集母基金,37.48
道谊量化增强1期,37.45
上善若水6期,37.45
金蕴66期(联创永泽),37.45
汇信-景林1号,37.44
鼎萨价值精选1期,37.38
世通1期(康庄1期),37.35
中金-云信私募工场第9..,37.31
先机策略精选,37.3
穿石品质生活,37.23
丰煜如意理财一期,37.18
智信创富1期,37.14
鼎锋海川一期,37.09
归富长乐1号,37.04
信投鼎利14号,36.95
厚道量化对冲1号,36.87
冰剑10号,36.78
恒添新青年一号,36.76
积胜1期,36.68
冬泉谷对冲2号,36.65
国泰君安君享民晟一号,36.64
广发聚盛私募工场(应..,36.55
光华上智1期,36.53
爱康1号(鼎锋11期),36.46
睿信4期,36.45
lighthorse稳健增长,36.44
得利宝至尊8号,36.43
明达2期,36.35
中卓军工7期,36.32
智诚5期,36.27
重阳7期,36.23
重阳对冲3号,36.22
实力稳进,36.03
麦星,35.92
安信尊享成长,35.83
龙腾9期,35.78
新价值2期,35.75
东方红先锋6号,35.7
六禾光辉岁月1期,35.36
中信保盈量化1号,35.33
创海富信3期,35.28
喜马拉雅1期,35.19
或然赋利1期,35.15
聚发(11)混沌1号,35.1
承泽股票二号基金,35.06
论德2期,35
融惠优选3期-1号投资..,35
阿米巴成长1号,34.89
智诚8期基金,34.83
天马量化1期,34.8
星石回报1期,34.59
汇利优选2期,34.57
远策4期,34.56
银帆2期,34.55
中卓大健康3期,34.55
银帆3期,34.54
富锦7号(汇利),34.54
黄金优选12期6号,34.41
淡水泉成长四期,34.34
尚雅8期,34.33
黄金优选4期6号,34.3
淡水泉精选1期,34.27
中睿合银7期,34.25
融裕33号六禾财富黄浦,34.24
上善若水3期,34.24
从容优势三期,34.06
浙商金惠1号,33.96
小马证券,33.95
博观1期,33.93
汇信-鑫富越2号,33.87
中国龙精选二,33.87
双赢7期(星石),33.83
博鸿成长1号,33.76
鼎泰岩1期,33.69
淡水泉成长九期,33.65
知几投资灵活配置2期,33.63
尚雅7期,33.53
奕金安一期,33.51
鼎锋成长一期,33.51
融惠优选1期3号,33.4
六禾财富竹溪,33.38
新价值11号,33.33
融惠优选3期,33.27
双赢6期(涌金),33.23
融惠优选专享1期,33.23
森瑞医疗服务,33.18
巨柏1号,33.17
得利宝至尊10号,33.15
汇利5期,33.1
鼎润1期,33.08
安州价值优选1号,33.01
招商汇智之喜马拉雅,32.96
金蕴55期(季胜),32.91
从容优势一期,32.87
凡德对冲1号,32.83
淡水泉专项,32.83
德源安1号,32.77
潼骁成长精选,32.71
惠正成长,32.62
华鑫鑫财富智享3号,32.58
明达7期,32.58
汇利优选10期,32.56
中睿合银8期,32.56
上善御富风险缓冲2期,32.53
睿远鼎诺1期,32.48
国投瑞僖稳健收益,32.47
志禾对冲1号,32.44
天生桥A股投资基金二期,32.37
汇利优选6期(富锦12),32.34
从容成长3期,32.34
安蕴10期(裕晋)A类,32.27
平安金牛一期,32.27
景林丰收,32.26
融新181号(贝塔新经济..,32.12
天晟源1期,32.01
智诚4期,32.01
嘉泰量化对冲1期,32
双赢11期(鼎锋),31.96
中睿吉祥管家一期,31.94
从容成长2期,31.93
达仁通宝2期,31.9
智博方略快乐人生1号,31.81
瀚信成长5期,31.77
神农1期,31.72
淡水泉成长一期,31.71
新富价值优选,31.63
徐星团队基金,31.63
瀚信成长4期,31.54
中睿合银9期,31.49
立华合伙1期,31.4
宽远价值成长,31.4
金浪一号,31.39
金百镕5期,31.39
宁聚满天星2期,31.37
同瑞汇金1期,31.32
中睿吉祥管家10期,31.32
汇利3期,31.3
平安徐星1号,31.3
淡水泉成长七期,31.26
从容成长1期,31.23
方德广润,31.2
桃花源共同量子1期,31.19
瑞森林,31.1
金蕴87期(中金蓝海中..,30.93
鸿道1期,30.84
成长组合(鸿道),30.82
久银金沙5号,30.75
汇利优选,30.67
睿信5期,30.62
淡水泉成长六期,30.53
睿信2期,30.49
锐进12期鼎萨,30.45
创海富信5号,30.44
远策5期,30.24
重阳8期,30.21
鑫兰瑞二期,30.2
德邦聚盈二级通1号A,30.17
鸿道精英1号,30.16
紫晶石(T-0204),30.13
培蓝壹号,30.13
鼎锋成长陆家嘴财富1期,30.12
聚益1号,30.11
淡水泉成长三期,30.01
淡水泉2008,29.99
金瀛2期,29.92
信任2号,29.9
金蕴28期(神农春生),29.9
开宝2期,29.89
泛涵正元,29.87
精英之星石A,29.83
创新广发一期,29.8
瑞天5期,29.79
银河福星1号,29.68
淡水泉成长五期,29.49
汇信-中欧瑞博2号,29.49
安信安悦,29.46
康曼德002号,29.25
新价值,29.24
珺容一期,29.2
彤源6号,29.06
富锦8号(尚雅),29.05
智诚7期,29.05
健康精选基金,28.84
中国龙精选(三),28.83
融裕瀚信成长10期,28.74
游消费板块(上信-H-11..,28.71
中睿合银二期,28.71
双赢12期(彤源),28.71
远策11期,28.69
智诚2期,28.67
金中和6期,28.66
宝时正气1期,28.63
朴石3期,28.58
金泰瑞丰(乾清),28.55
中国优质1号,28.5
博纳1期,28.5
兴证鑫成15号,28.49
六禾财富东莞,28.38
壹财富源和一期,28.33
嘉实资本颂逸一期,28.32
明达4期,28.29
至尊宝,28.27
鼎锋10期,28.23
重阳3期,28.19
林园,28.15
渤海分级汇金7号,28.09
华西神农复兴,28.05
融裕9号奕金安3期,28.03
智博方略2期(续),28
精英之淡水泉A,27.99
鼎萨3期,27.98
黄金优选15期1号,27.88
东方港湾马拉松,27.82
朴石2期,27.81
淡水泉专项2期,27.8
黄金优选1期11号,27.71
中睿合银15期,27.71
黄金优选1期3号,27.7
黄金优选1期16号,27.68
黄金优选1期18号,27.65
黄金优选1期8号,27.64
黄金优选1期10号,27.63
黄金优选1期9号,27.58
黄金优选1期2号,27.56
睿源1号,27.51
黄金优选1期15号,27.5
黄金优选1期5号,27.47
黄金优选1期17号,27.44
黄金优选1期1号,27.43
林园3期,27.43
信璞硬资产,27.43
黄金优选1期6号,27.42
橙色量化1期,27.35
亿龙中国,27.34
东海精选2号,27.29
黄金优选1期4号,27.25
投资精英之汇利A,27.25
浦来德天天开心对冲1号,27.24
盈捷九头鸟2期,27.23
鸿逸泰瑞一号,27.21
品正理翔2期,27.21
泽里和1号,27.19
鼎锋另类策略1期,27.15
证研一期,27.11
汇信-泓德7号,27.1
金狮152号,27.05
鼎锋成长一期B号,27.04
远策3期,27.03
黄金优选7期1号,26.98
新价值3期,26.97
鼎萨1期,26.89
湘禾一号基金,26.82
鸿道2期,26.71
天马,26.7
远策1期,26.67
重阳1期,26.65
中金对冲9号,26.62
东源1期,26.53
格雷一期,26.41
悟空同创量化1期,26.4
汇信-泓德3号,26.4
合德丰泰,26.35
黄金优选1期12号,26.24
黄金优选7期8号,26.2
玉麒麟5号,26.17
资富精鉴基金,26.13
从容优势二期,26.1
融通资本汉景港湾1号,26.06
汇信-金百合2号,26.04
奕金安2期,26
吾股丰登1号,25.98
广金成长6期,25.95
武当稳健增长,25.85
淡水泉成长十期A,25.85
淡水泉成长十期B,25.85
淡水泉成长十期I,25.85
彤源5号,25.84
量化2号,25.71
远策对冲1号,25.69
赋成量化3号,25.67
永泽PIPE基金1号,25.59
重阳对冲2号,25.55
悟空东略量化对冲1期,25.53
明达3期,25.29
朴石5期,25.24
华夏未来领时对冲2号,25.19
领新安盈5号,25.17
君范跨境套利1号,25.15
小马1期,25.15
民森E号,25.14
世富壹玖创新,25.11
民森G号,25.06
东来方元1号,25.03
格雷二期,25.02
玖逸一期,25.02
世富壹玖飞跃,25.01
理成风景7号,24.97
联合成长2号,24.96
国淼一期,24.96
国金-鑫丰量化对冲,24.9
美联融通1期,24.89
融惠优选2期-1,24.86
金狮153号,24.86
合赢2期,24.83
彩瑞3期,24.81
汇信-理臻1号,24.8
黄金优选7期2号,24.8
淡水泉卓越1期,24.79
云程泰(五期),24.71
明华新兴成长,24.69
冠俊3号(成长策略3期),24.68
黄金优选1期7号,24.68
汇信-泓德4号,24.66
悟空绿城对冲量化一期,24.62
汇信-世诚1号,24.54
林园2期,24.38
远策9期,24.32
中金-云信私募工场(六..,24.29
沃胜二期,24.29
华展金丰财源广进1期,24.28
创势翔盛世,24.28
金海2号,24.23
辰龙二期,24.1
藏宝图基金1号,24.06
神农长空集基金,24.04
鼎辉1号,24.04
景林稳健,24.04
睿信3期,23.95
平安证大一期,23.94
图原精选1期,23.93
苦行僧一号,23.9
聚金1号,23.89
睿信,23.73
鼎锋4号,23.69
金狮141号,23.66
悟空对冲量化2期,23.53
胡杨A股消费3号私募投..,23.5
润晖稳健增值,23.44
上善目标缓冲,23.42
万利富达,23.41
元普金牛2号,23.35
广金成长3期,23.32
景泰复利回报一期,23.3
金雨行1号,23.29
东方港湾1期,23.28
重阳6期,23.02
沃胜5期,23.01
时田丰一期,22.91
智德精选3期,22.87
金诚一号,22.86
鸿道3期,22.84
中国龙平衡,22.82
金狮160号,22.77
尚雅5期,22.75
金海5号,22.74
瀚信成长1期,22.61
金苏投资远望2号,22.52
景泰复利回报五期,22.36
理成转子5号,22.29
德骏核心1号,22.28
双赢8期(尚雅),22.23
汇信-泓德5号,22.23
康曼德001号,22.22
瀚信稳健1期,22.17
立华价值3期,22.12
智德持续增长,22.01
彤源3号,21.88
黄金优选7期3号,21.75
汇富3号(远策),21.74
新方程盈峰量化对冲基金,21.71
箫峰飞龙二号,21.7
沃胜三期,21.69
尚雅3期,21.68
量化3号,21.55
创海富信1号,21.54
财富(绿宝石),21.52
高溪量化对冲1号,21.5
知几投资灵活配置1期,21.4
汇鑫01号,21.32
长安投资285号(海中一..,21.27
睿远重阳,21.23
景泰复利回报,21.15
卓越1号,21.13
箫峰飞龙1号,21.07
乾信中国影响力,21.03
双赢13期(鸿道),20.98
大包巷1号,20.88
中金-云信私募工场(七..,20.87
景泰复利回报二期,20.82
榕树文明复兴二期,20.8
武当7号,20.79
常春藤稳健成长,20.78
长安投资127号(黑鹰1号),20.73
鸿逸楚天一号,20.66
保银量化石榴,20.61
积极进取1号,20.6
国泰君安君享对冲一号,20.55
中信宏量2号,20.37
成都君海,20.3
国泰君安君享盈信2期,20.26
鸿逸安泰二号基金,20.21
中域增值1期,20.2
长安投资293号(和信成..,20.18
睿远鸿道5期,20.14
汇信-泓德6号,20.1
泽元元利证券投资基金,20.05
明日之星第7期(中华复..,20.02
锐进6期,20.01
国道量化基金二号,19.98
明日之星第1期(铸山1号),19.98
明日之星(珩华铸山),19.98
金海7号,19.96
乾阳投资1期,19.96
民森B号,19.89
瀚信成长2期,19.88
景泰复利回报1期,19.8
智德1期,19.77
盛世源,19.75
红宝石(上信-E-1306),19.63
新方程双核动力,19.63
重阳2期,19.55
长安投资266号,19.34
云信私募工场(九期)第..,19.3
远策7期,19.23
双赢5期(民森),19.22
太平洋红珊瑚大消费,19.18
睿金1号,19.15
睿金2号,19.14
投资精英之景林A,19.08
融惠优选3期-3号投资..,19.02
恒信盈创成长六期,18.99
智德二期,18.85
尚雅12期,18.84
鼎锋成长3期,18.78
德源安1期,18.69
前海旗隆量化分级,18.62
中金对冲6号,18.59
时鸣1号,18.55
中汇金凯三期,18.52
理成转子7号,18.41
重阳对冲1号,18.34
国泰君安君享对冲二号,18.34
圆融新蓝筹1号,18.3
睿远涌峰1期,18.24
中金-云信私募工场(三..,18.23
德汇稳健一号,18.16
武当8号,18.1
尚雅14期,18.01
愚公移山1号,17.78
万丰友方稳健成长2期,17.78
民森F号,17.69
睿远景林1期,17.69
信投鼎利3号,17.6
中国龙增长,17.5
融惠5期(浦来德2号),17.39
中科智1号,17.38
天成一期,17.32
德丰华1期,17.32
明达精选A号,17.28
和禄1号,17.24
鼎陶朱辉2期,17.22
金中和东升,17.2
投资精英之信璞A,17.08
民森A号,17.07
尚雅2期,17
榕树文明复兴,16.93
鸿道4期,16.87
浚昶1期,16.81
天倚道樟鄂1号,16.8
隐形冠军3期,16.76
合美成长私募证券,16.75
复利维新,16.7
长金8号Ⅱ期,16.68
长金8号Ⅲ期,16.68
长金8号Ⅳ期,16.68
尚雅4期,16.65
睿信1期,16.63
金中和1期,16.62
久阳5期,16.52
沃胜1期,16.43
神农五福,16.32
以太量化1号基金,16.29
远策2期,16.11
隐形冠军一期,16.11
睿信成长1期,15.93
穗富8号,15.89
景泰复利回报银信宝一期,15.8
东方红先锋2号,15.77
谷晟一期,15.73
论德1期,15.72
美红1号,15.57
陆宝点金精选,15.44
财富兄弟稳健增长型(..,15.41
光大资产权益类B,15.38
彤源2号,15.37
珺容二期,15.32
清水源4号,15.24
智德精选,15.15
天乙1期,15.09
红筹1号,15.05
理成转子4号,14.88
慧安10期,14.86
合正普惠1期,14.84
盈融达量化对冲进取2期,14.79
