产品简称,当年收益%
楠溪一期,22.8313
庆东1号,22.8202
东方价值基金三号,22.8
安易持兴国2号,22.782
淡水泉专项5期,22.7708
金蕴89期(东方平昇双诚一号),22.7484
鼎萨价值精选1期,22.7273
逸原2号,22.7
米牛沪港深精选,22.6857
兆天金牛精选2号,22.679
景林稳健Ⅱ号,22.6342
国信壁虎1号,22.6148
藏宝图京都1号,22.609
源沣长征2号,22.5243
岁寒知松柏1号,22.51
分红增长1号,22.5008
五岳归来量化贝塔,22.4611
泓屹1号,22.3957
君励1号,22.3911
锐进41期,22.3899
景泰富尊一期,22.369
富果价值优选1号,22.3645
晶上量子1号,22.3324
普尔润丰,22.2928
天戈紫霞二号,22.2886
润晖稳健增值,22.2845
兴富恒升,22.2732
鼎润1期,22.2722
开思港股通优选,22.2664
飞鹰1号,22.2499
复盈1号,22.2494
成都红泰嘉盈一号,22.2315
和禄1号,22.2206
远望角容远1号,22.1814
明达6期,22.1722
泓澄投资,22.1518
美石一号,22.1024
赤子之心价值,22.1009
鸿道1期,22.0973
天天向上2号,22.0942
海底金,22.0638
合美成长私募证券,21.9492
海志成长1号,21.928
文多稳健一期,21.9238
新价值5号,21.8954
恒德中略2号,21.8881
宽智阿尔法对冲2号,21.8623
观富策略1号,21.8571
富果3号,21.8248
复和金色海洋,21.8028
尊享和聚,21.7946
果实资本精英汇2号,21.7935
融新254号展博3期,21.779
亨石二期,21.7679
小市值精选策略一期,21.7552
厚孚稳健增长,21.748
翊元一号,21.7221
富果同享1号,21.7022
昆仑1号,21.66
汇富4号(汇利优选4期),21.6584
天下溪基金,21.6182
中证500指数+系列1号私募,21.613
神农价值精选1号,21.5973
衍航1号,21.5771
深圳趋势1号,21.5713
沣沛风险缓冲,21.5614
果实资本精英汇1号,21.5401
国道同享5号,21.5354
观富策略2号,21.5276
富果价值优选2号,21.5094
新里程超越梦想,21.5071
承泽资产成长1号,21.4511
山水人投资猎豹一号,21.3836
承周初音,21.365
石锋资产重剑一号,21.3637
宽奇精选1号,21.3603
长兴1号,21.3515
盈力价值1号,21.3189
朱雀19期,21.317
朴石2期,21.3122
唯信1号,21.2675
汇利5期,21.2522
逸原1号,21.2465
鑫泉精选成长1期,21.2426
志开金选,21.2346
衍航7号,21.2217
仝仝成长,21.1957
瑞民策略精选二号,21.1883
富锦7号(汇利),21.1635
汇利3期,21.1621
证研三期,21.1277
天迪价值8号,21.1268
和聚广享1期,21.1166
远策锐进26期,21.0909
鹰傲绝对价值,21.0394
东源嘉盈回馈,21.0239
睿策量化1期,21.0101
富果同享2号,20.9742
炒贵1号,20.9697
鸿道3期,20.9225
承泽狩猎者主基金,20.919
景泰复利回报第八期,20.9013
汇利优选2期,20.8989
久富3期,20.86
展博1期,20.8146
金狮142号,20.7491
子青2期,20.7324
海燕沪港深精选,20.7288
红岭华信三号,20.6544
瑞民策略精选优势,20.6496
榴莲1号,20.6226
景领健康中国1号,20.5996
中国龙精选,20.5228
朱雀1期,20.4969
安选一号,20.4947
瑞民策略精选三号,20.4937
金珀3号,20.4793
和聚福享1号,20.4524
达仁卓越1号,20.4387
中欧瑞博诺亚,20.433
瑞鑫1号,20.4254
朱雀3期,20.3967
鼎益丰天河1号,20.3837
新方程聚享1期,20.3571
江海龙2号,20.339
中兴汇金景地2期,20.3281
云信私募工场金舆财富之车1号,20.3232
庶达健康1号,20.3008
君茂跨市场1号,20.2783
天乙1期,20.2507
然成扬帆起航,20.2363
朱雀2期,20.2351
私募工场股惑人生一期,20.2331
展博2期,20.2314
融湖成长基金(母基金),20.2064
远望角志远1号,20.202
留仁鎏金一号,20.1755
朱雀合伙专项,20.1585
朱雀1期,20.1564
磐盈价值1号,20.1477
龙腾汇金1号,20.135
鸿道精英1号,20.1295
唐氏专户2期,20.1235
中国龙价值,20.12
朱雀5期,20.108
朱雀新趋势,20.0913
理时元开,20.0892
朱雀精选,20.0538
中国龙价值(二),20.0454
志开成长2期,20.019
富直2号量化对冲,20.0092
理臻1号,19.9851
久富2期,19.9696
卓泰阳光举牌1号,19.9133
万泰华瑞成长一期,19.9029
百川稳健1号,19.9005
星壤1号,19.8899
康曼德002号,19.8549
明河2016,19.818
华元恒道灵活配置一期,19.8058
朱雀22期,19.7986
052号,19.7936
和聚华享对冲1期,19.7742
域秀智享2号,19.769
铜爵强国重器3号,19.7421
汇晨1号,19.7225
承泽股票二号基金,19.7213
仁心回报1号,19.7056
天迪量化价值,19.6823
普伴财富成长1号,19.6807
承泽狩猎者从基金(Feeder)一号,19.6742
社润伟诚,19.6472
宽远价值成长,19.6431
衍航6号,19.6036
晶上稳增长1号,19.5982
089号,19.5836
050号,19.5813
朴石1期,19.5501
祥运和1号,19.5428
泓信泓筹八号指数,19.53
创新广发一期,19.5208
长安丰大一号,19.503
泽源1号,19.4907
民生财富成长1期,19.4607
恒德1期,19.4514
君翼量化1号,19.4423
朱雀20期,19.4062
泽元元丰,19.4034
尚雅13期,19.3776
私募工场君石价值,19.3615
潮信3号,19.3519
乔松价值成长,19.339
055号,19.335
泽堃价值1号,19.3111
盈峰成长6期(原合赢8期),19.297
丰大2号,19.2896
牛金价值,19.2483
黑森九号,19.2222
观富平衡,19.2205
中国龙精选(二),19.2127
普尔润升,19.2022
凯纳300,19.1743
明曜启明1期,19.1721
远策对冲1号,19.1719
朱雀中欧教育,19.171
兴聚财富3号,19.0789
中国龙平衡,19.0569
赛亚美纯基金,19.0563
泽源2号,19.0383
长河优选1号A,18.9815
长河价值1号,18.9811
君翼量化2号,18.9487
盈定九号,18.9332
朱雀新动力,18.9248
巨杉净值线2号,18.9087
新方程泓澄精选,18.9085
巴克夏月月利1号,18.8917
朱雀9期,18.8839
中卓大健康5期,18.8776
沣京成长精选三期,18.8624
神农优选成长,18.8508
观富平衡C,18.8398
锦石瑞民1号,18.8387
景泰复利回报银信宝四期,18.8301
和聚安享1期,18.8278
鸿道2期,18.8264
双赢10期(淡水泉),18.8017
凡得幸福战略并购,18.7754
衍航10号,18.7438
金蕴90期(相生),18.7413
中国价值,18.7204
以太优选10号私募基金,18.6514
中兴汇金2期,18.6508
博颐精选,18.6349
泽源6号,18.6275
惠正成长,18.6085
新同方乘风基金1号,18.5924
明汯稳健增长1期,18.5659
朱雀新机遇,18.5457
博颐精选2期,18.5348
东源1期,18.53
天迪价值平衡二号,18.5259
华骏5号,18.5208
思考20号A5全市场策略,18.4783
通度1号,18.4741
嘉实观富股票1号,18.4476
兴聚财富5号,18.4211
瑞丰汇邦1号基金,18.4001
观富平衡A,18.3941
同威海源价值1期,18.3633
平安汇通搏股通金19号(朴道瑞富),18.3631
磐耀FOF二期,18.3476
中卓大健康3期,18.323
鸿腾一号,18.3054
诺鼎季风价值2号,18.3045
私募学院菁英207号,18.2923
