产品简称,当年收益%
证研五期,28.8375
金钥匙东方港湾港股通2号,28.8156
相聚上善一期,28.7373
卓凯二号,28.6032
涌津涌赢6号,28.583
涌津涌鑫5号,28.4444
私募工场亚洲价值长线回报,28.4239
东方医疗健康优选,28.4143
同犇尊享1号,28.365
涌津涌赢4号,28.3251
东方医疗平衡1期,28.2246
涌津涌赢7号,28.1967
东方先进制造优选,28.1513
涌津博学稳健,28.0979
久铭2号,28.0493
涌津博学稳进,28.0189
共泰投资1号,28
长江汉景港湾1号,27.9323
和盛丰悦1号,27.8873
天谷至诚2号,27.77
金钥匙东方港湾港股通1号,27.5726
万顺通一号,27.5387
长金9号,27.1954
红亨稳赢一期,27.04
晓峰1号睿远,26.9438
滚雪球2号,26.9065
东方消费服务优选,26.8644
中科智1号,26.829
高毅利伟精选唯实,26.8286
广汇缘3号,26.6921
长金2号,26.68
91金融东方港湾价值1号,26.668
高信百诺价值成长,26.5343
滚雪球四方稳盈1号,26.4523
龙赢增值1期,26.4205
斯同1号,26.2182
奕金安一期,26.1002
滚雪球价值精选01号,26.0504
万象汇富八号,25.8776
同犇尊享2号,25.8722
磐耀三期,25.8655
富承成长基金1号,25.7857
滚雪球3号,25.5954
同犇智慧1号,25.541
私募工场静远轩,25.4816
榕树一期,25.4509
汉景港湾4号,25.3195
和琪同益一期,25.2998
今港成长1号,25.2872
同犇2期,25.1179
潮金丰2号,25.0519
一村东临石,25.01
东方港湾03号,25.0056
东方港湾创业成长,24.9732
东方鼎泰三期,24.9198
璟恒一期,24.8274
利檀3期,24.6214
同犇6期,24.5877
融宏一号,24.5863
马拉松一号,24.3688
景林全球基金,24.315
海通拓商一号,24.3129
同犇1期,24.2607
长金7号,24.2308
刺猬1号,24.2044
奕金安2期,24.1249
相生五号,24.1071
唯信1号,24.0961
汉景港湾3号,24.0741
凤翔长盈,24.0674
昱晟一号,24.0582
长牛分析1号,24.004
复仇者联盟,23.9
同犇财通5期,23.8482
蓝筹1期,23.7794
涌津涌赢3号,23.6979
长金银信宝2期,23.6447
滚雪球1号基金,23.5175
东方港湾马拉松二号,23.4831
枫池稳健,23.3887
恒泰辰丰港湾1期,23.3606
富承高息基金1号,23.2616
银国达润平,23.1266
锦水源一期,22.9072
东方港湾2号,22.907
成都红泰嘉盈一号,22.8143
融裕9号奕金安3期,22.6511
金蕴16期,22.5717
招商汇智之凤翔1号,22.5648
成恩五号,22.5227
融通汉景港湾1号,22.4911
汉和资本3期,22.4346
新思哲1期,22.4278
潮金丰1号,22.4133
睿策2期,22.4062
汉景港湾2号,22.3964
少数派29号,22.2986
宝银创赢28号,22.2098
汉和恒聚2期,22.0457
金连接滚雪球12号,21.9841
广汇缘1号,21.9603
睿洪一号,21.9314
久铭1号,21.9244
千帆二期,21.9101
长金银信宝6期,21.9044
睿策诺亚对冲,21.8847
辰景港湾1号,21.865
金广鑫1号,21.8199
金塔精选一号,21.7635
征和瑞森价值,21.7569
少数派24号,21.7028
九霄稳健成长二号,21.6926
广汇缘5号,21.6138
执耳医药,21.5524
汉和恒聚,21.4657
中道汇承一期,21.4484
凯顺2012,21.3917
锐进25期盈信瑞峰股票多空尊享系列,21.382
红奶酪,21.3793
滚雪球西湖2号,21.3483
大风1号,21.3182
东方鼎泰1期,21.2571
海衍添利一号,21.2121
成恩三号,21.1737
少数派19号,21.1382
亨石二期,21.1284
蓝筹2期,21.1215
汉和2期,21.0769
睿策1期,21.052
萍聚投资恒昇一期,21.048
金石管理型基金,21.0275
坚实1号,20.9677
滚雪球价值精选2号,20.9524
东兴港湾1号,20.9166
同犇9期,20.9121
汉和1期,20.8522
隆昇一号,20.8049
玖巴炜博一号,20.6965
东旺进取,20.6897
金太阳高毅国鹭1号崇远,20.6854
林氏价值,20.6815
源和稳健成长1号,20.6605
创盈2号(源乐晟),20.6415
云信星探投资1号,20.6355
少数派求是1号,20.5996
同犇3期,20.5714
镛泉资产和鑫1号,20.5674
睿策3期,20.5619
至璞新以恒,20.3942
德胜宝典,20.349
汉和5期,20.3
永升致远1期,20.227
海底金,20.2181
盈冠东方汉景1号,20.1912
广发银来汉景港湾1号,20.1264
炽发顺势,20.0459
高傅汉景港湾1号,20.0397
富承价值基金1号,19.9846
源乐晟3期(富锦21号),19.9137
东方港湾价值投资2号,19.8869
睿策量化2期,19.882
滚雪球1号,19.8075
汇创三期,19.7536
润樽沪港通,19.7507
石锋资产笃行一号,19.7395
滚雪球价值精选,19.6819
楹栖星火1号,19.6485
拓商1号,19.6173
汇创稳健1号,19.5968
宏莱价值进取一号,19.5041
榕树文明复兴三期,19.4879
鑫泉鑫享1期,19.4555
盛信二期,19.3857
新方程相聚精选,19.3676
实力稳进,19.3174
源乐晟2期,19.3168
家族财富传承长期复利增长一期,19.2735
少数派9号,19.2612
高毅庆瑞6号,19.223
赤子之心价值,19.1916
私募学院菁英42号,19.1662
私募工场肥尾价值一号,19.1525
倚天雅莉4号,19.0991
麦星,19.0874
少数派7号,19.0091
利檀华山,18.91
福建滚雪球9号,18.8889
鹏华资产赤子之心价值1号,18.8844
凤翔绝对收益,18.8648
麦哲伦一期,18.8421
汉景港湾投360一号,18.8391
比高添赢,18.7901
卓凯一号,18.7412
天弓2号,18.7115
源乐晟4期,18.6861
榴莲1号,18.622
私募学院菁英35号,18.5942
华辉价值星十号,18.5931
华邦增长2号,18.5786
源沣进取1号,18.5199
蓝海战略一号,18.5139
河床创新成长,18.4922
睿兹1号,18.4902
实力旗舰,18.4862
源乐晟10期,18.4593
少数派101号,18.4456
宽远沪港深精选,18.4057
赤子之心单一信托,18.3822
华辉菁英176号,18.3135
恒天泰旸一期,18.2871
滚雪球2号,18.2667
赤子之心成长,18.2619
源乐晟11期,18.2404
岁寒知松柏1号,18.2271
景林丰收,18.2019
厦门盛世汇金1期,18.19
中信专享赤子之心成长6号,18.1669
中信专享赤子之心成长7号,18.1655
中信专享赤子之心成长8号,18.1533
嘉华盛裕银海1号,18.1521
金石1期,18.098
中信专享赤子之心成长3号,18.0583
乐晟股票精选,18.0401
同犇8期,18.0253
中信专享赤子之心成长5号,17.9942
征金资本股票优选二期,17.9727
双牛私募基金,17.9551
林园,17.9519
中信专享赤子之心成长2号,17.9455
睿华一号,17.9104
汇谷舒心1号,17.9054
融犇永续99,17.8947
价值3期,17.8846
望正精英鹏辉2号,17.8571
守正笃行一期,17.8394
中欧盛世泰旸精选2号,17.8251
万利富达,17.8082
石锋资产厚积一号,17.793
玖鹏玖新尊享1号,17.7104
宽远价值成长三期,17.6525
宽远价值成长二期,17.6456
源乐晟5期,17.6081
少数派12号,17.6077
滚雪球赢智一号,17.5226
源乐晟6期,17.5207
私募工场翙鹏中国竞争力一号,17.4879
艾美谷成长,17.4312
宇鹏华新一号,17.4213
景泰复利回报银信宝一期,17.4115
汇谷舒心,17.4093
耕耘资产管理,17.3282
观富丰穰1号,17.3022
然成扬帆起航,17.2831
福建滚雪球千里马1号,17.2628
和熙19号,17.2618
川行主观1号,17.2352
明河价值一期,17.1572
身安100基金,17.1477
凯顺星成长,17.0444
紫金港8号,17.029
滚雪球西湖1号,17
榕树陈氏,16.9766
凯撒相聚1期,16.9492
仁灏开元,16.9391
景泰复利回报1期,16.9142
东方港湾1期,16.9114
诺亚专享1号,16.8942
福建滚雪球融晨1号,16.8919
观富丰悦,16.8498
金元日鑫5号,16.6667
源乐晟7期,16.6283
少数派10号,16.6218
偕沣稳健一号,16.6172
少数派17号,16.5966
美浓红宝石1号,16.5962
万利富达德盛1期,16.5947
锐进58期源乐晟,16.5386
信缘一期,16.5
鹏华源乐晟1期,16.452
华辉价值星八号,16.4407
财掌柜种子基金一号,16.4383
磐耀FOF二期,16.4163
磐耀五期,16.399
子青1期,16.3809
明达,16.3138
新思哲成长基金,16.2842
睿策量化1期,16.2629
骐邦涌利稳健成长,16.2335
景泰复利回报五期,16.2131
证研六期,16.1736
坚果1号,16.1134
银国达天河1号,16.1094
康曼德定增1号,16.0591
上元3号,16.0567
鹏华资产搏股通金45号(源乐晟)一期,16.025
珺墀价值甄选,15.9896
悟源盈泉二号,15.92
少数派8号,15.9106
金砖资本7号,15.9
明达3期,15.8327
贝莱德前海,15.7991
锐进5期源乐晟全球成长,15.7623
明河优质企业,15.7496
景泰复利回报二期,15.728
菁世2号,15.7184
橙奶酪价值发现1号,15.7
隆昇二号,15.6927
神农安享1号,15.6857
晟世2号,15.6642
私募工场安永一号,15.6507
广金成长3期,15.632
百川稳健1号,15.6219
睿洪二号,15.59
长江稳健,15.5618
金砖悦力,15.56
喜洲稳健2号,15.5359
明达4期,15.5233
子青2期,15.4873
上元1号,15.4789
鹏石硕1号,15.4545
白鹭投资进取一期,15.3791
纳珍贯堂致远二号,15.3
智德持续增长,15.2956
晶上稳增长1号,15.2657
华辉价值星十一号,15.24
私募工场沐海,15.206
金砖资本5号,15.2
少数派21号,15.1587
浑元三号,15.1194
景泰复利回报,15.0309
源乐晟恒晟,15.0195
瓜牛的梦想,14.9479
磐信1期,14.9446
麦田春雷一号,14.935
进化论稳进一号,14.9056
源乐晟策略创新1期,14.9031
紫荆怒放,14.89
源乐晟9期,14.8538
海之源价值增长,14.8148
源乐晟8期,14.7928
新智达成长一号,14.7767
少数派23号,14.7527
滚雪球硕赢二号,14.6613
久铭稳健1号,14.6364
晟世6号,14.5929
景林丰收2号,14.5926
以太投资价值1号,14.5865
泰旸创新成长2号,14.5613
大树择时对冲一号,14.5536
泽元元利,14.4793
银国达佛山2号,14.4766
智德精选3期,14.4315
自由港一号,14.4269
福建滚雪球8号,14.4009
华辉价值星一号,14.3667
泽时1号,14.3486
金蕴90期(相生),14.3088
智德1期,14.3009
以太投资稳健成长6号私募基金,14.2704
久富全球配置,14.258
泽元元泰,14.2331
源乐晟中晟,14.147
福建滚雪球同驰2号,14.1054
藏元汇顶理元亨3号,13.9839
金石19期,13.9753
证研三期,13.9305
蓝成强国策略,13.9214
幻方大盘精选,13.9165
最具巴菲特潜力500倍基金12期,13.8927
林园3期,13.868
林园2期,13.8623
聚睿2号,13.8615
金砖资本6号,13.85
阿甘1号,13.8228
国道小虎,13.8004
德丰华1期,13.7444
拾贝投资5号,13.704
倍霖山绝对回报1号,13.6975
新思哲多策略3期,13.659
福建滚雪球33号,13.5764
榕树文明复兴,13.5381
广东鼎桥稳健一期,13.5016
浦来德天天开心对冲1号,13.4973
开煜趋势投资1号,13.4833
恒德中略2号,13.4715
炜博中略1号,13.4634
智德二期,13.4187
六禾嘉睿1号,13.4094
兴聚财富1号,13.4052
榕树澄源,13.4008
安晟,13.3588
恒德1期,13.3212
和禄1号,13.3173
智德精选5期,13.307
博鸿元泰,13.3
尚雅9期,13.2831
天弓3号,13.2612
东方点赞,13.2536
上元2号,13.189
鸿腾一号,13.1799
望正精英浩然1号,13.1683
泽堃价值1号,13.1524
丰岭远航母基金,13.1507
少数派5号,13.1341
乾道慧鑫1号,13.13
以太优选10号私募基金,13.0985
珩生晶盈二期,13.0641
凯鼎君能长盈1号,13.0506
昊天1期,13.0362
博颐精选2期,13.0178
创盈6号,12.9794
实力终极复利机器,12.9719
景泰复利回报四期,12.934
正格1号,12.8898
私募工场静仡一期,12.8544
丰岭稳健成长8期,12.8477
重阳1期,12.7451
重阳6期,12.7398
重阳2期,12.7371
甘主动管理型,12.7276
博颐精选,12.6744
500倍对冲基金7期,12.6121
宽远优势成长3号,12.5962
卓泰阳光举牌1号,12.5717
涌鑫五号,12.5666
弄玉一号,12.5535
榕树文明复兴六期,12.5386
领星拾贝,12.5239
中环港沪深对冲基金,12.5
鹰傲绝对价值,12.4895
源沣进取2号,12.4777
银国达佛山1号,12.4657
金元日鑫基金,12.4632
远望角投资1期,12.406
博颐稳健1期,12.4049
久期纯股1号,12.38
滚雪球赢智二号,12.3487
天玑青翼一期,12.3123
正格尊享1号,12.2873
沣京成长精选一期,12.2441
丰岭稳健成长1期,12.2411
天生桥A股投资基金二期,12.2392
明达6期,12.2283
宝银创赢转债杠杆22号,12.1847
相聚芒格一期,12.1731
稳健成长3号,12.1511
沁源进取,12.1487
创赢转债杠杆对冲基金21号,12.1352
幸福1号,12.1325
嘉实资本优先3号,12.1183
果实资本精英汇2号,12.0959
万丰友方贯富添利3期A,12.0955
金狮152号,12.0917
融满1号,12.0501
丰岭稳健成长3期,12.0431
榕树文明复兴二期,12.0294
通度1号,12.0066
敬勤旅行者一号,11.9369
果实丰岭1号,11.9339
博颐精选3期,11.9335
中国龙平衡,11.8923
常阳1号,11.8753
文多稳健一期,11.8164
海之源价值1期,11.7963
果实资本精英汇1号,11.7586
麦肯特财富,11.7385
米牛沪港深精选,11.6989
景泰富尊一期,11.6638
拾贝投资4号,11.6505
千合紫荆1号,11.6171
质嘉二期,11.5625
滚雪球1号,11.5532
华杉永旭,11.5422
宽远优势成长1号,11.5128
巴克夏月月利1号,11.4461
拾贝投资6号,11.4428
润晖稳健增值,11.4365
德汇成长1期,11.4279
双诚精选1号,11.4125
比高德赢,11.3456
智德精选,11.3372
查理投资价值套利稳健型二号,11.3284
天信万霁1期,11.2989
沣京成长精选二期,11.281
凡宇证券A股一号,11.2773
拾贝收益5期,11.2391
知本合丰新3号,11.2388
智祥一号,11.2319
宽远优势成长2号,11.2264
同有家族兴旺一号,11.1954
锐进41期,11.1949
宽远价值成长五期1号,11.1524
宝蓁二号,11.1494
博润价值成长,11.1288
景林稳健Ⅱ号,11.1227
明河2016,11.1223
领路金稳盈1号,11.1222
价值方程1号,11.121
拾贝投资2号,11.1175
丰岭稳健成长9期,11.0701
溪牛长期回报,11.0641
中国龙价值,11.0629
同威海源价值1期,11.0576
望正基石投资一号,11.0572
添益一号,11.0136
文多逆向,11.0067
韬韫宏图1期,11
析方港股旗舰,10.9589
万杉丰和8期,10.9308
仙童1期(海南成长二期),10.9305
征金量化对冲一号,10.9035
晟维成长,10.8736
拾贝投资1号,10.8482
质嘉尊享A,10.8471
龙全2号,10.8413
拾贝投资3号,10.8247
民享紫晶稳健1号,10.8057
爱智价值进取1号,10.7948
景泰复利回报第十一期,10.7758
中国龙价值(二),10.7638
丰岭稳健成长6期,10.7579
华夏财富成长,10.7424
细水菩提,10.7057
天裕成长2号,10.6942
滚雪球一号,10.6452
理富灵活配置1号,10.6316
沣沛1号,10.5848
润泽4期,10.576
景领健康中国1号,10.5754
瑞盈财富1号,10.5263
沪港深优质增长,10.5218
壹牛一期,10.4372
同有家族兴旺二号,10.4107
天下粮仓稳健增长,10.3984
淡水泉专项3期,10.3838
宽远价值成长九期,10.3792
吉富天泽5号,10.3553
泓澄沪港深,10.3373
星壤1号,10.2987
优尼柯稳赢一号,10.2897
道勤1号,10.2777
厚德载物2号,10.2681
拾贝投资信元7号,10.2564
福建滚雪球31号,10.2212
远望角容远1号,10.152
真滢9号,10.1145
淡水泉精选1期,10.1054
鼎锋10期,10.0983
承泽资产成长1号,10.0946
藏宝图京都1号,10.0825
恒龙01号,10.011
创新广发一期,10.007
五聚2号,9.9927
重阳目标回报1期,9.9891
重阳目标尊享A期,9.9884
比高富赢,9.9562
阳翔稳健1号,9.9385
以太投资趋势4号,9.8755
沣京增强一期,9.8651
尚近1号,9.8566
私募学院菁英296号,9.8516
益盟财富1期,9.8515
晟维汇智,9.826
淡水泉专项2期,9.8089
贞添稳健,9.7826
析方港股系列,9.7741
福瑞财富1号,9.7724
宽客2号,9.7412
辰月价值精选1号,9.7374
磐耀四期,9.7354
合正赢动2期,9.7318
和赢核心1期,9.7121
鲲翔兴唐一号基金,9.6932
九坤沪深300指数增强1号,9.6887
易同精选三期,9.6631
宽远价值成长,9.6552
同元5号,9.6293
西藏明曜聚富三号,9.6289
秦商智选一号,9.6
万霁三号,9.5792
天道共赢6号,9.5717
鼎锋5期,9.5556
盛泉恒元进取1号,9.5101
证大久盈稳健5号,9.4622
永韵骐邦一号,9.4487
七曜领峰基金,9.4378
泓澄智选1号,9.4096
东方晨星12号,9.4094
景泰复利回报第八期,9.4017
盈力价值1号,9.3948
淡水泉成长六期,9.3798
万霁一号,9.3478
武汉长江精选一期,9.3426
泽元元升,9.3
富果同享2号,9.2708
彼立弗复利一期,9.2682
证大量化增长2号,9.2534
比高威廉,9.1991
天迪价值,9.1945
一村拙诚,9.1759
中国价值,9.1627
锐进系列淡水泉精选二期,9.1374
福建至诚滚雪球一号,9.1113
紫晶一号,9.0867
达仁卓越1号,9.0728
鸿道4期,9.0289
淡水泉2008,9.0274
富直2号量化对冲,9.0272
中信证券领奕,8.9855
一村新机遇,8.9825
淡水泉成长三期,8.9799
淡水泉成长五期,8.9572
资瑞兴一号,8.9469
天迪量化成长,8.9395
海燕沪港深精选,8.9339
聚利59号,8.9067
泓澄稳健基金,8.9
华夏财富阿尔法1号,8.8962
佳音一号,8.8742
同威3期,8.8699
远见者1期,8.8509
民享紫晶趋势1号,8.8265
兰权稳进1期,8.8235
磐京稳赢2号,8.8233
汇晨1号,8.8206
福建滚雪球32号,8.8169
易凡7号,8.8152
中国龙精选,8.8081
中乘8号,8.8057
映山红精选,8.8057
久富2期,8.7741
蒙盈一号,8.7719
拾贝收益6期,8.7667
景泰复利回报银信宝四期,8.7425
融湖成长基金(母基金),8.7274
益和源1号,8.7148
双佳投资1号,8.7144
方程式一号,8.713
淡水泉专项3期,8.7128
鼎锋成长3期,8.702
倍霖山绝对回报贰号,8.7
嘉耀滚雪球1号,8.6917
淡水泉成长一期,8.6772
昀沣4号,8.6674
淡水泉成长七期,8.6584
君享重阳阿尔法对冲一号,8.6554
富果同享1号,8.651
瑞鑫1号,8.6459
私募工场同道价值成长一号,8.631
前海一线对冲5号,8.6172
宽智阿尔法对冲2号,8.6032
相聚顺为3期,8.6
虎翼成长2号,8.5686
合美成长私募证券,8.5593
私募工场滺然,8.552
晟维价值,8.5512
黑森九号,8.5382
久富4期,8.5311
淡水泉成长四期,8.5268
源乐晟宏晟一号,8.4931
丰般宜利,8.4906
淡水泉专项7期,8.4887
久富3期,8.4869
天迪量化价值,8.4731
隆俊一号,8.435
景睿赢一号(七星1号),8.4131
圆盛积极成长2号,8.4
景泰复利回报十期,8.3684
万霁六号,8.3415
同创2期,8.3213
东源1期,8.2914
泓澄投资,8.2593
守正基金,8.2587
久铭稳健9号,8.2387
中国龙进取,8.2224
国泰君安君享盈信2期,8.2142
庆东1号,8.1808
淡水泉专项6期泰九1期,8.1775
淡水泉专项6期,8.1775
长青藤2期,8.1664
彤源2号,8.1477
远望角志远1号,8.1414
朴石6期,8.1206
淡水泉成长九期,8.1092
以太投资稳健成长13号私募基金,8.0929
红筹1号,8.0706
泰玥永福,8.0706
惠正精选,8.053
紫晶二号,8.046
同望1期,8.0332
锐进47期七曜,8.0153
石锋资产重剑一号,8.0134
盈阳十九号,8.0064
比高世纪1期,7.9419
瑞民策略精选五号,7.933
领航增利1期,7.8934
龙全进取1期,7.8603
同创3期,7.8339
中国龙精选(二),7.8209
承泽资产趋势1号,7.818
承泽资产精选增值,7.802
中汇金凯5期,7.7883
中兴汇金1期,7.7789
九强壹号,7.7438
大明投资2号,7.7124
天道择时1号,7.6995
黑森六号,7.6961
厚德载物1号,7.691
厚道登风,7.6853
一村TB303,7.6722
碧泉基金,7.6526
趋势投资1号,7.6476
炬桥2号,7.6389
银国达策略精选三号,7.6384
大黄蜂价值精选,7.6294
望正精英永欢1号,7.6159
大钧安泰沪港深,7.613
创赢3号,7.5836
大航海1号,7.5729
招金8号,7.5528
万霁二号,7.4951
鼎润1期,7.4871
淡水泉专项5期,7.4838
新风口价值优选3期,7.4719
君茂跨市场1号,7.4553
大麓投资1期,7.449
久富1期,7.4383
瑞丰汇邦1号基金,7.4287
泽元元丰,7.4204
思晔长期1号,7.42
星壤8号,7.4107
中投立赢大圣1号,7.4074
沣麟稳利1号,7.3926
财富三号,7.3819
汇利优选10期,7.3496
乾和资产纵横二号,7.2925
神农老院子基金,7.2718
映山红精选1号,7.2523
新方程泓澄精选,7.2252
龙郡趋势1期,7.1101
逸原2号,7.1
曦微成长2期,7.092
涌峰中国龙价值1号,7.0805
大航海2号,7.0796
德汇精选,7.0175
德高1号,7.0171
天迪价值平衡二号,7.0165
鼎润二期,7.014
承泽狩猎者主基金,7.0133
私募工场龟圣一期,7.0128
长尾精选一号,7.0072
鹏辉1号,7.0022
普邦恒升(华金1期),6.9997
以太趋势7号,6.9174
富果价值优选2号,6.9104
思考欣璨1号,6.8794
双赢12期(彤源),6.8649
源品泓丰1期,6.8627
新阳壹号,6.8227
世诚诚通港股通,6.8207
创赢2号,6.7905
磐久价值一期,6.7745
复盈1号,6.7645
万丰友方贯富创赢1号B,6.7573
天戈紫霞一号,6.7556
海燕精选1号,6.7317
久富7期,6.7315
辰月成长优选1号,6.7164
鑫泉精选成长1期,6.7074
兴富恒升2号,6.7073
中都一号,6.6949
兴富恒升5号,6.692
江阴睿信稳健成长1期,6.6901
宇迪钱王山3号,6.6884
知几投资灵活配置2期,6.6849
橡子树2号,6.6804
汇利优选,6.6712
翼虎量化对冲5期,6.666
东方雪灯,6.6594
银万丰泽1号,6.6538
橡谷成长一号,6.6474
国投安信正格2号,6.6374
逸原1号,6.61
润泽2期,6.6082
久富投资9期,6.6066
悟源盈泉一号,6.59
红象专户2号,6.5686
博鸿聚义,6.568
永发投资稳健进取2期,6.5217
私募工场格顿2期,6.5156
宽客有道1号,6.5141
天马时代二期,6.4842
聚能1号,6.476
博普指数增强2号,6.4711
美石一号,6.469
高瑞思源先锋1期,6.4615
清和泉金牛山2期,6.4516
证研二期,6.4515
九晟1号,6.4356
新方程望正精英鹏辉,6.4334
富果价值优选1号,6.4052
喜贤一号,6.397
承泽狩猎者从基金(Feeder)一号,6.391
木愚1期,6.372
飞旋成长五期,6.3579
中鹰天邦一号,6.3555
万晟正朗,6.3444
承泽股票二号基金,6.3236
以太投资价值11号,6.3124
证大金马量化1号,6.3056
飓风1号,6.3034
明曜启明1期,6.3006
知本合丰9号,6.2924
聚启元先锋1号,6.2874
丝路汉赋1号,6.27
沄沣量化壹号,6.2547
德汇投资精选择2期,6.25
徐星投资,6.2354
远策锐进26期,6.2353
太云意一号,6.2263
融新316号玖歌投资,6.2233
供给侧1号,6.2207
恒天清和泉一期,6.2165
证大聚利,6.1938
宽客3号,6.18
恒瑞三期,6.1787
凯纳300量化3号指数,6.1395
骏泽旭日3号,6.1
信璞深蓝,6.0984
富尊沪深300指数,6.0805
观富策略1号,6.0696
诚博,6.0657
观富价值一号,6.0485
泓澄研究精选1号,6.0381
汇利优选9期,6.0214
泽堃港股通一号,6.0158
兴亿成长一期,6.015
芮泰投资郎廊,5.9937
万联证券拓璞2号,5.9919
前海一线君一对冲,5.9754
私募学院菁英139号,5.9693
优品财富道衍一期,5.9675
诚盛1期,5.9622
观富策略2号,5.9356
伊金一号,5.9247
以太投资趋势14号私募基金,5.9172
长河优势1号,5.9167
宝慈国企改革六期,5.9129
国世通证券投资2号,5.9059
纯达永续元年,5.9
远策对冲1号,5.8942
真滢8号,5.8885
华鑫徐星1号,5.8846
平安汇通搏股通金19号(朴道瑞富),5.8762
迎睿聚牛4号,5.8688
信辰尊享2期,5.8688
同庆3期,5.8312
玉麟2号,5.8239
正和新融量化多因子二期,5.8149
润桂投资中润一期,5.8032
金狮153号,5.7988
泓澄研究精选2号,5.7834
南方汇金一号,5.7803
新价值4号,5.7796
吉渊波段精选,5.7545
前海一线对冲,5.7493
平安徐星1号,5.7443
留仁鎏金一号,5.7428
衍航1号,5.7134
量金荣誉,5.7115
汇泽至远一期,5.7056
世诚诚信主动管理,5.6989
清和泉优选1期,5.6943
宽客4号,5.69
巨杉海外视野1A号,5.6429
圆融方德前海富达3号,5.622
久富新经济,5.6187
承泽资产精选增值1号,5.5995
牟合天元3号,5.5856
广东凌日中国梦,5.5822
元上进取二号,5.5789
万霁七号,5.5388
中国龙资本市场,5.5226
泽鑫1号,5.5165
泓澄睿选1号,5.5118
中欧瑞博诺亚,5.5101
喜世润同盈1号,5.5
伏明2号,5.4945
燕园稳健成长,5.4753
瑞民策略精选三号,5.4723
诚盛2期,5.4688
穿石特殊情况,5.4632
新价值5号,5.4557
璞醴基金,5.4422
元鑫莲花德荣家族,5.4197
惊蛰,5.4078
泓澄歌斐诺宝精选,5.3927
进化论复合策略二号,5.3899
中融1号,5.3886
世诚扬子3号,5.3872
南方汇金二号,5.3862
驰续1期,5.3822
天鹿二号,5.3784
铜爵强国重器3号,5.3571
知几投资灵活配置3期,5.3345
中欧瑞博12期,5.3117
石榴红了,5.3097
鼎萨灵活配置1号,5.3053
银石10期,5.2794
静逸一期,5.2792
博鸿元玉,5.2725
衍航6号,5.2712
睿郡1号,5.2585
银田财富1号,5.2532
立名量化1号,5.2407
中国龙稳健,5.2307
世诚诚宁主动管理,5.2242
卢登斗牛二号,5.2128
智融会1号,5.2097
以太投资进取9号私募基金,5.205
世诚诚泰,5.2021
冰剑13号,5.2017
昊恩2号,5.2
粤骏盈丰1号,5.1966
富果3号,5.1949
尚雅13期,5.1899
涛峰银帆,5.1836
博鸿成长2号,5.1685
天迪价值平衡,5.1669
博鸿元亮,5.1661
添彩1号,5.1556
元邦7号6期,5.1489
汇众成长一期,5.1207
宏阳成长贰号,5.1
前海一线莞一对冲,5.098
博鸿元勇,5.096
观富平衡C,5.0899
世诚投资六号,5.0778
世诚歌斐诺宝,5.0748
正朗成长,5.0625
