产品简称,当年收益%
久铭3号,3.5386
创赢7号,3.5219
一村大中华动力1号,3.5186
成都君海,3.5165
懋峰对冲一号,3.5147
395号,3.5144
鸿逸1号,3.514
质嘉尊享A,3.5124
懋峰对冲三号,3.5116
371号,3.5084
天迪量化成长,3.5057
德源安风险缓冲2期,3.4955
德源安风险缓冲二期,3.4955
淡水泉专项7期,3.4947
理时元开,3.4903
浙商汉景港湾1号,3.4894
淡水泉专项6期泰九1期,3.4819
淡水泉专项6期,3.4819
国泰君安君享展博一号,3.4751
滨利价值尊享1号,3.4677
蓝海八号,3.4619
淡水泉成长四期,3.4581
大概率7号,3.4462
蓝海战略一号,3.4461
天迪量化价值,3.4422
财富骐骥定增27号,3.4403
融新74号(富恩德1期),3.4388
天成壹号,3.4358
达芬奇,3.4339
凯顺2012,3.4284
祈福汇鑫一号,3.4221
懋峰对冲二号,3.4209
文云昆玉一号,3.4203
金钥匙东方港湾港股通2号,3.4188
淡水泉专项5期,3.4176
淡水泉成长一期,3.398
少数派求是1号,3.3849
锦绣成长1号,3.3793
析方港股旗舰,3.379
至信236号,3.3785
析方港股系列,3.3752
懋峰一号,3.3749
332号,3.3697
淡水泉2008,3.3692
普尔润升,3.3666
鼎萨价值精选1期,3.3395
鼎熙稳健成长1号,3.3333
盛泉恒元进取1号,3.3199
普尔牛顿,3.3149
盈峰,3.313
恒升31号,3.3099
华辉价值星十号,3.2994
理成转子2号,3.299
博复达3号,3.2983
锐进系列淡水泉精选二期,3.2937
滚雪球价值精选01号,3.285
红亨稳赢一期,3.27
惠民盈盛2号,3.268
爱迪生,3.2641
道亨成长8号,3.263
英创本安1号,3.262
恒昌致知一号,3.2456
广汇缘1号,3.2334
久银金沙28号,3.2328
力量汇富一号,3.2323
华辉价值星八号,3.2203
安泽信长一号,3.2037
蕴泽3号,3.1913
浑元三号,3.183
广汇缘逆市一号,3.173
格美熙1号,3.1729
明达4期,3.1717
御峰二号,3.1705
龙全进取1期,3.1441
国世通证券投资1号,3.1345
兴富恒升5号,3.1309
金狮155号,3.1282
庐雍1号,3.122
相聚上善一期,3.1205
明达,3.1168
银国达润平,3.1126
智诚19期,3.1123
长金9号,3.1115
懋峰平和二号,3.0995
中信海外投资1号,3.0968
淡水泉成长七期,3.0936
理成消费分红(转子6号),3.0907
凯纳300量化6号指数,3.0825
荣辉7期,3.0803
汉和恒聚,3.0783
源沣进取2号,3.073
守正笃行一期,3.0723
奕金安一期,3.0683
天谋富龙2期,3.0651
凡得幸福轮动二期,3.0513
金蕴21期(泓璞1号),3.0491
长金银信宝6期,3.0467
金海9号,3.0376
丰奘2号,3.0375
玖鹏玖新尊享1号,3.0333
荣辉6号,3.0312
长江汉景港湾1号,3.0309
中北汇锦1号,3.0211
百泉汇瑾一号,3.0183
广发恒定7号,3.0128
狼图腾1号,3.0076
华辉菁英176号,3.0028
四相3期,2.9973
鹏石硕1号,2.9947
奕金安2期,2.9924
菁英7号,2.9909
7号,2.99
长牛分析1号,2.988
汉和恒聚2期,2.9791
日匀水丰一号,2.9777
汉和2期,2.9662
淡水泉成长九期,2.9584
长金银信宝2期,2.9582
厚润德小市值三期,2.9581
智德精选3期,2.9539
华美7号,2.9486
时时安中证500指数增强1号,2.9465
东源嘉盈1号,2.9442
本正成长系列1期,2.9354
汉和1期,2.9352
长青藤2期,2.9253
富利达一期,2.9247
磐久价值一期,2.921
百华5号,2.9085
国丹2号,2.8997
智德持续增长,2.8932
神农优选价值,2.8922
汉景港湾4号,2.8887
新方程基金2期,2.8869
凯纳300量化3号指数,2.8837
创世2号,2.8741
橡谷成长一号,2.8739
证大久盈旗舰105号,2.8729
前瞻8号,2.861
万盟盛世1号,2.8603
神农老院子基金,2.8571
龙全2号,2.8543
百航1号,2.8524
万永2期,2.8447
睿洪一号,2.8431
峻谷一号,2.8369
证大久盈稳健15号,2.8326
明河2016,2.8311
星壤1号,2.8302
添益一号,2.8265
方德信二号,2.8226
凯纳300量化4号指数,2.809
保腾丰享证券投资基金,2.8037
执耳医药,2.7975
成峰1号,2.7943
林园,2.7936
卫青贵宾专享1号,2.7907
沪港深优质增长,2.7907
恒德先锋一号,2.7888
东方港湾创业成长,2.7867
蕴泽5号,2.783
彬耕一期,2.7823
华价值丰收2号,2.7654
红奶酪,2.7586
智德精选5期,2.7534
至信235号,2.7471
福建滚雪球31号,2.746
润桂投资国润一期,2.7398
昀沣4号,2.7321
景富和2016,2.728
广金成长3期,2.7183
智祥一号,2.7174
招商汇智之长青藤1号,2.7155
创赢转债杠杆对冲基金21号,2.7126
私募工场肥尾价值一号,2.7119
果实资本精英汇2号,2.7112
蓝筹2期,2.7103
民生汇鑫5号,2.7099
清泉,2.7022
中山165,2.7019
长金7号,2.6999
久富3期,2.6976
文多稳健一期,2.6937
高盈2号,2.6911
智德1期,2.6858
珀泽财富稳赢1号,2.6856
盛世3号,2.6851
蓝海二号,2.6839
舞象1号,2.6814
智德二期,2.6765
博复达投资,2.6724
拾贝投资5号,2.6625
凯纳300,2.6606
融裕9号奕金安3期,2.6588
蓝海泰和2号,2.6549
民森B号,2.6528
云水泉1号,2.65
福建滚雪球9号,2.6496
谊恒多品种进取1号,2.649
汉景港湾3号,2.6455
展麟2号,2.6419
宽奇宽和2号,2.6329
普惠二号,2.6329
正弘1号,2.6202
元素铜贰号,2.6169
善盈成长价值,2.6139
中环港沪深对冲基金,2.6119
普尔创智,2.6117
优波喜马拉雅2号,2.6089
鹏山长期回报1号,2.6047
裕恒资本双龙一号,2.5948
久期纯股1号,2.5912
飞旋成长五期,2.5895
金蕴16期,2.5891
智信成长七号,2.5806
勤远1号,2.5732
久富1期,2.5671
东方港湾利得汉景1期,2.5641
丰大一号,2.5602
齐翔盛世一期,2.5463
观富丰穰1号,2.5422
久阳润泉二号,2.5358
国华2号,2.5295
舜正成长,2.5257
牛市基金,2.5183
中国龙进取,2.518
卧龙八期,2.5008
果实资本精英汇1号,2.4974
熙锦汇2号,2.4951
信海达宝鼎,2.495
穿石特殊情况,2.4941
精选二期(长金8号Ⅰ期)A类,2.4869
海陆丰一号,2.4845
乾和资产纵横一号,2.4794
久富7期,2.4736
金鼎5号,2.4691
融临58号,2.4674
太极1号基金,2.4668
中科智1号,2.4667
泽履二期,2.457
懋峰进取三号,2.4546
盈峰动态优选,2.4526
富尊沪深300指数,2.4322
长金4号,2.4307
融昌3期,2.4302
新价值4号,2.4301
仙童1期(海南成长二期),2.4278
91金融东方港湾价值1号,2.4253
中域增值1期,2.4144
炳富1号,2.4058
价值3期,2.4038
景林1号,2.3927
双诚精选1号,2.3849
尊嘉对冲1号,2.3759
国投中财3号,2.3743
0204),2.3693
中略恒兴一号,2.3669
天象6号,2.3637
峻谷二号,2.3622
创赢1号,2.3567
熙锦汇1号,2.3502
和盛丰悦1号,2.3474
恒泰辰丰港湾1期,2.3392
龙腾汇金1号,2.3385
福建滚雪球32号,2.3361
民森K号,2.3274
朴道二期,2.3274
海通拓商一号,2.3256
宝蓁二号,2.3219
诺鼎季风价值2号,2.3196
复兴1号,2.3182
智诚金牛,2.3168
沃金跨境财富1号,2.3077
新价值5号,2.3048
天宝稳健二号,2.3037
智诚7期,2.2992
金田龙盛,2.2969
金狮157号,2.2963
观富丰悦,2.2894
美石二号,2.2876
挺浩一期,2.2867
新财富3号,2.2867
旭诚丰盛,2.2838
蕴泽1号,2.2794
同有家族兴旺一号,2.277
东源嘉盈回报,2.277
景石二期,2.2656
民森H号,2.2655
尊富1号,2.265
价值成长2号,2.2647
久富2期,2.2644
万丰友方贯富创赢1号B,2.2639
庆东1号,2.2605
量道开普勒1号,2.2581
灏四方亮明基金,2.2572
远策对冲1号,2.2547
华昇13号,2.2416
拾贝投资6号,2.2388
国人一号,2.2378
资瑞兴一号,2.2367
大钧安泰沪港深,2.2352
磐信1期,2.2339
拾贝投资4号,2.2273
观富平衡,2.2267
小猫2号,2.22
定风波价值因子,2.2173
神农本草,2.2101
云南涌泉卓越1号,2.2092
博润价值成长,2.2074
平安汇通搏股通金19号(朴道瑞富),2.2036
上海润岸牵牛花1期,2.2026
来兴成长,2.2
至诚189号,2.1981
兴聚财富1号,2.1941
拾贝投资2号,2.1889
招商汇智之凤翔1号,2.1785
长江稳健,2.1781
拾贝投资3号,2.1764
滚雪球赢智一号,2.1742
万霁一号,2.1739
赢隆1期,2.1674
华夏财富阿尔法1号,2.1639
博雅稳赢量化套利,2.1548
灵涛飞龙2期,2.1516
大君智萌创新1期,2.1505
蓝海一号,2.1505
富直2号量化对冲,2.1485
蓝海五号,2.1387
恒星科技定增1号,2.1374
拾贝投资1号,2.135
丰年壹号,2.1341
久铭2号,2.1329
融通资本汉景港湾2号,2.1277
大钧价值创造,2.1277
280号,2.1275
康曼德101号,2.1239
天谋富龙1期,2.1238
牛行八号,2.1209
至信55号财富2期,2.1199
拾麦阳光1号,2.119
证大久盈旗舰103号,2.1186
坚实1号,2.1169
和赢核心1期,2.1129
沪深300指数,2.1116
京华优选一号,2.1113
锐进51期拾贝,2.1089
大概率资管2号,2.1085
睿信1期,2.1059
尚集积极型1号,2.0997
广汇缘5号,2.0959
鹰傲绝对价值,2.0956
慧安浙商家族1号,2.0948
资本运作1期,2.0925
观富策略1号,2.0895
银河稳汇8号,2.089
君茂跨市场1号,2.0875
天启谷羊,2.087
元鑫莲花德荣家族,2.086
智友一号,2.0838
宏禾丰乐3号,2.0765
正数二号,2.0718
荣华16号,2.0665
真滢9号,2.0649
玖歌荣华12号,2.0613
朝阳50超预期1号,2.0558
承泽狩猎者主基金,2.0556
东方雪灯,2.0513
田禾一号,2.05
泓璞2号,2.0464
富昶稳健三期,2.0408
汉景港湾投360一号,2.0367
汇利丰2号,2.0352
高合稳进1号,2.0322
私募工场翙鹏中国竞争力一号,2.029
凡得幸福明星,2.0284
麦田春雷一号,2.0244
富恒精选三号,2.0223
汇泽扬帆1号,2.0222
宽奇精选1号,2.0191
涌津涌赢8号,2.0185
观富价值一号,2.0162
信璞硬资产,2.0156
衢州金海壹号,2.01
承泽狩猎者从基金(Feeder)一号,2.005
证大金马量化1号,1.9989
中信证券信福1号,1.998
中信证券信福2号,1.998
中信证券信福3号,1.998
中信证券信福4号,1.998
积银鸿运一期,1.9953
拾贝收益6期,1.9924
沄沣精选壹号,1.9923
米答资产管理一号,1.9901
珺墀价值甄选,1.9879
博普指数增强2号,1.9845
拾贝收益5期,1.9822
一线对冲莞英,1.9765
巴克夏月月利1号,1.9761
天迪价值1号,1.9694
财富三号,1.9685
087号,1.9663
明达6期,1.9609
私募学院菁英139号,1.9585
金狮42号,1.9571
金陀罗飞龙3号,1.9509
沣一号契约型私募证券投资基金,1.9501
400号,1.9395
承泽资产趋势1号,1.9344
聚鑫31号,1.9305
承泽股票二号基金,1.9292
滚雪球赢智二号,1.9274
少数派7号,1.9211
锐越财富7号,1.9172
重阳目标回报1期,1.9161
丰大2号,1.9151
牛行五号,1.9144
兴豫6号,1.9126
美港基金,1.9074
一线对冲5号,1.9038
万丰友方贯富创赢1号A,1.9004
蓝海1号,1.8988
伯洋三期,1.897
聚鑫3号,1.8957
融宏一号,1.8913
海之源价值1期,1.8877
证大创新1号,1.8839
信海达品质生活,1.8824
鑫瑞壹号,1.8785
星壤8号,1.875
至乐1号,1.8676
德胜量化对冲,1.867
健康生活主题,1.8602
东方港湾价值投资2号,1.8451
中信证券贵宾3号,1.8427
民森A号,1.8423
睿信榜样对冲1号,1.8421
锦石瑞民1号,1.833
旭诚辉煌,1.8316
衍盛中港精选,1.8252
至慧海狮,1.8249
中信证券贵宾6号,1.8233
新阳壹号,1.8068
东源嘉盈回馈,1.8057
金枕头三期,1.8044
优品财富道衍一期,1.8018
飞旋成长三期,1.8
浦来德天天开心对冲1号,1.7952
磐耀三期,1.7928
洪昌价值成长六号,1.7855
融金1号,1.7822
东方港湾03号,1.7821
恒星1号,1.7807
国泰君安君享弘利,1.7797
创盈2号(源乐晟),1.7783
少数派8号,1.7751
中投永富进取一号,1.7728
融鑫3号,1.7708
双赢5期(民森),1.7646
九霄稳健成长二号,1.7523
国泰君安君享弘利五号,1.7493
浙商金惠先锋1号,1.7483
甘主动管理型,1.7474
新方程民森先进生产力子基金1期,1.7417
庐雍精选成长3号,1.7408
缠论1号,1.7347
灵涛飞龙1期,1.7297
佳音一号,1.7219
少数派5号,1.721
天风证券天利2号,1.7197
新方程民森先进生产力优先,1.7189
家族财富传承长期复利增长一期,1.7154
厚启财富2号,1.7143
融通资本汉景港湾1号,1.7119
安天诚三号,1.706
天行健1号,1.7022
招商智远美丽中国,1.6983
小马证券,1.6962
天下粮仓稳健增长,1.6954
财富3期,1.6949
神农本源,1.6949
高览1号,1.6937
神农初阳,1.6932
枫池稳健,1.6915
天信万霁1期,1.6904
私募学院菁英171号,1.6888
熙锦汇3号,1.6865
广发银来汉景港湾1号,1.686
厚达新经济2号,1.6849
少数派21号,1.6667
鼎润1期,1.6618
云霞8期,1.6527
博弘数君凤凰,1.6522
东源1期,1.6505
品正理翔2期,1.65
合正普惠1期,1.6486
天道择时1号,1.6472
凤翔绝对收益私募证券投资基金,1.6409
泰玥永福,1.6393
映雪长缨1号,1.6362
中国龙稳健,1.6327
熙锦汇4号,1.6309
同犇6期,1.6292
小马1期,1.6257
汇富通2号,1.6215
西藏明曜相对论一号,1.617
炳富2号,1.6157
中国龙资本市场,1.6146
国泰君安君享弘利三号,1.6114
中信证券贵宾7号,1.6093
三次方1期,1.609
框特优选灵活配置,1.6076
华辉价值星一号,1.6068
枫景,1.606
锐进48期果实资本,1.6057
利凯成长一期,1.6032
同犇财通5期,1.6026
大朴策略3号,1.6026
文储5期,1.6004
千波10号,1.5984
天衍壹期,1.598
磐耀四期,1.5873
六禾光辉岁月1期,1.5872
证大久盈旗舰101号,1.5858
国泰君安君享弘利二号,1.5835
壹财富量化1号,1.5829
玄卜思源,1.5823
前海一线对冲,1.5715
银河玖歌东方1号,1.5696
汇富通3号,1.5606
中信证券贵宾2号,1.5578
融通资本盈冠东方汉景1号,1.5532
德韬2号,1.5528
民生鑫源1号,1.5524
彼立弗复利一期,1.5507
明得浩伦股票进取一号,1.55
源盛恒瑞15号,1.5477
融新316号玖歌投资,1.5438
大鹏湾财富四期,1.5432
中信宏量2号,1.542
建泓时代绝对收益二号,1.5365
承天传富1号,1.5336
紫晶一号,1.5299
海燕沪港深精选,1.5258
远翰1号,1.5229
博复达2号,1.5196
牧容优选3号,1.5172
价值方程1号,1.5125
巨乔1号,1.5108
金沙三号1期,1.5067
安州价值成长3期,1.5062
翼丰301号,1.5058
朴信2号,1.5019
艺蓝一期,1.5009
掘金1号,1.4966
睿华一号,1.4925
恒畀一号,1.4911
乾图1号(瑞林管理1号),1.4896
高傅汉景港湾1号,1.4881
信投鼎利1号,1.4879
稳健优选型,1.4866
淘利策略指数进取3号,1.4865
赤子之心单一信托,1.4841
大朴策略1号,1.4774
承泽资产成长1号,1.4721
尧翼新价值,1.472
乾信中国影响力,1.4706
景石一期,1.4706
悟源盈泉二号,1.47
慧安财富一期,1.4628
天生桥A股投资基金二期,1.4604
贞添资本1期,1.4581
泓屹1号,1.4574
恒添新青年五号,1.4555
民创8号,1.4548
金富量化策略3号,1.4528
锐进15期中国龙稳健,1.4518
开宝2期,1.4512
竣弘财富1号,1.4508
双赢6期(涌金),1.4483
金沙三号,1.4468
瑞希量化稳进1号,1.4429
宽远价值成长,1.4398
中国龙稳健(五),1.4384
盛运德诚趋势3号,1.4374
景资瑞丰,1.4305
德汇成长2期,1.4261
隆俊一号,1.4228
麦星,1.42
朴道一期,1.4193
惊蛰,1.4184
金狮37号,1.4184
海新11号,1.4167
大朴策略2号,1.4162
狮子汇价值优选1号,1.4038
证研稳健一号,1.4004
隆慧量化,1.3979
世钰5期,1.3976
泓澄沪港深,1.3948
优波基金,1.3935
玖巴炜博一号,1.393
潇湘丰盈4号,1.3928
涌津涌赢3号,1.3889
联合利业1期,1.3848
鼎泰1期,1.382
融林捷1号,1.3812
倍霖山绝对收益2号,1.3798
久义精选,1.3793
泉上稳健一期,1.3783
榕树陈氏,1.3743
德汇成长1期,1.3735
循远成长一号,1.3719
瑞象丰年,1.3663
东方港湾2号,1.3634
涌峰中国龙价值1号,1.3579
汇晨1号,1.3578
静明对冲一期,1.3566
慧安财富二期,1.3559
远望角容远1号,1.3553
百华18号,1.3474
万霁三号,1.3429
慧安财富五期,1.3423
映雪霜雪1期,1.3392
品熙8号1期,1.3361
正前方国金财富量化对冲双利宝稳健F4号,1.3345
聚赢13号,1.3333
旭诚十一期,1.3303
兴业观云利通尊享37号,1.3263
聚隆基金2号,1.325
时中1期,1.3231
景林稳健Ⅱ号,1.3192
宝晟2期,1.317
智博方略2期(续),1.3141
东达价值增长一期,1.3132
融裕33号六禾财富黄浦,1.3095
万丰友方积极增长1号,1.3094
开河稳健成长一号,1.3084
昭图5期,1.3067
慧安财富三期,1.3029
恒畀二号,1.3
知几投资灵活配置1期,1.299
六禾光辉岁月5期,1.2987
元素铜肆号,1.2982
和禄1号,1.2963
景富和1期,1.2905
炬桥2号,1.2897
中国龙平衡,1.2888
瑞民策略精选三号,1.2876
浦江之星221号,1.2873
融容二号,1.2835
红石一号,1.2761
匀丰量化进取,1.2745
泽源1号,1.2733
泽源7号,1.2733
赤兔马2号,1.2718
兴福1期(宽远),1.2686
丰岭稳健成长3期,1.2682
天贝合成长1期,1.26
富果同享2号,1.2585
牛行三号,1.2574
元鑫莲花恒源5号,1.2568
中国龙价值(二),1.2558
康曼德002号,1.2533
黑森九号,1.2517
中国龙价值,1.2505
398号,1.2488
红枫资产管理2号,1.2485
和裕财富智享1号,1.2454
泓澄沪港深1号,1.2407
锐进41期,1.2372
富邦金马1期,1.2346
橡子树2号,1.2333
海通国宏1号,1.2317
汇聚1号,1.2309
宝慈证券投资基金,1.2299
永发投资稳健进取2期,1.2287
重阳对冲2号,1.2281
慧安5号,1.227
红投1号,1.2268
天象7号,1.2265
喆颢彩石互联网+上证50,1.2253
凌顶1号,1.2252
世诚诚宁主动管理,1.221
理成风景3号,1.2209
衍航3号,1.2162
恒泰安鑫定增1号,1.2121
常阳1号,1.2117
领航增利2期,1.2054
冠源一号,1.2
得利宝至尊10号,1.1989
奥索共赢3号,1.1928
长流稳进三号,1.1928
幂因1号,1.1905
兴亿成长一期,1.1815
山晖趋势量化1号,1.1811
聚利28号,1.1811
辰景港湾1号,1.179
道亨成长2号,1.179
炜博领航,1.1779
京华优选九号,1.1765
中汇金凯4期,1.1751
伯洋富尊1号,1.1742
银华8号,1.17
金汇荣盛五号,1.1691
泽源3号,1.1662
宝银创赢转债杠杆22号,1.1595
至尊6号六禾成长,1.1579
旭诚五期,1.1561
易同精选三期,1.1525
同犇3期,1.1468
国泰君安君享富利,1.1453
朱雀1期,1.1441
私募学院菁英42号,1.1435
同犇尊享1号,1.1394
新价值2期,1.1358
远策锐进26期,1.1337
鸿逸安泰七号,1.1323
中金指数增强1期,1.1323
榕树文明复兴六期,1.123
鼎锋成长3期,1.1209
紫鑫指数精选FOI一号,1.1207
千波小盘1号,1.1159
普邦恒升(华金1期),1.1148
朱雀3期,1.1144
观富巴斯威尔,1.1101
鼎锋5期,1.1097
品今信诚威鹏全球医疗生物科技一号,1.1089
朱雀合伙专项,1.1081
泓澄智选1号,1.107
