产品简称,当年收益%
浙商汉景港湾1号,21.9099
刺猬1号,21.89
榴莲1号,21.8659
金广鑫1号,21.727
果实长期成长1号,21.5516
凤翔长盈,21.5335
博鸿元泰,21.49
汉景港湾4号,21.4191
同犇2期,21.415
金钥匙东方港湾港股通1号,21.372
东方鼎泰1期,21.3321
比高添赢,21.3227
智融会1号,21.1841
鹏山长期回报1号,21.1163
萍聚投资恒昇一期,21.1065
汉景港湾3号,20.8995
普惠二号,20.8924
私募工场股惑人生一期,20.8686
东方先进制造优选,20.8403
贤华一期,20.8333
同犇1期,20.8282
睿策3期,20.7922
河床创新成长,20.7202
利得汉景1期,20.71
德胜宝典,20.5955
英创本安1号,20.5912
同犇智慧1号,20.5371
长牛分析1号,20.5179
征金资本股票优选二期,20.4122
东方新经济先锋1号,20.3451
招商汇智之凤翔1号,20.2434
高毅利伟精选唯实,20.2401
同犇6期,20.2199
赤子之心招商单一信托,20.2041
鼎益丰天河1号,20.1439
久铭稳健12号,20.0893
炽发顺势,20.0569
天下溪基金,20.0531
东方消费服务优选,20
睿策量化2期,19.9688
东方医疗健康优选,19.89
隆昇二号,19.835
聚睿2号,19.8021
嘉华盛裕银海1号,19.7874
玖巴炜博一号,19.7015
锦程1号,19.6593
金钥匙东方港湾港股通2号,19.6581
金蕴16期,19.6467
然成扬帆起航,19.6175
睿兹1号,19.5842
长江汉景港湾1号,19.5246
鼎萨价值成长基金,19.5036
长金银信宝2期,19.4895
天玑财富4号,19.4685
同犇财通5期,19.361
泽嘉丰盈1期,19.3006
蓝海战略一号,19.228
私募学院菁英42号,19.2019
锐进25期盈信瑞峰股票多空尊享系列,19.0583
乾道慧鑫1号,19.04
富承高息基金1号,19.0182
中略恒兴一号,18.8363
源和稳健成长1号,18.8289
奕金安一期,18.73
恒泰辰丰港湾1期,18.616
创瀛1号,18.5385
汇谷舒心1号,18.4685
天弓2号,18.4393
昀启稳健成长,18.4183
睿洪一号,18.3876
晓峰1号睿远,18.3742
东方港湾创业成长,18.328
私募工场亚洲价值长线回报,18.3063
东方点赞,18.2362
久富全球配置,18.2347
止于至善,18.2341
天宝稳健二号,18.2199
滚雪球2号,18.1854
久铭稳健3号,18.1355
证研六期,18.0473
优波基金,17.941
宇鹏华新一号,17.9134
久铭稳健5号,17.8733
汇谷舒心,17.8238
91金融东方港湾价值1号,17.7216
高信百诺价值成长,17.6775
睿策量化1期,17.631
宏莱价值进取一号,17.5758
万顺通二号,17.5691
川行主观1号,17.4952
凤翔绝对收益,17.4819
恒天泰旸一期,17.4493
和熙19号,17.4453
涌津涌赢3号,17.3611
石锋资产笃行一号,17.3347
望正精英鹏辉2号,17.2619
斯同1号,17.1716
征和瑞森价值,17.1604
久铭3号,17.0832
高毅庆瑞6号,17.0552
今港成长1号,17.033
同犇3期,17.0305
天玑青翼一期,17.017
龙远价值精选,17.017
磐耀FOF二期,16.985
楠溪一期,16.9731
长金银信宝6期,16.9477
滚雪球西湖2号,16.8539
璟恒一期,16.7952
林园,16.7493
沣麟稳利1号,16.6833
佳盈一期,16.6482
永升致远1期,16.6151
凯撒相聚1期,16.6102
万顺通一号,16.6093
海通拓商一号,16.5962
新思哲1期,16.5474
千帆二期,16.5169
银国达润平,16.4968
滚雪球3号,16.4169
观富丰穰1号,16.4105
新方程相聚精选,16.4032
厦门盛世汇金1期,16.3978
奕金安2期,16.2815
美浓红宝石1号,16.2791
广东鼎桥稳健一期,16.2145
阿甘1号,16.2145
金太阳高毅国鹭1号崇远,16.2048
新思哲成长基金,16.1749
执耳医药,16.1623
岁寒知松柏1号,16.1355
鼎锋5期,16.1031
比高德赢,16.0949
东方港湾03号,16.0726
卓泰阳光举牌1号,16.0677
磐耀五期,16.0474
凯顺2012,16.0247
私募工场翙鹏中国竞争力一号,15.942
德孔一号,15.9116
富承价值基金1号,15.8951
久铭稳利2号,15.8228
同犇9期,15.7657
观富丰悦,15.7509
大风1号,15.654
融裕9号奕金安3期,15.6316
厚润德小市值三期,15.615
同犇8期,15.6142
私募工场光夏一号,15.6059
信缘一期,15.6
汇创稳健1号,15.4888
倍霖山绝对回报1号,15.4622
龟圣价值一号,15.4584
炜博领航,15.3745
九霄稳健成长二号,15.3559
红奶酪,15.2709
东方医疗平衡1期,15.2089
融满1号,15.18
成恩五号,15.1048
景林丰收,15.0301
五聚2号,15.0047
天谷深度价值一号,15.0033
滚雪球硕赢二号,14.9713
石锋资产厚积一号,14.9701
成恩三号,14.8109
恒泽小发资本,14.7695
天谷价值精选一号,14.7361
家族财富传承长期复利增长一期,14.7326
常阳1号,14.7229
天弓3号,14.682
国道小虎,14.6069
易凡7号,14.5972
汉和资本3期,14.5875
融通汉景港湾1号,14.5809
融亨一号,14.5682
唯信1号,14.5438
民享紫晶趋势1号,14.5436
滚雪球四方稳盈1号,14.4925
嘉运天诚气运八号,14.4509
万利富达,14.449
滚雪球价值精选2号,14.4444
恒立7号,14.4315
睿华一号,14.4279
弄玉一号,14.4268
汉和恒聚2期,14.3992
细水菩提,14.3792
东方雪灯,14.3593
中欧盛世泰旸精选2号,14.3498
厚德致远价值(一期),14.3445
比高富赢,14.3326
福建滚雪球融晨1号,14.3018
明达3期,14.2978
镛泉资产和鑫1号,14.2857
泰旸创新成长2号,14.2722
至乐1号,14.2249
进化论稳进一号,14.1962
赤子之心单一信托,14.1902
辰景港湾1号,14.1479
润泽4期,14.0466
银国达佛山2号,14.0312
否极泰,14.0295
福建滚雪球9号,14.0171
优波喜马拉雅2号,14.0142
润樽沪港通,13.9981
东方港湾2号,13.9944
藏元汇顶理元亨3号,13.9839
上善若水疾风,13.9833
创盈2号(源乐晟),13.921
久铭稳健19号,13.921
汉景港湾2号,13.8858
银国达天河1号,13.8804
鼎锋10期,13.8109
神农老院子基金,13.7916
荟金胜利1号,13.78
华辉菁英176号,13.7744
久铭2号,13.771
楠溪二期,13.7627
悟源盈泉二号,13.76
鼎锋成长3期,13.7503
比高威廉,13.7446
珺墀价值甄选,13.7424
藏宝图福州1号,13.7309
汉和恒聚,13.6833
瑞民策略精选五号,13.6313
榕树文明复兴三期,13.5514
万象汇富八号,13.551
身安100基金,13.5059
马拉松一号,13.5016
滚雪球1号基金,13.4864
滚雪球2号,13.4713
华盛盈富三期,13.4599
汉和2期,13.4134
汇利优选10期,13.3477
相聚芒格一期,13.3454
汉和1期,13.3103
新阳壹号,13.3012
汇创三期,13.24
玉牛二号,13.2261
浦来德天天开心对冲1号,13.1649
盈冠东方汉景1号,13.1422
仁灏开元,13.1362
道亨成长8号,13.0518
天谷至诚1号,13.01
禅龙金虎,13.0066
稳健成长3号,13.0019
共泰投资1号,13
源乐晟3期(富锦21号),12.9953
融林捷1号,12.9834
明达,12.9819
征金量化对冲一号,12.9696
民享紫晶稳健1号,12.9666
厚德载物1号,12.9528
仙童1期(海南成长二期),12.9405
东方港湾马拉松二号,12.9213
万利富达德盛1期,12.9001
万联证券拓璞2号,12.8723
金塔精选一号,12.8377
林氏价值,12.8368
阳光宝之鑫恒久,12.7789
荣辉6号,12.7729
鸿腾一号,12.7615
卓凯一号,12.756
同有家族兴旺一号,12.7135
高傅汉景港湾1号,12.6985
泽元元利,12.6961
圣盾成长1号,12.6205
涌津涌赢8号,12.6156
乾图1号(瑞林管理1号),12.6117
汉和5期,12.6
麦星,12.5991
新方程基金1期,12.5026
比高世纪1期,12.468
万丰友方贯富添利3期A,12.4614
天迪价值,12.4406
新价值1期,12.4339
金石管理型基金,12.4253
私募学院菁英171号,12.4063
睿洪二号,12.4
泽元元泰,12.3926
益谙投资,12.3909
景泰复利回报银信宝一期,12.3705
长江稳健,12.3607
拓商1号,12.3547
鹏石硕1号,12.3529
广发银来汉景港湾1号,12.3288
析方港股系列,12.3231
湘军彭大帅4号,12.3016
金元日鑫5号,12.2917
林园2期,12.2894
源乐晟2期,12.2715
卓汇财富3号,12.2095
景泰复利回报1期,12.1832
赤子之心价值,12.1728
至璞新以恒,12.168
析方港股旗舰,12.1461
远见者1期,12.1434
利檀3期,12.1141
拓璞精选01号,12.0936
同有家族兴旺二号,12.0344
源乐晟11期,12.0314
汉景港湾投360一号,12.0163
磐久价值一期,11.9987
海底金,11.9966
鹏华资产赤子之心价值1号,11.9799
以太投资价值1号,11.9716
神农优选价值,11.9677
凯顺星成长,11.9674
汇杉稳健成长1号,11.96
滚雪球1号,11.9513
敬勤旅行者一号,11.9369
天下粮仓稳健增长,11.9243
佳音一号,11.9205
温瑞福5号,11.9154
和琪同益一期,11.8905
锐越财富7号,11.8902
麦肯特财富,11.8838
明达4期,11.8734
源乐晟4期,11.8576
辰月价值精选1号,11.8162
鼎萨3期,11.8021
九强壹号,11.797
淡水泉专项3期,11.7954
源乐晟10期,11.7911
私募工场安永一号,11.7792
景泰复利回报五期,11.7757
凡得幸福战略并购,11.7752
鸿道4期,11.7578
神农安享1号,11.7423
实力终极复利机器,11.7135
晟维成长,11.71
乐晟股票精选,11.7064
锐进58期源乐晟,11.6778
东旺进取,11.6771
久铭稳健16号,11.6667
百川稳健1号,11.6418
华辉价值星十号,11.6414
鼎诺秋实1期,11.6389
华银精选六期,11.6313
晟世3号,11.5682
千合紫荆1号,11.5431
温瑞福4号,11.5389
倍霖山绝对回报贰号,11.5
投资生活联盟一号,11.5
博鸿元玉,11.4759
源乐晟6期,11.4545
真滢9号,11.4504
方程式一号,11.4309
开煜趋势投资1号,11.4234
天裕成长2号,11.3972
涌津涌鑫6号,11.3947
泓屹1号,11.3919
优尼柯稳赢一号,11.3886
景泰复利回报二期,11.3786
华杉永旭,11.3482
银万丰泽1号,11.3179
曦微成长2期,11.3161
东方晨星12号,11.3113
久铭稳健21号,11.3043
美港基金,11.2994
博鸿成长2号,11.2767
证研三期,11.2686
林园3期,11.2617
创赢转债杠杆对冲基金21号,11.2559
博润价值成长,11.2458
涌津涌鑫3号,11.2319
久富4期,11.2251
涌津涌赢2号,11.2173
源乐晟恒晟,11.2119
飞旋成长五期,11.2
涌津涌鑫4号,11.1993
少数派19号,11.1789
炜博中略1号,11.173
牛金价值,11.1617
源乐晟9期,11.1139
国泰君邦天盛2号,11.0746
源乐晟5期,11.0667
淡水泉精选1期,11.0523
源乐晟宏晟一号,11.0463
珩生晶盈二期,11.0451
阳光成长一号,11.0376
国泰君安兴富进取2期第1期,11.0285
淡水泉专项2期,11.0171
华辉价值星八号,11.0169
福建滚雪球33号,11.0163
龙郡趋势1期,11.0092
潮金丰1号,11.0015
滚雪球西湖1号,11
久铭1号,10.9722
西域壁虎1号,10.9691
德汇成长1期,10.9655
和聚华享对冲1期,10.9399
汇利优选,10.9359
宏禾丰乐2号,10.934
紫荆怒放,10.9286
砥俊瑞安1号,10.9198
兴聚财富1号,10.9164
晶上稳增长1号,10.9146
一村拙诚,10.8751
淡水泉成长六期,10.8691
博鸿元亮,10.8671
博鸿元怡,10.8519
私募工场厚生和卓越成长,10.8511
理富灵活配置1号,10.8421
源乐晟策略创新1期,10.822
喜洲稳健2号,10.8161
惠正精选,10.8053
博鸿元勇,10.8031
滚雪球价值精选,10.7953
博虎瞰金,10.777
安晟,10.7701
吉富天泽5号,10.7614
淡水泉2008,10.7566
正格尊享1号,10.7564
宝银创赢摇钱树股指自动化策略基金23号,10.7507
盈力价值1号,10.7498
江洋一号,10.7452
汇利优选9期,10.7249
添益一号,10.7212
尊享和聚,10.72
源乐晟8期,10.7074
博鸿成长1号,10.7062
米牛沪港深精选,10.6816
润桂投资中润一期,10.6736
博颐精选2期,10.6515
晟维汇智,10.6448
凡宇证券A股一号,10.6291
源乐晟7期,10.5821
倍霖山绝对收益2号,10.5783
天道共赢6号(多策略),10.5777
和禄1号,10.5722
道勤1号,10.5589
福建滚雪球同驰2号,10.5419
少数派求是1号,10.5416
蓝成强国策略,10.5207
菁世2号,10.5111
私募工场肥尾价值一号,10.5085
和聚安享1期,10.4762
以太优选10号私募基金,10.4731
淡水泉成长三期,10.47
淡水泉成长五期,10.458
福瑞财富1号,10.4389
景泰复利回报,10.4329
榕树陈氏,10.4285
果实资本精英汇2号,10.4275
锐进系列淡水泉精选二期,10.4221
承泽狩猎者从基金(Feeder)一号,10.401
嘉实资本优先3号,10.4008
源沣进取1号,10.3994
金石1期,10.3962
磐耀四期,10.3704
新方程聚享1期,10.3571
卓尔一号,10.3465
广金成长3期,10.3324
美石一号,10.3324
以太投资趋势4号,10.3237
赤子之心成长,10.3229
金连接滚雪球12号,10.3175
宝银创赢转债杠杆22号,10.3046
私募工场静仡一期,10.3025
重阳1期,10.2972
淡水泉专项3期,10.2961
重阳6期,10.2927
重阳2期,10.29
沁源进取,10.2567
中信专享赤子之心成长6号,10.2546
中信专享赤子之心成长7号,10.2528
中信专享赤子之心成长8号,10.2436
荣盛泰发稳健成长7号,10.243
明达6期,10.2346
富果同享2号,10.2284
一村新机遇,10.225
和聚广享1期,10.2099
新智达成长一号,10.2087
兴亿成长一期,10.2041
中信专享赤子之心成长3号,10.191
博颐精选,10.1575
中信专享赤子之心成长5号,10.1546
淡水泉成长一期,10.1408
润泽2期,10.1363
中信专享赤子之心成长2号,10.1275
中都一号,10.1211
淡水泉成长四期,10.1018
天谷至诚2号,10.1
融新316号玖歌投资,10.0959
果实资本精英汇1号,10.0937
晟世2号,10.0914
东方港湾价值投资2号,10.0783
少数派101号,10.0518
淡水泉专项6期泰九1期,10.0378
阳翔稳健1号,10.0313
淡水泉专项6期,10.0279
少数派24号,10.0167
淡水泉成长七期,10.0053
博颐稳健1期,9.9842
东方港湾1期,9.969
拾贝投资信元7号,9.9606
长青藤2期,9.9566
龙全2号,9.9566
佳盈三期,9.9346
富果同享1号,9.913
锐创2号,9.902
聚隆基金2号,9.8987
银国达佛山1号,9.8802
聚发(11)混沌1号,9.8774
富果价值优选1号,9.876
泓澄沪港深,9.8724
泓澄智选1号,9.8708
和聚福享1号,9.8624
华辉价值星一号,9.8299
富恒精选三号,9.8242
望正基石投资一号,9.7963
鹏华源乐晟1期,9.7916
久期纯股1号,9.7889
贞添稳健,9.7826
彤源2号,9.7731
小市值精选策略一期,9.7652
智诚金牛,9.7513
星壤1号,9.7484
融创智富1号,9.7387
久富7期,9.7222
相生五号,9.7222
来兴2号,9.6841
金狮152号,9.6837
少数派12号,9.674
淡水泉专项7期,9.6637
天戈紫霞二号,9.6517
淡水泉成长九期,9.6495
鼎萨价值精选1期,9.6475
丰般宜利,9.6436
飓风1号,9.6154
天信万霁1期,9.6085
博颐精选3期,9.5963
晟维价值,9.5406
红象专户2号,9.5098
广发汇盛一线对冲1号,9.5038
泽堃价值1号,9.499
金狮153号,9.4895
景泰复利回报四期,9.4828
双诚精选1号,9.478
宏禾丰乐3号,9.4747
久富3期,9.4418
鼎锋2期,9.4376
以太投资稳健成长6号私募基金,9.4294
东方晨星10号,9.4188
富果3号,9.4152
双牛私募基金,9.4104
泓澄稳健基金,9.4
惊蛰,9.3972
拾贝投资5号,9.397
淡水泉专项5期,9.3717
鹏华资产搏股通金45号(源乐晟)一期,9.3652
康曼德定增1号,9.3596
丹阳对冲3期,9.3583
鼎锋8期,9.3348
昂泰高成长15号,9.3065
久富2期,9.2756
明泰宏盈1号,9.2574
六禾光辉岁月10期,9.2473
普尔聚鑫,9.2437
广东凌日中国梦,9.2437
鼎锋16期,9.2352
小市值精选二期,9.2342
滨利价值尊享1号,9.2153
正格1号,9.1919
汇富4号(汇利优选4期),9.1135
新方程基金2期,9.0771
玉麟2号,9.0535
新价值4号,9.0372
富果价值优选2号,9.0129
汇昆泽林壹号,9.0116
韬韫宏图1期,9
知本合丰9号,8.9979
金石19期,8.9835
博普指数增强2号,8.9733
泰玥永福,8.9533
幻方大盘精选,8.9463
少数派29号,8.9391
景领健康中国1号,8.9218
润晖稳健增值,8.9195
玖鹏玖新尊享1号,8.9041
橙奶酪价值发现1号,8.9
智诚7期,8.8917
文多稳健一期,8.8786
久富1期,8.8572
质嘉二期,8.8526
少数派9号,8.8496
普尔一号,8.8355
汇众成长一期,8.8244
复和金色海洋,8.8181
无量4期,8.8
中通玄华价值优选策略二期,8.8
瑞鑫1号,8.7717
文多逆向,8.7674
鼎诺目标分红1期,8.7656
智德持续增长,8.7606
恒添新青年四号,8.7598
磐信1期,8.7392
少数派10号,8.7388
泓澄投资,8.7368
和盛丰悦1号,8.7324
智德1期,8.7308
小马证券,8.7206
紫晶一号,8.7158
新价值成长一期,8.7099
新价值5号,8.7034
华银精选五期,8.6676
智德精选3期,8.6675
锦水源一期,8.6538
涌津涌赢1号,8.6538
淳韬一号,8.647
远望角投资1期,8.6466
中讯证券滚雪球一号,8.6324
芮泰投资郎廊,8.6225
涌津涌鑫5号,8.6222
兰权稳进1期,8.6207
元邦7号2期,8.617
景林稳健Ⅱ号,8.6093
百堂先锋策略四期,8.6
少数派7号,8.5945
耕耘资产管理,8.5925
汇利优选2期,8.5786
东兴港湾1号,8.5781
虎翼成长2号,8.5686
博鸿致远,8.5565
穿石特殊情况,8.5511
资臻1号,8.5492
远望角容远1号,8.5328
少数派17号,8.5084
涌津涌赢6号,8.502
艾美谷成长,8.4608
涌津涌赢4号,8.4565
普尔二号,8.4561
普尔麒麟,8.4508
沪港深优质增长,8.4496
麦田春雷一号,8.4053
瑞盈财富1号,8.4008
恒复利贞,8.3901
御泰恒业二号,8.3879
小马1期,8.3823
嘉禾1号,8.3754
一村TB303,8.3697
兆利丰策略成长1号,8.3669
涌津博学稳健,8.3662
涌津涌赢7号,8.3607
金马亿信1号,8.3499
金元日鑫基金,8.3415
守正笃行一期,8.3251
创世2号,8.3169
涌津博学稳进,8.2873
同创2期,8.2834
滚雪球一号,8.2796
盈峰动态优选,8.2778
天生桥A股投资基金二期,8.2754
智德精选5期,8.2746
中国龙平衡,8.2702
诺享一号基金,8.2669
致远中证500指数,8.2592
子青2期,8.2396
中汇金凯三期,8.2363
慧创蚨祥裕申1号,8.2353
亨石一期(小雅2号),8.2175
水木毓秀15E,8.2127
华辉价值星十一号,8.21
双赢10期(淡水泉),8.1761
磐京稳赢2号,8.1711
君翼量化2号,8.1689
福建滚雪球千里马1号,8.1649
元邦7号6期,8.1566
瑞民策略精选三号,8.1546
万霁三号,8.1468
天谋富龙2期,8.1416
黑森九号,8.1359
汇利3期,8.1344
龙全进取1期,8.1223
晟世6号,8.1221
静逸一期,8.1218
富锦7号(汇利),8.1172
万霁一号,8.1159
中环港沪深对冲基金,8.1157
来兴成长,8.1
承泽资产成长1号,8.0967
价值方程1号,8.0961
领星拾贝,8.0942
鼎锋18期,8.0925
感叹号管理型3期,8.0909
嘉耀滚雪球1号,8.0512
理时元开,8.0317
太云意一号,8.0111
江阴睿信稳健成长1期,8.0106
源乐晟中晟,7.9996
碧泉基金,7.9966
新方程泓澄精选,7.9939
证大聚利,7.992
同创3期,7.9859
滚雪球价值精选01号,7.9832
易同精选三期,7.9787
鼎锋成长一期,7.9568
福建滚雪球8号,7.9493
高毅邻山1号远望,7.9477
星池量化木星1号,7.9225
前海一线对冲5号,7.9158
领路金稳盈1号,7.9158
鲲翔兴唐一号基金,7.9107
金蕴21期(泓璞1号),7.9065
德汇精选,7.8947
领航增利1期,7.8934
创新广发一期,7.8929
汇利5期,7.8712
标和稳健,7.8699
合赢,7.8636
景泰富尊一期,7.8611
天鹿二号,7.8204
标和趋势,7.8158
云信征金股票一期,7.8132
领新佰顺资产1号,7.7922
恒德1期,7.7896
万佳鑫1号,7.7844
贞添资本1期,7.7739
宽客2号,7.7626
鼎锋1号,7.7531
智德二期,7.7193
智诚19期,7.7131
恒健成长1期,7.7121
元上进取二号,7.6842
益和源1号,7.6585
高盈2号,7.6426
庐雍精选成长3号,7.6402
中信证券领奕,7.6329
普尔牛顿,7.6243
利凯成长一期,7.6152
仲谋专属5号,7.6142
国世通证券投资2号,7.6076
明河价值一期,7.6072
红筹1号,7.5662
晟世1号,7.5656
彤源5号,7.5644
狼图腾1号,7.5639
万霁六号,7.5564
恒德中略2号,7.5479
长尾精选一号,7.547
辰阳恒丰进取分红3号,7.5308
中国龙价值,7.528
子青1期,7.5235
核动力长期价值1号,7.5145
荣辉7期,7.5083
鼎润1期,7.499
融犇英大米普量化1号,7.4649
资瑞兴一号,7.4557
丰大一号,7.4548
泽时1号,7.4432
质嘉尊享A,7.438
拾贝投资4号,7.4243
睿信1期,7.4196
朴道三期,7.4108
泽堃港股通一号,7.3964
映山红精选,7.3887
紫晶二号,7.3755
中华崛起1号,7.3743
融犇永续99,7.3684
证大新视野,7.362
合正普惠景气成长1号,7.3614
爱智价值进取1号,7.3547
海陆丰一号,7.3395
石锋资产重剑一号,7.3351
六禾光辉岁月3期,7.3171
自由港一号,7.3123
七曜领峰基金,7.3092
软财富时代一号,7.3061
知本合丰新3号,7.2906
证大精选,7.2745
润桂投资国润一期,7.2708
中国龙价值(二),7.2656
拾贝收益5期,7.2649
宇迪钱王山3号,7.253
辰月成长优选1号,7.2495
真滢8号,7.2437
银国达策略精选三号,7.234
少数派8号,7.2321
六禾光辉岁月1期,7.2299
锦石瑞民1号,7.2299
望正精英浩然1号,7.2277
湘军彭大帅5号,7.2222
盈定十号,7.2212
相聚顺为3期,7.2
久铭稳健1号,7.1766
宝时正气1期,7.1628
晟盟新消费一号,7.1503
德汇投资精选择2期,7.1429
元邦7号环保产业,7.1429
知几投资灵活配置2期,7.1382
私募学院菁英35号,7.1214
明河优质企业,7.1176
进化论复合策略二号,7.1101
大航海1号,7.1083
私募工场龟圣一期,7.1032
仙人掌金牛7号,7.1
睿郡1号,7.099
量金荣誉,7.0668
以太投资价值11号,7.0637
招金8号,7.062
小虎进取1号,7.0506
以太投资稳健成长13号私募基金,7.02
鼎润二期,7.014
幸福1号,6.9999
通和富享一期,6.9908
双赢12期(彤源),6.9759
迎睿聚牛4号,6.9583
神农优选成长,6.9556
益盟财富1期,6.9534
宽远价值成长,6.951
泾溪佳盈3号,6.9475
榕树文明复兴,6.9291
智德精选,6.8993
智道价值成长1号,6.8966
天迪价值平衡二号,6.8934
倚天鸳鸯刀17号,6.8908
泓澄研究精选1号,6.8856
创盈6号,6.883
星壤8号,6.875
证大久盈稳健5号,6.8725
源品泓丰1期,6.8627
神农价值精选1号,6.8616
富恩德盛时稳健1号,6.8522
富恩德1号,6.8522
和赢核心1期,6.8454
炬桥2号,6.8452
金蕴90期(相生),6.8424
广天行一期,6.8385
黑森六号,6.8353
泓澄研究精选2号,6.8349
博鸿聚义,6.8315
拾贝投资3号,6.8156
新价值12号,6.8058
通和阳光专享1期,6.8
拾贝投资6号,6.7993
拾贝投资2号,6.7972
中国价值,6.793
进化论稳进二号,6.7834
朝阳榜眼1号,6.7765
以太投资进取9号私募基金,6.7637
盛泉恒元进取1号,6.7547
观富巴斯威尔,6.753
润泽1期,6.7349
福建滚雪球31号,6.7124
南方汇金二号,6.7073
隆俊一号,6.7073
明曜启明1期,6.6788
知本恒丰3号,6.6691
乾倍壹号,6.6667
天谋富龙1期,6.6483
尚雅9期,6.6477
明达2期,6.646
山晖量化3号,6.6406
大航海2号,6.6322
爱迪生,6.6271
景睿赢一号(七星1号),6.6258
普尔润丰,6.6242
明河成长,6.6203
小禹1期,6.6113
元邦七号,6.6092
璞醴基金,6.6084
星石1期,6.6078
万霁二号,6.6075
楠溪三期,6.6049
洪昌价值成长六号,6.5759
留仁鎏金一号,6.569
菁英时代优选5号,6.5641
景泰复利回报十期,6.5507
至尊6号六禾成长,6.5502
铜爵强国重器3号,6.5476
星石2期,6.5458
汇晨1号,6.5411
大明投资2号,6.5359
承泽狩猎者主基金,6.5296
天倪资本一号,6.5263
前海一线对冲,6.5159
少数派21号,6.5079
星石13期,6.505
普尔创智,6.5003
信璞深蓝,6.4946
星石4期,6.4818
恒德先锋一号,6.4741
飞龙在天第三期,6.4643
信辰尊享2期,6.4587
燕园稳健成长,6.4564
鹰傲绝对价值,6.4543
星石16期,6.4526
九疆财富三期1号,6.4516
证研二期,6.4515
景泰复利回报第八期,6.4491
星石5期,6.4488
海之源价值增长,6.4479
新价值2期,6.4217
德丰华1期,6.4197
星石3期,6.4177
明远睿达2号,6.4174
中欧瑞博诺亚,6.4022
汇金方格优选3号,6.4
逸杉2期,6.3847
星石6期,6.3843
涛峰银帆,6.3715
君享重阳阿尔法对冲一号,6.3691
星石7期,6.3607
高瑞思源先锋1期,6.359
涛峰量化精选1号,6.3525
承泽资产趋势1号,6.3446
菁英时代北斗星1号,6.3411
以太趋势7号,6.3388
野牛五辰精选1号,6.338
乐和优选二号,6.3365
菁英时代慧财1号,6.3315
榕树澄源,6.3211
喜贤一号,6.3029
盛唐金泽1号,6.3
融新74号(富恩德1期),6.2904
拾贝投资1号,6.2897
盈锋稳健1号,6.2868
中投永富进取一号,6.2853
中国龙进取,6.2824
通度1号,6.2818
前海一线君一对冲,6.2683
海之源价值1期,6.2589
江阴睿信主题成长2期,6.258
