产品简称,当年收益%
国泰君安君享展博一..,70.8
新价值8号,70.73
精英之从容A,70.51
源乐晟3期(富锦2..,70.38
丰岭稳健成长1期,69.98
华银汇森一号基金,68.79
京福1号,68.57
新价值19期,68.29
汉天万青一期,67.56
巨杉净值线7号,67.24
久富2期,67.13
中金蓝海中华成长品..,67.09
金狮157号,66.65
泽泉信德,66.63
源乐晟策略创新1期,66.24
久富1期,65.4
融盛民生05号-第..,65.36
乐晟精选,65.28
中睿合银策略优选1..,65.17
犇牛1期,64.77
巨杉净值线4号,64.23
青骓西格玛套利一期,63.17
西域-光华59,63.11
融新316号玖歌投..,62.9
旭诚财富,62.7
新价值12号,62.57
融新293号(金河..,62.25
物生宏利1号,62.02
新价值20期,61.99
谦石1期,61.88
朱雀18期,61.8
银帆8期,61.72
鸿逸1号,35.25
国泰君安君享博道精..,60.86
源乐晟9期,60.67
世域2期,60.65
质嘉一期,60.6
鹰影尊享1号,60.45
源乐晟5期,60.4
和聚兴享1期,60.17
华骏海石1号,60.15
黄金优选二期一号,60.12
黄金优选二期十号,60.1
博道精选5期,60.09
新价值成长一期A,59.98
双盈二号,59.79
黄金优选二期六号,59.74
黄金优选二期五号,59.72
黄金优选二期三号,59.69
丹阳对冲1期,59.68
鼎辉1号,59.42
黄金优选二期九号,59.3
源乐晟6期,59.29
金牡丹道谊稳健,59.27
乾图3号(瑞林对冲..,59.2
源乐晟7期,59.18
黄金优选二期七号,59.08
朱雀专享1号,58.9
巨杉净值线2号,58.89
黄金优选二期八号,58.84
黄金优选二期二号,58.71
森瑞独立景气,58.65
瑞天3期,58.52
中金-云信私募工场..,58.47
前海旗隆量化分级,58.43
美联融通1期,58.37
展博5期,58.32
浙商金惠海宁钱潮,58.31
久富3期,58.29
天勤1号,58.26
超豪一号,58.23
展博专注C期,58.11
展博专注D期,58.11
展博专注A期,58.11
展博专注B期,58.1
新价值9期,57.82
黄金优选二期四号,57.79
广发聚盛私募工场(..,57.67
世诚扬子2号,57.5
富腾成长三期,57.13
京福2号,57.06
大朴进取1期,56.87
浙商金惠引航,56.86
中金-云信私募工场..,56.8
源乐晟11期,56.66
西藏同信同心吉祥中..,56.63
映雪霜雪2期,56.42
朴道02期,56.36
升阳1期,56.35
明河价值一期,56.1
国信鸿道对冲限额特..,56.01
尚诚,55.88
搏股通金2号,55.77
巨杉净值线6号,55.51
源乐晟2期,55.5
世富壹玖飞跃,55.46
齐熙社会回报,55.38
弘尚投资,55.35
摩通5号(长安投资..,55.26
汇信-惠正1号,55.23
湘禾一号基金,55.09
鑫安3期,54.38
鑫扬一期,54.33
和聚多策略对冲3号..,54.31
新价值16号,54.28
明河成长,54.19
昭时五期,54.08
泰达鼎晟2期(业绩..,53.95
冰剑2号,53.84
勤远1号,53.59
源乐晟全球成长,53.39
源乐晟10期,53.34
建信积极成长1期,53.32
中信证券成长精选1..,53.11
长安少数派5号,52.51
名禹稳健增长,52.5
富锦6号(金中和),52.49
凯石复元成长1号,52.28
黑天鹅-守护神,52.07
中金-云信私募工场..,51.85
展博2期,51.69
朱雀合伙专项,51.63
朱雀3期,51.56
尚雅6期,51.51
展博1期,51.2
正朗成长资产,51.17
世域1期,51.06
世诚扬子3号,51.03
优胜回报1期,51.02
尚雅5期,50.98
展博新兴产业,50.95
展博精选A号,50.95
展博精选B号,50.94
展博精选D号,50.94
黄金优选21期1号,50.92
展博精选C号,50.84
裕晋5期,50.79
倍霖山绝对收益,50.78
泰达鼎晟1期,50.66
冰剑7号,50.55
鑫安1期,50.53
映雪霜雪1期,50.05
招商智远美丽中国,50.05
冰剑1号,50.01
冰剑6号,49.95
朱雀22期,49.88
广发聚盛私募工场(..,49.54
高信百诺1期,49.48
弘硕锦创中国成长1..,49.45
中金-云信私募工场..,49.42
冰剑3号,49.4
融裕22号,49.36
冰冷1期,49.33
鑫安2期,49.14
融惠优选2期-4,49.13
从容医疗3期,48.79
朱雀1期,48.77
银帆一期(铂金1号..,48.77
朱雀新机遇,48.75
朱雀2期,48.68
汇信-信诚1号,48.66
招商智远量化对冲,48.49
第一创业大岩资本量..,48.32
招商智远量化对冲3..,48.04
久富4期,48
谦石1号,47.65
私募宝第5期(获多..,47.63
朱雀精选,47.62
朱雀13期,47.47
自然道量化1期,47.32
朱雀10期,47.2
尚雅3期,47.19
汇信-普尔1号,47.08
朱雀17期,46.92
大明投资玉麟1号,46.9
融新85号(超盛一..,46.83
源乐晟4期,46.75
新价值,46.74
中睿合银弈势1号对..,46.7
鼎陶朱辉2期,46.68
中睿合银7期,46.56
安蕴7期(盈峰成长..,46.44
黄金优选17期5号,46.44
黄金优选17期6号,46.44
巴沃成长一号,46.38
朱雀1期,46.37
框特灵活配置优选,46.35
招商智远量化对冲4..,46.29
谦石2号,46.09
尚雅2期,45.94
融昌3期,45.88
中睿合银9期,45.7
朱雀12期,45.55
资富精鉴基金,45.54
银垒成长1号,45.4
星石3期,45.39
星石1期,45.35
招商智远量化对冲2..,45.27
中金-云信私募工场..,45.25
融惠优选1期3号,45.03
星石2期,45.01
金浪一号,44.98
星石4期,44.98
星石16期,44.98
仙童2期,44.95
星石10期,44.8
理成转子专户01号,44.76
理成专户4号,44.64
安信紫星成长,44.61
星石13期,44.6
中睿合银8期,44.47
星石7期,44.45
冰剑5号,44.43
瑞象丰年,44.16
承泽股票二号基金,44.14
金元证券游马地1号,44.13
汇信-普尔3号,44.13
金蕴12期,43.96
尚雅14期,43.95
海通私募稳赢2号第..,43.88
星石6期,43.86
世诚投资六号,43.82
太阳帆投资,43.81
金鼎1号,43.76
新价值10期,43.76
星石8期,43.75
星石5期,43.68
新价值4号,43.67
金中和西鼎,43.57
博道精选1期,43.5
博道精选A号,43.49
中金-云信私募工场..,43.37
沣杨锦绣,43.32
沣杨旺德福,43.29
达仁1号,43.26
宇迪钱王山1号,43.26
聚富二号(泽龙投资..,43.14
光大金控-泰石瑞丰..,43.14
国道量化基金一号,43.05
智富一号-第18期..,43
从容成长8期,42.97
光华上智5期,42.96
星石11期,42.94
先锋1号,42.86
道谊稳进,42.86
穗富1号,23.87
金石3期,42.67
朱雀9期,42.56
浙商金惠2号,42.53
中欧瑞博1期,42.52
太平洋红珊瑚8号,42.35
尚雅4期,42
招商汇智之天马领航,41.96
国轩,41.9
同威增值4期,41.75
光大金控-泰石瑞丰..,41.74
招商汇智之喜马拉雅,41.66
呈瑞优势1期,41.51
光大金控-泰石瑞丰..,41.37
鼎萨资产1期,41.36
从容5期,41.26
从容医疗2期,41.21
中睿吉祥管家10期,41.21
国泰君安君享富利,41.17
明河优质企业证券投..,41.1
睿远理成专户1号,41.06
银帆5期,40.81
嘉谟1号,40.76
中睿合银二期,40.75
泊通1号,40.7
从容医疗精选,40.61
瀚信成长5期,40.61
裕晋投资9期,40.57
兆信1期,40.47
华尔进取1号,40.44
恒添新青年一号,40.38
银石3号,40.18
齐鲁金泰山2号(展..,40.17
安信尊享成长,40.17
华夏未来领时对冲1..,40.16
投资精英之朱雀A,40.14
中域津和1期,40.04
银石5期,39.84
得利宝至尊11号,39.73
积胜1期,39.72
黄金优选二期十一号,39.72
新同方,39.68
招商汇智之凤翔1号,39.57
翼虎成长2期,39.56
智博方略快乐人生1..,39.56
中卓成长1期,39.55
穗富11号(长安投..,39.52
新价值11号,39.47
朱雀4期,39.44
汇盈9号,39.39
泰瓴-泰九2期,39.38
博颐精选,39.38
道谊量化增强1期,38.95
中睿合银15期,38.93
禾昇一号,38.89
懿和1号,38.76
黄金优选4期1号,38.71
朱雀19期,38.71
黄金优选4期3号,38.67
黄金优选4期2号,38.66
悟空对冲量化2期,38.54
博颐精选2期,38.39
华西神农复兴,38.39
尚雅1期,38.38
从容优势7期,38.21
鸿道1期,38.03
博颐稳健1期,37.98
冰剑10号,37.87
挺浩一期,37.86
齐熙社会责任,37.7
瀚信稳健2期,8.91
翼虎产业转型机会一..,37.66
中金-云信私募工场..,37.65
衍航1号,37.64
银石1期,37.61
鸿道精英1号,37.56
朱雀16期,37.26
励石一号,37.17
睿远和聚招享,37.17
银帆6期,37.13
乾图1号(瑞林管理..,36.89
峻谷一号稳健成长,36.82
慧安10期,36.7
环球财富01号-第..,36.67
银帆2期,36.62
齐鲁言起1号,36.58
潼骁成长精选,36.48
光华上智1期,36.44
成长组合(鸿道),36.37
汇创稳健一号,36.28
或然赋利1期,36.26
金蕴80期(大明投..,36.25
国泰君安君享弘利二..,36.02
朱雀5期,35.86
新价值5号,35.84
智博方略2期(续),35.7
吾股丰登2号,35.65
朴石7期,35.59
太和先机策略精选3..,35.59
鼎锋5期,35.58
中金-云信私募工场..,35.52
聚益3号,35.47
汇信-普尔2号,35.37
玖阳一号,35.33
兆金鸿1号,35.25
永瑞3号,35.24
中金-云信私募工场..,35.22
陈志平波段1号,35.16
中金家族1号,35.1
中金-云信私募工场..,35.07
融新74号(富恩德..,34.85
喜马拉雅1期,34.77
穗富5号,34.56
志禾对冲1号,34.53
信任2号,34.51
神农1期,34.5
尚道乾坤合伙基金,34.45
理成转子3号,34.44
升阳2期,34.37
银河投资智富理财2,34.15
巨杉净值线8号,34.02
中行TOT成长组合..,34.02
从容医疗1期,34
从容稳健1期,33.95
聚益5号,33.92
汇信-泓德2号,33.85
汇信华安1号,33.64
锐进2期,33.58
投资精英之翼虎A,33.55
银河福星1号,33.46
博颐精选3期,33.45
建信稳健增值2期,33.36
鼎锋8期,33.33
朱雀新经济,33.28
鼎锋12期,33.26
恒驰1号,33.19
磐信1期,33.14
锐进3期博道目标缓..,33.1
重阳对冲1号,33.08
和聚华享对冲1期,33.02
从容医疗健康产业基..,32.94
新价值1期,32.85
鹏石硕1号,32.79
理成风景2号,32.69
汇信-泓德7号,32.43
汇信-泓德3号,32.39
悟空对冲量化三期,32.35
尚雅8期,32.26
银石6期,32.11
重阳目标尊享A期,32.03
丰大一号,132.13
龙腾3期,32.01
铭渡优势成长1号,31.94
汇信-景林1号,31.93
朱雀20期,31.93
明日之星第5期-昀..,31.85
得利宝至尊10号,31.78
对冲精英之睿策四期..,31.77
盈捷九头鸟2期,31.76
长安投资293号(..,31.67
尚雅7期,31.56
睿策3期之睿策专享..,31.55
睿策3期之睿策专享..,31.54
榕树文明复兴二期,31.5
信复创值2号,31.44
对冲精英之睿策二期,31.42
先机策略精选,31.31
泰石1期,31.3
翼虎成长1期,31.25
睿策多策略量化对冲..,31.21
从容成长3期,31.17
融惠优选2期-1,31.16
金泉动量对冲基金,31.1
信投鼎利2号,31.07
翼虎成长3期,31.05
玉麒麟价值成长,31.03
广发聚盛私募工场(..,30.88
建信稳健增值1期,30.88
金蕴28期(神农春..,30.8
中金-云信私募工场..,30.64
神农飞虎,30.53
光大同享二号,30.46
东方港湾马拉松,30.29
盈峰量化1号,30.18
一线对冲君一对冲基..,30.17
安蕴10期(裕晋)..,30.13
从容成长2期,30.09
呈瑞1期,30.09
鼎锋18期,30.05
峥战1期,30.04
东方红先锋6号,29.97
银石2期,29.93
积极进取1号,29.91
信投鼎利14号,29.84
鸿道2期,29.83
明达2期,29.82
上善若水6期,29.8
从容优势三期,29.73
先锋6号Ⅱ期,29.72
融裕33号六禾财富..,29.69
徐星投资,29.58
金蕴66期(联创永..,29.58
汇信-鑫富越2号,29.53
天马一期,29.52
lighthors..,29.47
知几投资灵活配置2..,29.42
理成风景8号,29.37
中金-云信私募工场..,29.36
君享重阳阿尔法对冲..,29.35
飞天1号,29.35
菁英时代成长3号,5.67
朴石1期,29.16
穿石品质生活,29.13
富舜3期,29.12
对冲精英之睿策三期,29.07
创海富信5号,29.04
从容成长1期,29.02
睿策诺亚对冲,28.88
紫金港1号,28.69
富锦8号(尚雅),28.66
鼎锋海川一期,28.63
恒复利贞,28.61
天马量化1期,28.36
呈瑞6期,28.36
辰龙二期,28.35
归富长乐1号,28.33
从容优势一期,28.27
新价值15期,28.24
博道精选7期,28.18
中欧瑞博一期,27.98
论德2期,27.93
东方红先锋3号,27.85
上投摩根消费成长3..,27.83
银帆3期,27.81
溪牛长期回报基金,27.8
中金-云信私募工场..,27.79
睿策3期,27.79
联合成长1号,27.77
慧安1号,27.69
汇信-泓德1号,27.61
七彩祥云-传奇,27.59
和聚5期,27.53
潮金1号,27.51
融通资本汉景港湾1..,27.51
阿米巴成长1号,27.47
英蓝价值动量1号,27.45
睿策1期,27.44
红土创新深创投专户,27.44
信复创值1号,27.43
量化4号,27.42
汇信得3期,27.42
睿利进取,27.4
理成消费分红(转子..,27.33
融兴进取2号,27.18
睿策量化1期,27.04
景林丰收,26.95
瀚信成长4期,26.85
海洋之星1号,26.83
菁英时代成长1号,26.8
前海一线对冲,26.75
林园3期,26.74
西藏隆源对冲1号,26.64
金蕴52期(中欧瑞..,26.57
睿源1号,26.39
四相1期,26.34
凯丝投资成长一期,26.24
量化2号,26.12
旗隆达尔文科技对冲..,26.1
创新广发一期,26.1
春天1号(上善御富..,26.06
信复创值3号,25.95
重阳目标回报1期,25.94
汇富4号(汇利优选..,25.87
上善御富2期,25.8
睿信5期,25.8
中国龙精选二,25.8
汇鑫01号,25.77
汇信-中欧瑞博2号,25.76
玉麒麟5号,25.66
林园2期,25.6
睿策2期,25.58
和聚3期,25.57
国泰君安君享民晟一..,25.55
鼎锋6期,25.54
六禾财富越秀,25.54
聚金1号,25.53
聚发(11)混沌1..,25.51
景泰复利回报五期,25.44
理成风景3号,25.42
智诚7期,25.32
鸿道4期,25.31
理成风景7号,25.26
和聚2期,25.1
弘哲亿信言起1号,25.1
华展金丰财源广进1..,25.07
乾信中国影响力,25.07
重阳8期,25.05
惠正成长,25.03
橙色量化1期,25.03
鸿道3期,25.01
泛涵正元,25
上善若水3期,24.97
国泰君安君享弘利,24.96
和聚7期之和聚专享..,24.89
朱雀14期,24.89
东方港湾1期,24.84
旗隆雪峰医药对冲基..,24.82
睿信,24.77
冠俊3号(成长策略..,24.66
理成转子2号,24.64
瀚信成长1期,24.62
黄金优选12期9号,24.6
呈瑞2期,24.58
融裕瀚信成长10期,24.56
时田丰一期,24.5
和聚4期,24.49
鼎润1期,24.44
盛世源,24.41
投资精英之展博A,24.38
飞天4号,24.3
中金-云信私募工场..,24.26
榕树文明复兴,24.18
小马证券,24.13
德源安1号,24.11
汇信-中欧瑞博1号,24.11
恩瑞索1期,23.93
平安徐星1号,23.89
龙腾5期,23.83
友恒成长1期,23.82
六禾财富东莞,23.76
朱雀15期,23.74
金蕴86期(前海普..,23.69
天弓3号,23.62
永泽PIPE基金1..,23.5
汇信-泓德4号,23.46
慧安9号,23.27
景泰复利回报二期,23.21
金百镕1期,23.21
金瀛2期,2.16
泰瓴-泰九1期,23.15
中金-云信私募工场..,23.02
黄金优选12期4号,23
一线对冲君一对冲基..,22.99
守正一号,22.91
重阳对冲2号,22.88
黄金优选12期2号,22.83
东海精选2号,22.79
景泰复利回报4期,22.75
成都君海,22.7
汇信-金百合1号,22.65
融新181号(贝塔..,22.63
丰煜如意理财一期,22.63
和聚9期,22.6
同瑞汇金1期,22.5
黄金优选12期10..,22.43
新价值2期,22.42
中国龙精选(三),22.37
黄金优选12期1号,22.21
睿金1号,21.86
平安金牛一期,22.19
睿金2号,21.85
从容优势二期,22.17
达仁通宝2期,22.16
龙旗神农,22.14
中国优质1号,22.13
中卓大健康5期,22.11
珺容一期,22.09
黄金优选12期3号,22.09
睿远鸿道5期,22.07
汇信-世诚1号,21.83
合德丰泰,21.81
少数派新三板尊享1..,21.8
黄金优选12期7号,21.79
混沌价值增长,21.77
双赢1期(瀚信),21.75
量化3号,21.75
德骏核心1号,21.74
鼎萨3期,21.74
黄金优选12期5号,21.69
汇利优选9期,21.55
箫峰飞龙二号,21.5
远策6期,21.47
紫晶石(上信-T-..,21.32
长安投资285号(..,21.21
瑞天5期,21.13
融新254号展博3..,21.12
远策5期,21.04
天晟源1期,21.01
中国龙平衡,20.96
星石20期,20.87
景泰复利回报一期,20.86
赢隆1期,20.76
中行TOT成长组合..,20.73
东源1期,20.73
星石21期,20.71
汇信-泓德5号,20.69
朱雀二期B,20.64
中金-云信私募工场..,20.59
道冲量化对冲(长安..,20.59
朱雀二期A,20.54
海中湾(齐鲁)3号,20.53
万利富达,20.51
投资精英之重阳A,20.26
泰瓴3期,20.26
沃胜5期,20.24
黄金优选5期2号,20.22
黄金优选10期3号,20.19
鼎锋16期,20.19
丹寅言起2号,20.08
博鸿成长1号,20.06
中金-云信私募工场..,20.05
证大稳健,20.01
六禾财富竹溪,20
悟空同创量化1期,19.99
至尊宝,19.98
景泰复利回报1期,19.98
黄金优选4期11号,19.96
禾木1号,19.93
民森G号,19.9
国泰君安君享天马一..,19.9
盈捷九头鸟1期,19.72
黄金优选4期12号,19.72
鑫泰稳盈,19.63
金蕴96期(普汇2..,19.6
黄金优选12期8号,19.52
东来方元1号,19.52
金蕴55期(季胜),19.41
世通5期,19.37
知几投资灵活配置1..,19.33
泓璞2号,19.27
辰阳乾丰2号,19.27
积极策略尊享2号,19.25
合正普惠1期,19.19
世富壹玖创新,19.19
智德精选,19.17
瀚信成长2期,19.04
融新317号国理价..,19.03
卓越1号,18.95
沃胜二期,18.95
悟空绿城对冲量化一..,18.95
国泰君安君享慧安一..,18.93
六禾财富瓯越,18.91
朴石3期,18.82
重阳6期,18.74
宽远价值成长,18.74
赋成量化3号,18.72
长安投资280号(..,18.69
尚雅11期,18.63
睿远汇利精选,18.62
能宏1期,18.6
新泉一号基金,18.6
悟空东略量化对冲1..,18.6
六禾光辉岁月1期,18.57
汇信-泓德6号,18.57
桃花源共同量子1期,18.56
和聚7期,18.55
昕誉投资基金,18.5
昆仑时代1号,18.47
康曼德001号,18.44
华夏未来领时对冲2..,18.38
汇利5期,18.35
浙商金惠1号,18.29
论德1期,18.27
国泰君安君享对冲一..,18.26
融惠1号(天际线1..,18.24
和禄1号,18.23
中汇金凯三期,18.18
深圳华融一号,18.1
富锦7号(汇利),18.1
景泰复利回报银信宝..,18.06
和聚1期,18.05
东方红先锋1号,18
朴石2期,17.98
鼎锋成长3期,17.97
国道量化基金二号,17.95
国泰君安君享阿尔法..,17.94
慧安6号,17.87
龙腾9期,17.86
国泰君安君享朴道一..,17.8
睿远景林1期,17.72
黄金优选4期6号,17.63
东辉3期,17.57
冠俊5号(成长策略..,17.56
和聚8期,17.55
东方远见6期,17.43
旗辉1号,17.38
金海7号,17.38
和聚10期,17.27
汉和资本1期,17.19
沃胜三期,17.1
天弓2号,17.09
国泰君安君享对冲二..,17.09
辰阳乾丰3号,17.07
复利维新,17.03
健康精选基金,16.97
枫景,16.96
博观1期,16.82
金中和6期,16.81
原生1号,16.81
林园,16.79
紫晶石(T-020..,16.78
陆宝点金精选,16.75
兰权基金稳进1期,16.7
淡水泉卓越1期,16.68
中金对冲9号,16.64
远策对冲1号,16.61
旭诚二期证券投资(..,16.57
淡水泉成长九期,16.54
金泉量化成长1期,16.53
景林稳健,16.52
红宝石(上信-E-..,16.46
蓝之舰2期(远见),16.45
小马1期,16.45
金海4号,16.44
德汇稳健一号,16.44
黄金优选12期6号,16.39
圆石大趋势成长1期,16.3
德源安风险缓冲1期,16.24
金狮141号,16.11
朴石5期,16.11
鼎锋成长一期B号,16.08
理成风景5号,16.08
天富3号(瀚信成长..,16.08
淡水泉成长四期,16.01
清研睿合价值成长基..,16
星石9期,15.96
金狮153号,15.87
君范跨境套利1号,15.83
淡水泉成长六期,15.79
瀚信稳健1期,15.74
尚雅12期,15.71
金百镕5期,15.71
大成基金灵活配置,15.67
远策1期,15.62
金苏投资远望2号,15.58
万丰友方稳健成长2..,15.46
华鑫鑫财富智享3号,15.44
投资精英之景林A,15.35
汇信华安2号,15.21
联合成长2号,15.18
浙商金惠中证转型成..,15.16
金蕴50期(海润达..,15.12
智德精选5期,15.11
璟恒二期,15.07
中金对冲6号,15.05
泽祥1号,15.04
璟恒一期,15.04
铭深1号,15.01
睿添富2号,14.94
民森E号,14.91
中金-云信私募工场..,14.67
游消费板块(上信-..,14.63
淡水泉成长七期,14.6
鼎锋4号,14.54
中域增值1期,14.52
中金-云信私募工场..,14.5
领新安盈5号,14.48
巨柏1号,14.47
奕金安一期,14.46
爱康1号(鼎锋11..,14.45
智德精选3期,14.35
金狮151号,14.35
平安证大一期,14.28
格雷一期,14.16
明达6期,14.15
藏宝图基金1号,14.12
鼎锋2期,14.1
民森F号,14.06
金中和东升,14.05
融惠优选3期-1号..,14.04
中金-云信私募工场..,14.03
瀚信一号A,14
融惠优选3期-3号..,14
前海浑元2号,13.97
瀚信经典1期,13.93
金海8号,13.92
鼎泰岩2期,13.91
睿远景泰复利回报第..,13.89
以太量化1号基金,13.86
睿添富3号,13.82
彤源5号,13.75
淡水泉成长三期,13.73
黄金优选5期3号,13.72
重阳对冲3号,13.69
淡水泉精选1期,13.61
骐邦涌利稳健成长,13.5
汇信-理臻1号,13.47
宝幡稳健回报十三期,13.45
金海2号,13.42
民森先进生产力,13.4
重阳2期,13.39
民森B号,13.37
淡水泉专项,13.29
智德持续增长,13.27
金中和1期,13.24
君盈成长,13.22
远策9期,13.15
融惠优选1期2号,13.14
淡水泉2008,13.11
淡水泉成长五期,13.1
格雷二期,13.08
远策11期,13.02
睿信2期,13.01
武当稳健增长,12.94
智信创富2期,12.86
融惠1号(品正理翔..,12.79
重阳1期,12.73
黄金优选5期15号,12.73
明达,12.72
长安投资266号,12.7
民森A号,12.64
大包巷1号,12.64
中金-云信私募工场..,12.57
汇利优选6期(富锦..,12.53
金泰瑞丰(乾清),12.51
远策4期,12.49
玖逸一期,12.42
睿信4期,12.4
黄金优选15期1号,12.4
中金对冲10号,12.33
瀚信价值2期,12.31
汇利优选2期,12.29
鼎锋10期,12.28
黄金优选5期17号,12.26
国泰君安君享盈信2..,12.17
金狮154号,12.09
瀚信成长6期,12.06
国投瑞僖稳健收益,12.06
箫峰飞龙1号,12.03
明达7期,12.03
私募宝第9期(欧科..,12.02
证研一期,12.01
量华1号,11.96
淡水泉成长一期,11.88
嘉泰量化对冲1期,11.73
融新252号第2期,11.7
创海富信1号,11.68
锐集一号,11.67
上善目标缓冲,11.66
鸿逸安泰二号基金,11.56
平石尊悦,11.55
融惠优选3期,11.53
融惠优选专享1期,11.53
星石18期,11.53
智诚6期,11.4
信诺1号,11.37
赢隆2期,11.36
智德二期,11.36
理成转子7号,11.3
毅扬2期,11.3
淡水泉专项2期,11.26
鼎锋成长一期,11.24
中金-云信私募工场..,11.23
金控中信量化对冲1..,11.2
金海3号,11.2
中国龙增长,11.18
摩通成长1号,11.16
星石19期,11.16
润晖稳健增值,11.15
天倚道樟鄂1号,11
君丰1期,11
智信创富1期,10.99
锐进12期鼎萨,10.98
中金-云信私募工场..,10.98
明达3期,10.96
成长红利,10.92
长江超越理财量化3..,10.86
安蕴8期(鼎诺)A..,10.86
开宝1期,10.84
星石14期,10.71
上善御富风险缓冲2..,10.65
鸿逸泰瑞一号,10.58
凡德对冲1号,10.56
愚公移山1号,10.56
星石12期,10.44
精英之淡水泉A,10.44
汇利优选10期,10.44
黄金优选1期11号,10.42
黄金优选1期16号,10.38
黄金优选1期8号,10.35
黄金优选1期17号,10.34
黄金优选1期3号,10.34
黄金优选1期18号,10.32
黄金优选1期9号,10.32
鼎萨13期,10.31
珺容二期,10.31
黄金优选1期10号,10.28
国泰君安君享新利六..,10.28
聚益1号,10.23
星石15期,10.23
金狮155号,10.23
黄金优选1期2号,10.23
黄金优选1期5号,10.22
黄金优选1期15号,10.21
明日之星(珩华铸山..,10.18
明日之星第1期(铸..,10.18
锐进6期,10.16
金沙七号,10.16
黄金优选1期1号,10.14
黄金优选1期6号,10.1
黄金优选7期1号,10.07
黄金优选5期16号,10.03
黄金优选1期4号,10.01
远策7期,9.91
远策3期,9.91
中金-云信私募工场..,9.89
星石回报1期,9.8
合赢2期,9.79
森瑞医疗服务,9.66
彤源2号,9.62
凯石三期A,9.59
黄金优选5期18号,9.58
投资精英之汇利A,9.49
长江超越理财量化2..,9.46
德汇成长1期,9.37
融惠优选3期-2号..,9.36
沃胜1期,9.31
融裕9号奕金安3期,9.22
黄金优选5期9号,9.15
宝幡稳健回报十六期,9.11
明达4期,9.05
星石17期,9.04
淡水泉成长十期A,9
淡水泉成长十期B,9
淡水泉成长十期I,9
黄金优选1期12号,8.98
合心一期,8.94
金诚富利1期,8.85
金蕴70期(鼎萨),8.83
浚昶1期,8.73
投资精英之尚雅A,8.72
黄金优选7期8号,8.7
博润价值成长,8.68
万丰友方贯富添利3..,8.68
银河投资智富理财1..,8.67
睿信3期,8.66
稳增4期,8.66
智德1期,8.64
合正普惠1期,8.48
至尊26号,8.48
清水源成长,8.46
黄金优选5期6号,8.43
黄金优选5期1号,8.41
盈峰梧桐量化对冲基..,8.35
明日之星第6期(煜..,8.3
黄金优选5期7号,8.29
中金-云信私募工场..,8.29
睿信1期,8.25
金蕴23期(沛然数..,8.19
广发聚盛私募工场(..,8.14
黄金优选1期7号,8.13
赢华多策略1期,8.04
黄金优选5期11号,8
太平洋红珊瑚大消费,7.97
中国龙价值二,7.96
智德精选6期,7.83
黄金优选5期5号,7.8
国信红岭量化,7.77
黄金优选5期8号,7.77
黄金优选5期12号,7.71
黄金优选17期1号,7.71
黄金优选17期2号,7.71
黄金优选17期3号,7.71
汇利优选,7.7
明华新兴成长,7.68
恒泰融安量化对冲4..,7.66
财通证券01号-第..,7.62
黄金优选7期2号,7.58
久铭一期,7.57
赋成量化1号,7.57
增强41号西域03..,7.49
沈阳天马时代二期,7.48
铭远4期,7.46
睿星财富1号,7.36
金石1号,7.32
信投鼎利13号,7.27
鼎萨1期,7.27
民森K号,7.19
宝幡稳健回报十五期,7.15
