产品简称,当年收益%
价值方程1号,11.4
神州牧5号,11.3911
相聚芒格一期,11.3568
枫景,11.3007
乐山1号,11.3
赤子之心单一信托,11.2865
领秀资本1号,11.2112
恒信盈创成长五期,11.1922
仓红1号灵活进取,11.0945
乾图1号(瑞林管理1号),11.0679
大概率资管1号,10.991
华侨壹期6号,10.9118
中信宏量2号,10.8423
映雪国贸95基金,10.8264
证大金马量化1号,10.8235
泓成富友1号,10.7692
思悦1号,10.7356
鹰傲绝对价值,10.6363
私募学院菁英43号,10.6236
凯顺星成长,10.6
天利进取1号,10.5704
锦程1号,10.5175
道林资产管理一号,10.5
思源1期,10.4104
华汯中国机遇,10.3416
第二基金中国300指数基金,10.2517
旭诚十期,10.2256
海燕全天候回报3期基金,10.2211
火麒麟1号,10.2
中域稳健涵和1期,10.133
胜达成长2期,10.1056
三次方1期,10.1
资瑞兴一号,10.1
京福1号,10.0502
金域量化1期,10.0052
毅扬2期,10.0041
勤远1号,9.9334
富国安盛价值成长一号,9.933
景富二期,9.9264
红角一号,9.8768
爱医1号(长安投资359号),9.8446
德高1号,9.8356
国盛祥隆1号,9.8077
科技创新量化精选基金1期,9.8039
东旺进取,9.7938
清和泉金牛山4期,9.7224
乾元激荡岁月对冲一号,9.7059
君翼量化2号,9.6854
景林创新成长,9.667
鸿庆华融价值成长1号,9.6
楠溪一期,9.5341
颢瀚稳健一期,9.4968
双宇华耀创富1期,9.4867
理成专户4号,9.4767
弗睿得1号,9.3682
工银量化恒盛精选D类17期,9.3171
平安价值投资一期,9.2774
惠理价值一期,9.2774
海燕全天候回报2期基金,9.2293
宝丰一号,9.2258
大概率资管2号,9.1465
稳健增长混合,9.1218
益和源1号,9.1
乾图投资产业价值1号,9.0819
灿熙8号,9.0689
融临02号,9.0479
京福2号,9.0039
析方港股1号,8.937
数融量化1号,8.9267
宏牧1号,8.9047
汉和1期,8.8481
荣辉7期,8.78
同威增值3期,8.7696
万丰友方贯富创赢1号B,8.7637
睿源1号,8.7627
通和进取2号,8.7332
弘尚投资,8.7323
弘尚资产成长精选,8.7323
玉牛一号,8.7255
观富平衡,8.6584
汉和恒聚,8.4944
华盛盈富一期,8.4615
华尔进取2号,8.4559
德汇精选,8.3752
静明对冲一期,8.351
恒昌致知一号,8.3333
帝树君临天下4号,8.3
金太阳高毅国鹭1号崇远,8.2543
智信创富博元2期,8.2519
九源长和1号,8.2364
林氏价值,8.2322
宇迪钱王山1号,8.2243
置富1号,8.22
上善神州牧1号之专享1期,8.2178
星火燎原1号,8.1915
凯石天盈,8.1668
中国梦8期,8.1
亘盈稳健,8.076
证大稳健,8.0208
大麓投资1期,8.0199
睿盈2号,8.016
东方老虎汇1号,7.9409
天创水电主题,7.9
慧泉一号,7.9
中国梦1期,7.792
九霄稳健成长二号,7.7824
润沃丰3号,7.7419
君洽精选二期,7.7387
海燕四季收益1期,7.7075
私募学院菁英23号,7.7045
长河畅达稳健1号,7.6996
搏股通金2号二期,7.6271
华侨壹期7号,7.6222
利檀3期,7.6186
灿熙5号,7.6
鸿涵成长一期,7.6
东方平昇创富一号,7.5606
华信沐青一号,7.5587
泰平盛世量化配置1号,7.5314
七鼎世家青竹桥一号,7.5101
元邦七号环保指数,7.5075
云信私募工场金舆财富之车1号,7.5021
柚子1号,7.4745
同瑞汇金1期,7.41
天弓2号,7.41
斯同1号,7.3402
锦洋1号,7.3199
搏股通金2号三期,7.319
凯纳智尊,7.3147
磐耀三期,7.3039
巨杉海外视野1A号,7.3
方略德利1号,7.3
奕金安2期,7.2309
中信证券成长精选1号,7.2153
融裕9号奕金安3期,7.1905
金新东方红1号,7.1429
富润2期,7.09
彬耕一期,7.0374
易凡2号,7.0236
颢瀚稳健二期,7.0076
长金银信宝2期,7.0024
私募工场睿磊稳健,6.9213
万霁一号,6.9046
盛运德诚趋势1号,6.8955
诺亚高毅国鹭1号尚远12号,6.8692
诺亚高毅国鹭1号尚远13号,6.8692
诺亚高毅国鹭1号尚远14号,6.8692
诺亚高毅国鹭1号尚远15号,6.8692
普邦恒升(华金1期),6.8545
伯洋九期,6.85
锐进43期高毅晓峰,6.8463
诺亚高毅国鹭1号尚远20号,6.8416
盘古2号,6.8063
灿熙2号,6.8
中睿博远价值尊享1号,6.7973
晨星1期,6.7662
来兴3号,6.7
泓澄投资,6.6694
年年红2期,6.6262
世钰5期,6.5058
金海9号,6.4709
观富价值一号,6.4545
盈阳十五号,6.442
港信新时代3号,6.4354
华鑫鑫财富智享3号,6.4126
红象专户1号,6.4
金域量化3期,6.3892
雪球2期,6.3854
雷根5号,6.3644
大概率资管3号,6.31
盈阳涌鑫三号,6.3
感恩在线成长,6.2943
道亨对冲1号,6.2699
信水长流一期,6.2692
浊清价值一号,6.2559
天弓3号,6.2458
宇迪乾睿稳增长1号,6.2438
迈隆1号,6.2213
拾年3号,6.176
宁聚常青藤2期,6.15
和聚兴享1期,6.1457
新思哲1期,6.1033
炳富2号,6.0612
汇信华安1号,6.0606
万利富达德盛1期,6.0589
歌斐诺宝精英组合管理4号子基金,6.0413
聚丰荣华,6.0155
纵贯成长1号,6.0078
融儒稳健一号,5.9924
天生桥A股投资基金二期,5.9384
中环港沪深对冲基金,5.9273
磐海大周期二号,5.9063
大通道财道1号,5.903
搏股通金2号,5.8129
世诚基石1号,5.7935
中联投资明星1期,5.79
颢瀚稳健三期,5.7772
广金成长5期,5.776
国泰君安君享富利,5.732
少数派5号,5.7286
皓晨之星,5.7194
阳光宝2号,5.7068
银石10期,5.6672
钱王乾睿量化1号,5.63
碧海翔达,5.618
神农医药A,5.6
远望角容远1号,5.6
源沣长征,5.5847
神农春秋,5.5428
合正普惠私募1号,5.5
稳健成长二期,5.4601
乾信中国影响力,5.3612
泉上圣斗士,5.3311
易同增长,5.3109
汇创三期,5.3053
对冲8号,5.3007
大愚二期,5.291
招商汇智之凤翔1号,5.2765
牛金套利对冲基金,5.2752
胡杨A股消费7号,5.2575
昭时六期,5.2372
通泽暖阳1期,5.2342
吾股丰登1号,5.2193
富邦金马1期,5.1685
年年红1期,5.144
复利价值,5.1253
海洋之星90号第五期,5.1003
博豪成长一号,5.0637
泽泉涨停板1号,5.0498
知几投资灵活配置3期,4.9645
永发投资稳健进取2期,4.9603
欧肯格致母基金,4.9511
睿鉝量化对冲1期,4.8801
神州牧4号,4.8502
汇鑫89号,4.8382
玖月天玺1号,4.7761
博健精选1号,4.7714
通和进取1号,4.7203
海外精选鸿远系列1期,4.72
英大安之衡17号,4.7176
国泰君安君享弘利二号,4.7019
鸿然2号,4.668
淡水泉2008,4.6454
上善神州牧1号,4.6334
泽泉涨乐8号,4.6214
盘古3号,4.57
淳欣多策略1期,4.5637
益盟财富1期,4.5511
和熙成长型3号,4.5501
八零后一期,4.4602
福建滚雪球8号,4.4226
国泰君安君享新利一号,4.3934
嘉伦价值10号,4.385
德蓝1号,4.369
国泰君安焕鑫2号,4.3435
开开门乐康1号,4.3424
欧比特1号,4.33
七禾新煌昱合作发展,4.3204
铜爵强国重器3号,4.3
阳光宝1号,4.2897
龙腾汇金1号,4.2831
牛金价值,4.2697
银帆7期,4.2538
蓝筹1期,4.2512
红帆一号,4.2339
格上稳盈量化对冲1号,4.2169
万丰友方稳健成长1期,4.2164
合撰成长精选叁号,4.2
广州猎鹰1号,4.1966
瑞天5期,4.1514
中金蓝海财纳易,4.1252
中讯证券滚雪球一号,4.117
淡水泉成长四期,4.1044
领真2期,4.0966
实力终极复利机器,4.0796
晋龙1号,4.0709
景泰富尊一期,4.05
易同精选五期,4.0473
鑫富越2号,4.0419
开源1号,4.0316
永禧永进专享,4.02
璟云天天向上二号,4.0091
易富宏泰一期,3.9761
和鼎红宝石1号,3.9514
新方程基金2期,3.9258
知几灵活配置2期,3.9227
融商精选动力七号,3.9088
博润价值成长,3.8724
万丰友方贯富添利3期A,3.8584
锦绣中金1号,3.8507
万丰友方贯升2号,3.8167
国泰君安君享新利三号,3.8086
格上稳盈量化对冲2号,3.8076
明河价值一期,3.7945
淡水泉成长五期,3.7862
万利富达,3.78
盛泉恒元进取1号,3.751
璟云天天向上一号,3.73
中国价值,3.7257
仙湖一号,3.6972
瑞民策略精选二号,3.6548
海洋之星1号,3.6411
融智新锐10期(泽泉投资),3.6373
小禹1期,3.6249
鸿阳1号,3.6225
达仁通宝7期,3.6215
新方程基金1期,3.5911
投资精英之博道,3.5864
投资精英之博道,3.5864
投资精英之博道A,3.5864
投资精英之博道C,3.5864
国泰君安君享新利七号,3.5852
财富(绿宝石)二期,3.578
龙江红1期,3.5673
华财银丰,3.5569
神农1期,3.5463
先锋6号Ⅱ期,3.5356
少数派求是1号,3.5332
稳增3期,3.5202
民奇一号,3.5188
弢瑞成长动力,3.5149
牛丰子午线一期,3.51
国泰君安君享对冲二号,3.5038
财富广金恒富5号,3.48
东方红先锋6号,3.4184
新阳,3.4046
衍航3号,3.3939
恒信盈创成长二期,3.388
蓝海汇赢主题驱动1号,3.3816
龙腾汇金2号,3.38
淡水泉专项3期,3.3525
深源一号,3.3366
东方红先锋3号,3.3333
小鳄1号,3.3302
银河稳汇4号,3.3278
磐海持盈1号,3.3162
明达2期,3.2936
阳光稳健1号,3.2901
睿策量化1期,3.2713
日章一期,3.2587
恒德1期,3.2489
笃道1期,3.2475
申毅多策略量化套利3号,3.2443
西域和谐7号,3.2412
淡水泉精选1期,3.2371
银河稳汇1号,3.2205
菩提成长8号,3.2174
今港趋势,3.2032
东达成长三期,3.2
长金11号,3.1996
南岳八号,3.1904
万吨资产航母,3.1873
禾永精选1号,3.1787
理业龙鼎1号,3.173
安志远望角目标3号,3.1633
千宇资本煮酒一号,3.159
汇尊1号,3.1584
新富量化稳盈7号,3.1568
长江超越理财量化2号,3.1317
淘利策略指数轮动1号,3.125
银帆2期,3.1235
和聚玖享1号,3.1183
景林港股,3.1013
凯兴博远3号,3.1
或然赋利1期,3.0794
明河优质企业,3.0681
和聚诺亚专享8号,3.0611
华尔进取1号,3.0459
鼎实量化FOF一期,3.0187
景富趋势成长二期,3.01
立名量化2号,3.006
开元价值壹号,3
东方红先锋7号,2.9827
明河双诚10号,2.975
盈富雪球收益持续增长1期,2.9647
对冲精英之民森1期A,2.9549
景林1号,2.9545
全天候私募菁英组合1号,2.931
盛运德诚趋势5号,2.9242
祥运和1号,2.9212
众乐未名量化对冲二号,2.9026
资本运作1期,2.9017
榜样大数据量化母基金,2.9
银垒进取2号,2.8533
昭时九期,2.8369
奕金安一期,2.8225
淡水泉专项2期,2.8208
鑫安6期,2.8183
偏锋1期,2.8148
淡水泉成长七期,2.8049
添益一号,2.8
领真1期,2.7687
金星1期,2.75
恒添新青年一号,2.7484
华财银泰,2.7473
双赢10期(淡水泉),2.7363
淡水泉成长一期,2.7193
远望角投资1期,2.7179
山水人投资猎豹一号,2.7149
中金对冲1号,2.708
恒德中略2号,2.704
齐鲁星空1号,2.6939
承泽狩猎者主基金,2.6923
海燕全天候回报1期基金,2.6756
延信稳健1号,2.6515
精英之弘尚,2.6409
质嘉三期,2.6342
滚雪球赢智一号,2.6312
国泰君安君享弘利三号,2.6173
银河稳汇10号,2.6075
长金8号Ⅳ期,2.5955
长金8号I期A,2.585
国泰君安君享新利二号,2.5847
共盈凯石喜洋洋,2.5672
长江基金,2.5507
富利达二期,2.53
上海润岸牵牛花,2.5
恒德中略1期,2.4752
锐进系列淡水泉精选二期,2.4681
凯纳骊莱,2.4357
兴证鑫享8号,2.4302
银帆8期,2.4276
淡水泉成长三期,2.3971
重阳8期,2.3849
博道1号,2.377
黄金优选1期42号,2.3764
黄金优选1期27号,2.3741
黄金优选1期25号,2.3738
华中汇富穿越牛熊基金,2.3692
黄金优选1期35号,2.3655
黄金优选1期37号,2.3653
黄金优选1期36号,2.3648
黄金优选1期33号,2.3638
黄金优选1期41号,2.36
黄金优选1期23号,2.357
黄金优选1期38号,2.3553
兴证鑫享7号,2.3547
黄金优选1期26号,2.3543
黄金优选1期32号,2.3531
华盛创赢5号,2.3469
黄金优选1期34号,2.3455
黄金优选1期30号,2.3438
黄金优选1期28号,2.3431
怡广国改2号,2.3392
黄金优选1期40号,2.3348
黄金优选1期31号,2.3333
和聚光明1号,2.3295
黄金优选1期24号,2.3197
淡水泉专项3期,2.3135
黄金优选1期29号,2.304
聚宝盆稳健1号,2.3013
金柏1期,2.2977
黄金优选1期21号,2.2949
黄金优选1期39号,2.2908
宁聚稳进,2.2857
厚品资产复利一号,2.2687
黄金优选1期22号,2.2648
和聚信享平台,2.2617
犇牛2期,2.26
黄金优选1期18号,2.2487
睿策量化2期,2.2465
聚盈1号,2.233
华洲五号,2.2287
银河稳汇9号,2.2222
黄金优选1期12号,2.219
黄金优选1期11号,2.2122
黄金优选1期16号,2.2106
上海意志坚定1期,2.21
黄金优选1期10号,2.2032
诚盛2期Y期,2.2
泓澄研究精选1号,2.1906
黄金优选1期8号,2.1892
黄金优选1期15号,2.1888
安之衡18号,2.1872
博弘数君白泽,2.1869
沣杨飞越,2.1761
易同精选证券,2.1618
黄金优选1期3号,2.1579
焕然1号,2.1529
睿策诺亚对冲,2.1518
汇泽盛1号,2.1471
少数派7号,2.139
黄金优选1期6号,2.1253
黄金优选1期17号,2.1202
宁聚郁金香投资,2.1173
民享紫晶稳优,2.1
泛涵正元,2.0816
黄金优选1期9号,2.0765
黄金优选1期4号,2.0762
黄金优选1期2号,2.0582
赋骋万1号,2.0523
黄金优选1期1号,2.0472
黄金优选1期5号,2.0401
浙商金惠中证转型成长指数型,2.0205
浦江之星103号二期,2.0112
以太量化1号基金,2.0036
钜派双核,1.99
锐进25期盈信瑞峰,1.9864
黄金优选28期7号,1.9788
金蕴28期(神农春生),1.9756
黄金优选28期10号,1.9712
黄金优选28期3号,1.9702
黄金优选28期11号,1.9668
黄金优选28期9号,1.9658
黄金优选28期8号,1.9653
黄金优选28期2号,1.9637
黄金优选28期5号,1.9616
黄金优选28期4号,1.9593
黄金优选28期6号,1.9569
睿策1期,1.9533
黄金优选28期1号,1.9529
中国龙平衡对冲增强,1.9469
论德葵潭正能量,1.9435
慧利优选3期,1.9391
归富长乐1号,1.9327
黄金优选27期12号,1.9279
壹财富量化1号,1.9211
银河稳汇2号,1.9169
易同成长,1.9146
杏花1号,1.897
亿利恒丰一号,1.8887
上善若水3期,1.8826
鹏石硕1号,1.875
睿策2期,1.8678
富直2号量化对冲,1.8632
淡水泉成长六期,1.8629
银帆1期,1.859
尊岳进取3号,1.8579
涌鑫二号,1.8547
淡水泉专项6期泰九1期,1.8493
淡水泉专项6期,1.8493
泓澄研究精选2号,1.8478
国泰君安君享弘利,1.8472
国泰君安君享弘利五号,1.8332
淡水泉成长九期,1.8324
金蟾蜍一号,1.83
笨牛精选一期,1.8293
大虎A股1号,1.8219
黄金优选27期14号,1.8166
黄金优选27期16号,1.8166
黄金优选27期18号,1.8148
腾飞创赢1期,1.8095
黄金优选27期4号,1.8093
黄金优选27期2号,1.8076
优波基金,1.8064
黄金优选27期5号,1.8032
黄金优选27期6号,1.803
黄金优选27期10号,1.7986
黄金优选27期15号,1.798
黄金优选27期13号,1.7969
黄金优选27期7号,1.7936
珠池量化稳健投资母基金1号1期,1.7893
黄金优选27期3号,1.789
黄金优选27期8号,1.7834
和聚股票1号,1.7769
黄金优选27期11号,1.7689
黄金优选27期9号,1.7688
海神一号,1.7682
正弘锐意,1.7643
国泰君安君享对冲一号,1.7575
黄金优选27期1号,1.7416
炳富1号,1.7409
和聚10期,1.7325
工银量化恒盛精选A类20期,1.7324
清水源9号基金,1.7226
黄金优选1期7号,1.7189
金石1期,1.7169
点金主题轮动对冲一号,1.7
长城量化优选8号,1.6851
璨云成长2号,1.6593
泽泉盛辉,1.6507
淘利策略指数轮动3号基金,1.636
中国价值线二号,1.6355
黄金优选28期12号,1.6348
银河稳汇5号,1.6347
禾永精选2号,1.6227
彼林乃尔主题精选1期,1.6164
通泉璞睿2号,1.6127
银河稳汇3号,1.6055
菁英时代成长3号,1.601
瑞天3期,1.6002
易同领先,1.5975
博弘数君凤凰,1.5903
钡镭慈航基金,1.5801
睿策3期之睿策专享2期,1.5628
睿策3期之睿策专享1期,1.5603
希瓦小牛5号,1.5579
万利富达,1.5565
彼立弗复利一期,1.5554
永隆量化趋势,1.537
瑞民策略精选三号,1.5233
昊嘉信格物1号,1.51
融儒尊享2号,1.508
京华优选一号,1.5
宝耀1期(宝鸿财富),1.4929
和聚11期,1.4879
1306),1.4839
玮达绝对回报一号,1.4733
时中1期,1.472
易同精选三期,1.4684
和聚1期,1.4277
中经乾禾,1.4257
金蕴89期(东方平昇双诚一号),1.4254
搏股通金2号特定,1.4218
中国龙精选,1.4192
和聚华享对冲1期,1.4132
睿策3期,1.4087
小小的船2号,1.4
瀚信九零3号,1.3988
纳鑫2号,1.3955
承源07号,1.38
麦高富达1号,1.3736
滚雪球2号,1.3612
长江稳健,1.3572
金海2号,1.3454
银河稳汇7号,1.3233
华骏海石1号,1.3087
开河稳健成长一号,1.3
道谊量化增强1期,1.2981
嘉谟动量,1.2862
锐进25期盈信瑞峰股票多空尊享系列,1.2841
理成转子2号,1.2791
和禄1号,1.2748
汇创启航1号,1.2745
犇牛1期,1.253
玉麒麟价值成长,1.2402
千象成长1号,1.23
万丰友方稳健成长2期,1.2254
榕树文明复兴三期,1.2153
诚盛2期C期,1.2
诚盛2期G期,1.2
富汇杉利1号,1.1699
银河稳汇6号,1.1677
宽智量化对冲5号,1.1561
玄武朝阳成长一期,1.1055
诚盛2期B期,1.1
国时泰盛一号,1.1
黄金优选28期13号,1.0964
保银量化石榴,1.0944
量化2号,1.0826
融裕二期,1.0819
滚雪球价值精选01号,1.062
泽时进取2号,1.0603
广发瑞天8号,1.0022
博弈天成1期,1
诚盛2期A期,1
诚盛2期D期,1
金海4号,0.9772
淡水泉专项5期,0.9675
和聚6期,0.9671
泓璞上合1号,0.9183
东方鼎泰1期,0.9109
南丁格尔言起1号,0.9009
金辇精选1号,0.9
慧金天成1期,0.9
齐鲁星汉1号,0.8783
帝树君临天下3号,0.8782
泽履二期,0.8765
280号,0.8688
新华汇嘉至尊成长,0.8685
阳翔一期,0.8576
和聚商享1期,0.8289
易同精选3号,0.8259
金狮151号,0.8238
银帆6期,0.823
易同精选1号,0.8197
信盈债券投资,0.8121
丰利中经乾宁,0.8117
平安徐星1号,0.8027
量化3号,0.7932
世富壹玖创新,0.7916
上海颐盛1号,0.7865
霜雪5期,0.766
金狮154号,0.7515
悟空量化对冲6期,0.7503
上善目标缓冲,0.741
易同精选2号,0.7376
兴福TOP量化优选30,0.7327
双赢7期(星石),0.7312
对冲精英之睿策二期,0.709
长江超越理财琴台3号,0.7074
敬勤三期,0.7
易同优选,0.6993
泽元元利证券投资基金,0.6959
清水源优势,0.6929
对冲优选4期9号,0.6909
格林大华伯利恒1期,0.6831
银河稳汇8号,0.6813
长金7号,0.6798
兴富恒升,0.6758
对冲优选4期2号,0.6667
徐星投资,0.6591
立华合伙1期,0.6519
和聚7期,0.6416
荣辉6号,0.6404
胡杨林一期,0.6368
对冲精英之睿策四期A,0.6327
发现2号,0.6309
常春藤稳健成长,0.6294
对冲优选4期4号,0.6019
泽元元泰证券投资基金,0.5938
融湖成长基金(母基金),0.59
对冲精英之睿策,0.5888
华炎晨星,0.5757
和聚鑫享2号,0.5725
对冲优选4期8号,0.5529
恒天万吨一期,0.5443
对冲精英之睿策三期,0.543
对冲精英之睿策三期A,0.543
对冲精英之睿策三期B,0.543
对冲精英之睿策三期I,0.5428
对冲优选4期1号,0.5427
无花果多策略1号,0.537
太平洋红珊瑚3号,0.5294
金百镕1期,0.5262
对冲优选4期3号,0.5241
对冲优选4期10号,0.5156
涵德量化稳健主基金,0.5123
对冲精英之睿策六期A,0.5052
和聚3期,0.4954
盛泉尊享1号,0.4912
和聚2期,0.4902
和聚4期,0.4803
对冲优选4期6号,0.4706
沣杨优选,0.4655
循远成长一号,0.4598
锦石瑞民1号,0.4541
对冲优选4期7号,0.4418
泽帆1号,0.4411
泽泉景渤财富,0.4316
昆仑二十八号,0.431
和聚安浦1期,0.4278
榆柳一号,0.4241
君茂跨市场1号,0.4024
拾贝尊享A期,0.4
拾贝尊享B期,0.4
和聚12期,0.3959
众信证券投资基金,0.3941
拾贝尊享C期,0.39
道睿择2期,0.3869
雀跃岩辰量化1期,0.37
鑫安3期,0.3495
鸿泰12号,0.3477
太极1号基金,0.3451
中信证券宏明量化多策略1号,0.3441
中国龙稳健(五),0.3407
瀚信九零7号,0.3388
长江资管量化对冲1号,0.3377
大朴策略3号,0.3279
和聚多策略对冲3号基金,0.3207
鼎萨2期,0.32
沣杨超越,0.3181
星石11期,0.3159
和聚鑫享1号,0.3051
黄金优选10期5号,0.3035
澎泰安全边际一期,0.3009
点金行业一号,0.3009
旗隆雪峰医药对冲基金2期,0.2996
和聚8期,0.2943
沣杨卓越,0.293
富腾成长三期,0.2741
沃胜8号,0.267
大朴策略2号,0.2427
道恒稳健,0.2054
中和137,0.2
华西尊享1号,0.1942
瑞鑫远航私募学院菁英117号,0.1901
阿甘1号,0.1785
永达2期(长安投资275号),0.172
私募学院菁英99号,0.1603
鑫安9期,0.1553
大愚三期,0.15
淘利策略指数进取3号,0.1418
银石12期,0.13
白鹭9号,0.1095
金百镕6期,0.1082
悟空东略量化对冲1期,0.1078
理想1号,0.1
三一资本明珠1号,0.0999
大通道财道2号,0.0983
幸福1号,0.0916
星石9期,0.0841
银帆5期,0.0795
天玑财富1号,0.0711
对冲精英之睿策五期A,0.0702
现金汇裕(0401号),0.07
黄金优选10期3号,0.0581
星石10期,0.0453
华侨壹期2号,0.0274
开宝2期,0.0109
信德医疗,0
汇益1号,0
齐熙和谐进取,0
鸿湖1号,0
元丰现金管理1号B类,0
元丰现金管理1号A类,0
金蕴38号(上善若水4期),-0.0622
上善若水6期,-0.082
和聚国享1期,-0.0946
象学一期,-0.0991
老友坤成一号,-0.1
中国龙资本,-0.1196
歌斐诺宝精英组合管理3号,-0.1232
上海量化事件驱动1号,-0.1243
明河科技改变生活,-0.1274
聚沣1期,-0.143
金蕴62期(七王瑞德一号),-0.1613
