产品简称,当年收益%
重阳对冲1号,30.51 
和聚9期,30.51 
论德2期,30.43 
朱雀1期,30.26 
志禾对冲1号,30.25 
博颐精选3期,30.20 
齐熙社会责任,30.20 
对冲精英之睿策三期,30.14 
先机策略精选,30.13 
天弓3号,30.08 
鼎锋12期,30.08 
玉麒麟价值成长,30.02 
华财银丰证券投资基..,29.97 
金百镕1期,29.93 
朱雀2期,29.90 
国泰君安君享朴道一..,29.66 
鹰影尊享3号,29.66 
私募宝第5期(获多..,29.51 
中金-云信私募工场..,29.48 
汇信-鑫富越2号,29.46 
神农1期,29.28 
睿策诺亚对冲,29.22 
君享重阳阿尔法对冲..,29.21 
从容成长3期,29.18 
归富长乐1号,29.14 
融昌3期,29.13 
盈峰量化1号,29.11 
朴石1期,29.11 
新价值2期,29.11 
光华上智1期,29.04 
广发聚盛私募工场(..,29.04 
鸿道1期,29.01 
中欧瑞博一期,28.99 
安蕴10期(裕晋)..,28.99 
富舜3期,28.94 
建信稳健增值1期,28.87 
呈瑞2期,28.84 
一线对冲君一对冲基..,28.82 
上投摩根消费成长3..,28.81 
潼骁成长精选,28.79 
尚雅6期,28.78 
泰达鼎晟2期(业绩..,28.77 
金石3期,28.69 
理成风景8号,28.69 
徐星投资,28.55 
鸿道精英1号,28.48 
东方港湾马拉松,28.25 
鼎萨资产1期,28.24 
睿策3期,28.22 
中金-云信私募工场..,28.16 
理成转子2号,28.14 
融惠优选2期-1,28.12 
峥战1期,28.10 
从容成长2期,28.09 
光大同享二号,28.07 
从容5期,28.05 
泛涵正元,27.97 
从容优势三期,27.97 
榕树文明复兴二期,27.90 
天弓2号,27.84 
吾股丰登2号,27.79 
睿策1期,27.70 
成长组合(鸿道),27.69 
金蕴66期(联创永..,27.65 
新价值15期,27.60 
信复创值1号,27.50 
睿策量化1期,27.42 
知几投资灵活配置2..,27.36 
lighthors..,27.31 
睿添富2号,27.30 
从容成长1期,27.19 
尚道乾坤合伙基金,27.18 
同瑞汇金1期,27.16 
四相1期,27.10 
瀚信成长4期,27.06 
聚发(11)混沌1..,27.04 
上善若水6期,26.87 
华西神农复兴,26.81 
尚雅5期,26.80 
银帆3期,26.60 
恒驰1号,26.56 
或然赋利1期共盈2..,26.52 
呈瑞1期,26.42 
中金-云信私募工场..,26.42 
从容优势一期,26.41 
天马量化1期,26.36 
禾木1号,26.36 
上善若水3期,26.34 
西藏隆源对冲1号,26.31 
融通资本汉景港湾1..,26.27 
汇富4号(汇利优选..,26.24 
量化2号,26.14 
玉麒麟5号,26.09 
信复创值3号,26.08 
联合成长1号,26.05 
潮金1号,27.79 
惠正成长,25.98 
金蕴28期(神农春..,25.96 
鸿道2期,25.96 
汇信-中欧瑞博2号,25.84 
睿策2期,25.82 
睿策3期之睿策专享..,25.76 
睿策3期之睿策专享..,25.75 
金蕴52期(中欧瑞..,25.73 
鼎锋海川一期,25.63 
得利宝至尊10号,25.63 
睿源1号,25.60 
旭诚二期证券投资(..,25.60 
融惠优选2期-4,25.59 
汇信-泓德1号,25.59 
星石10期,25.55 
聚益5号,25.54 
泓璞2号,25.54 
从容医疗1期,25.53 
汇信-泓德2号,25.48 
前海一线对冲,25.47 
中行TOT成长组合..,25.32 
融裕33号六禾财富..,25.30 
金蕴80期(大明投..,25.28 
橙色量化1期,25.17 
证大稳健,25.08 
恒复利贞,25.04 
银石6期,24.98 
重阳7期,24.94 
汇信-中欧瑞博1号,24.91 
和聚10期,24.91 
睿添富3号,24.89 
瑞天3期,24.87 
融裕瀚信成长10期,24.66 
峻谷一号稳健成长,24.65 
创新广发一期,24.63 
东方红先锋6号,24.61 
积胜1期,24.53 
时田丰一期,24.48 
汇信-泓德7号,24.47 
从容医疗3期,24.36 
东方红先锋3号,24.34 
东方港湾1期,24.34 
睿策多策略量化对冲..,24.32 
睿策多策略量化对冲..,24.32 
睿策多策略量化对冲..,24.32 
东方红先锋1号,24.28 
汇信-金百合1号,24.24 
先锋6号Ⅱ期,24.24 
弘哲亿信言起1号,24.20 
中鼎盈丰二期,24.17 
中金-云信私募工场..,24.10 
七彩祥云-传奇,24.06 
英蓝价值动量1号,24.05 
中国龙精选二,24.04 
朱雀11期,23.98 
朱雀1期,23.92 
黄金优选12期9号,23.92 
星石11期,23.91 
信达创新大岩量化平..,23.90 
中金-云信私募工场..,23.88 
春天1号(上善御富..,23.85 
龙腾5期,23.84 
海洋之星1号,23.77 
骐邦涌利稳健成长,23.76 
辰龙二期,23.73 
尚雅3期,23.70 
信投鼎利1号,23.69 
投资精英之展博A,23.67 
上善御富2期,23.60 
重阳8期,23.39 
六禾财富东莞,23.39 
远策5期,23.28 
博道精选7期,23.27 
朱雀14期,23.19 
飞天1号,23.10 
龙腾,23.05 
友恒成长1期,22.93 
景泰复利回报五期,22.90 
星石20期,22.88 
鼎锋16期,22.82 
星石16期,22.75 
星石4期,22.68 
星石7期,22.68 
星石21期,22.64 
国泰君安君享民晟一..,22.64 
中金-云信私募工场..,22.60 
星石3期,22.58 
天马,22.56 
星石2期,22.52 
重阳目标回报1期,22.52 
重阳目标尊享A期,22.52 
星石1期,22.49 
紫金港1号,22.49 
远策6期,22.44 
汇信-世诚1号,22.43 
积极进取1号,22.42 
阿米巴成长1号,22.40 
穗富1号,22.36 
银石2期,22.35 
黄金优选12期4号,22.34 
黄金优选12期2号,22.18 
汇信-泓德4号,22.13 
紫晶石(上信-T-..,22.10 
珺容一期,22.02 
小马证券,21.90 
理成风景7号,21.87 
星石13期,21.84 
凯丝投资成长一期,21.81 
融新181号(贝塔..,21.81 
守正一号,21.81 
泰瓴-泰九1期,21.80 
汇利优选9期,21.80 
黄金优选12期10..,21.74 
国泰君安君享弘利,21.73 
鼎润1期,21.70 
天勤2号,21.68 
德骏核心1号,21.65 
量化3号,21.64 
一线对冲君一对冲基..,21.64 
睿金1号,21.59 
睿金2号,21.58 
榕树文明复兴,21.58 
尚雅2期,21.55 
黄金优选12期1号,21.54 
融兴进取2号,21.51 
朱雀15期,21.47 
理成风景3号,21.45 
黄金优选12期3号,21.42 
中国龙精选(三),21.39 
明达2期,21.34 
瑞象Alpha,21.34 
菁英时代成长3号,21.30 
黄金优选12期5号,21.14 
至尊6号六禾成长,21.13 
黄金优选12期7号,21.12 
星石6期,21.10 
道冲量化对冲(长安..,20.97 
星石5期,20.97 
重阳3期,20.91 
金百镕5期,20.90 
明达6期,20.79 
星石8期,20.78 
泰瓴3期,20.74 
万利稳进2号,20.74 
融新317号国理价..,20.70 
悟空对冲量化2期,20.66 
尚雅14期,20.62 
景泰复利回报二期,20.62 
睿智共赢,20.54 
中国龙平衡,20.53 
旗隆达尔文科技对冲..,20.50 
中金-云信私募工场..,20.43 
平安徐星1号,20.43 
融新254号展博3..,20.32 
从容优势二期,20.32 
景泰复利回报4期,20.26 
励石一号,20.24 
星石22期,20.24 
达仁通宝2期,20.17 
投资精英之重阳A,20.17 
黄金优选10期3号,20.12 
悟空同创量化1期,20.09 
悟空绿城对冲量化一..,20.06 
国泰君安君享天马一..,19.90 
六禾财富竹溪,19.80 
丹寅言起2号,19.68 
汇信-泓德5号,19.64 
鑫泰稳盈,19.58 
亿龙中国,19.56 
中行TOT成长组合..,19.51 
朱雀二期B,19.49 
德源安1号,19.48 
金蕴55期(季胜),19.43 
星石19期,19.41 
菁英时代成长1号,19.41 
天晟源1期,19.39 
朱雀二期A,19.37 
星石18期,19.29 
聖熙6号,19.21 
景泰复利回报1期,19.20 
合德丰泰,19.16 
尚雅4期,19.15 
睿利东方3号,19.13 
悟空东略量化对冲1..,19.11 
鸿道3期,19.11 
新方程盈峰量化对冲..,19.07 
六禾财富瓯越,18.86 
黄金优选12期8号,18.86 
黄金优选4期11号,18.84 
穿石品质生活,18.83 
睿远汇利精选,18.74 
星石14期,18.61 
桃花源共同量子1期,18.56 
菁英时代价值成长1..,18.56 
黄金优选4期12号,18.55 
永泽PIPE基金1..,18.53 
汇盈29号,18.52 
积极策略尊享2号,18.48 
创海富信5号,18.47 
卓越1号,18.46 
成都君海,18.40 
和禄1号,18.36 
星石12期,18.33 
华夏未来领时对冲2..,18.33 
景泰复利回报一期,18.33 
红宝石(上信-E-..,18.27 
景林丰收,18.14 
富锦8号(尚雅),18.13 
沃胜5期,18.12 
东海精选2号,18.11 
中国优质1号,18.11 
鼎锋成长3期,18.10 
重阳对冲2号,18.07 
国道量化基金二号,18.06 
渝信壹号,18.03 
徐星团队基金,17.98 
国泰君安君享阿尔法..,17.94 
中汇金凯三期,17.92 
远策1期,17.90 
富锦7号(汇利),17.85 
星石9期,17.81 
汇信-泓德6号,17.79 
飞天4号,17.78 
六禾光辉岁月1期,17.77 
合正普惠1期,17.77 
龙腾9期,17.74 
中金-云信私募工场..,17.64 
广发聚盛私募工场(..,21.74 
国泰君安君享对冲一..,17.59 
枫景,17.53 
景泰复利回报银信宝..,17.45 
朴石3期,17.43 
至尊宝,17.41 
朴石2期,17.36 
慧安10期,17.30 
星石17期,17.21 
远策对冲1号,17.20 
宽远价值成长,17.18 
博复达投资,17.14 
双赢1期(瀚信),17.10 
智德持续增长,17.09 
昕誉投资基金,16.95 
富舜2期,16.91 
智诚7期,16.89 
陆宝点金精选,16.85 
金海7号,16.82 
智德精选3期,16.80 
少数派新三板尊享1..,16.70 
黄金优选4期6号,16.69 
浙商金惠1号,16.68 
鸿道4期,16.64 
万丰友方稳健成长2..,16.54 
睿远鸿道5期,16.53 
以太量化1号基金,16.53 
银河福星1号,16.45 
远策9期,16.39 
昆仑时代1号,16.35 
论德1期,16.31 
通润20号,16.29 
中金对冲9号,16.28 
东源1期,16.23 
保银量化石榴,16.23 
投资精英之景林A,16.18 
高溪量化对冲1号,16.16 
联合成长2号,16.15 
国泰君安君享对冲二..,16.12 
知几投资灵活配置1..,16.05 
尚雅1期,16.04 
中信宏量2号,16.04 
鼎锋成长一期B号,16.02 
融惠1号(天际线1..,16.01 
理成风景5号,15.99 
紫晶石(T-020..,15.85 
格雷一期,15.82 
金蕴86期(前海普..,15.78 
黄金优选12期6号,15.77 
麦星,15.62 
金苏投资远望2号,15.58 
爱康1号(鼎锋11..,15.49 
瀚信成长1期,15.44 
招商和致量化对冲投..,15.41 
重阳6期,15.36 
星石15期,15.26 
平安金牛一期,15.21 
汇信华安2号,15.21 
朴石5期,15.21 
否极泰,15.18 
鼎锋6期,15.17 
黑天鹅-守护神,15.17 
淡水泉卓越1期,15.15 
鼎锋2期,15.13 
混沌价值增长,15.12 
天富3号(瀚信成长..,15.08 
蓝之舰2期(远见),15.06 
游消费板块(上信-..,15.00 
智德精选5期,14.95 
慧安1号,14.93 
中金对冲6号,14.89 
盈融达量化对冲进取..,14.83 
瑞象丰年,14.72 
睿信2期,14.70 
盛世源,14.70 
明达,14.63 
冬泉谷对冲2号,14.61 
东来方元1号,14.54 
汉和资本1期,14.46 
民森G号,14.38 
格雷二期,14.38 
中金-云信私募工场..,14.38 
睿信5期,14.32 
小马1期,14.29 
金海8号,14.29 
金蕴50期(海润达..,14.27 
智德1期,14.16 
金蕴70期(鼎萨),13.98 
森瑞医疗服务,13.90 
恩瑞索1期,13.86 
汇信-理臻1号,13.86 
瀚信经典1期,13.83 
沃胜二期,13.82 
永韵骐邦一号,13.78 
平安证大一期,13.77 
远策11期,13.73 
毅扬2期,13.68 
中金-云信私募工场..,13.62 
金中和东升,13.58 
重阳对冲3号,13.55 
元普金牛2号,13.53 
冠俊3号(成长策略..,13.53 
远策4期,13.42 
金中和6期,13.11 
智德精选6期,13.09 
盈捷九头鸟2期,13.02 
金中和1期,12.95 
鼎泰岩2期,12.93 
世通5期,12.81 
睿星财富1号,12.80 
汇利优选2期,12.73 
智德二期,12.69 
金泰瑞丰(乾清),12.63 
中金-云信私募工场..,12.59 
博鸿成长1号,12.56 
景林稳健,12.52 
瀚信一号A,12.50 
璟恒二期,12.45 
智信创富2期,12.43 
睿信,12.41 
睿远景泰复利回报第..,12.37 
鼎锋成长一期,12.35 
中金-云信私募工场..,12.32 
挺浩一期,12.29 
中金对冲10号,12.29 
睿信4期,12.29 
鼎锋4号,12.26 
金狮154号,12.22 
瀚信价值2期,12.20 
金狮151号,12.18 
金海2号,12.16 
领新安盈5号,12.15 
尚雅7期,12.06 
汇利优选6期(富锦..,12.03 
融惠1号(品正理翔..,12.02 
瀚信成长6期,12.02 
私募宝第9期(欧科..,11.97 
中金-云信私募工场..,11.96 
尚雅8期,11.95 
沃胜三期,11.92 
黄金优选5期2号,11.89 
理成转子7号,11.84 
锐集一号,11.84 
慧安9号,11.83 
睿远景林1期,11.79 
万利富达,11.78 
尚雅12期,11.67 
长江超越理财量化3..,11.60 
鸿逸安泰二号基金,11.47 
星石回报1期,11.46 
博润价值成长,11.43 
中金家族1号,11.40 
玖逸一期,11.36 
汇鑫01号,11.26 
民森E号,11.25 
武当稳健增长,11.03 
德汇稳健一号,11.20 
盈融达量化对冲1期,11.10 
瀚信成长2期,11.07 
汇利优选,11.07 
金狮141号,10.96 
大成基金灵活配置,10.88 
汇利优选10期,10.78 
康曼德001号,10.75 
旗隆雪峰医药对冲基..,10.73 
丰煜如意理财一期,10.70 
资富精鉴基金,10.69 
大君智萌2期,10.67 
能宏1期,10.67 
金狮153号,10.63 
汇利5期,10.60 
鼎萨13期,10.60 
鸿逸泰瑞一号,10.58 
上善目标缓冲,10.38 
藏宝图基金1号,10.37 
黄金优选7期1号,10.33 
乾信中国影响力,10.27 
长安投资293号(..,10.26 
复利维新,10.21 
金狮155号,10.18 
润晖稳健增值,10.18 
国泰君安君享新利六..,10.18 
林园,10.15 
珺容二期,10.03 
天倚道樟鄂1号,10.00 
中国龙增长,9.99 
慧安12号,9.98 
昆仑鼎信价值增长,9.81 
黄金优选15期1号,9.79 
投资精英之汇利A,9.73 
重阳2期,9.72 
海中湾(齐鲁)3号,9.70 
锐进12期鼎萨,9.66 
和聚7期之和聚专享..,9.66 
德源安风险缓冲1期,9.63 
鼎锋10期,9.60 
信投鼎利2号,9.58 
民森F号,9.57 
远策3期,9.55 
瑞森林,9.55 
长江超越理财量化2..,9.50 
华鑫鑫财富智享3号,9.40 
睿信3期,9.39 
摩通成长1号,9.29 
智信创富1期,9.28 
成长红利,9.27 
万丰友方贯富添利3..,9.24 
长安投资266号,9.19 
金海3号,9.18 
合正普惠1期,9.06 
黄金优选7期8号,8.94 
淡水泉成长九期,8.86 
瀚信稳健2期,8.86 
鑫富越1号,8.84 
云腾1期,8.82 
明达7期,8.81 
浙商金惠中证转型成..,8.77 
淡水泉成长四期,8.73 
金控中信量化对冲1..,8.73 
中金-云信私募工场..,8.72 
创海富信1号,8.62 
远策7期,8.61 
金中和1期,8.58 
重阳1期,8.54 
上善御富风险缓冲2..,8.48 
稳增4期,8.46 
兰权基金稳进1期,8.35 
鼎萨价值精选1期,8.22 
淡水泉成长六期,8.08 
量华1号,8.03 
万丰友方避险增值1..,7.85 
黄金优选7期2号,7.81 
赢华多策略1期,7.79 
淡水泉精选1期,7.76 
合心一期,7.75 
淡水泉专项,7.69 
中卓大健康5期,7.62 
信投鼎利14号,7.60 
精英之星石A,7.49 
恒泰融安量化对冲4..,7.47 
浚昶1期,7.46 
盈峰梧桐量化对冲基..,7.42 
万丰友方稳健成长1..,7.40 
国信红岭量化,7.33 
中国龙价值二,7.24 
励远1期,7.21 
增强41号西域03..,7.20 
巨柏1号,7.20 
中域增值1期,7.18 
锐进6期,7.15 
赋成量化3号,7.09 
淡水泉成长七期,7.07 
万丰友方避险增值2..,7.03 
鼎泰岩1期,6.93 
银河投资智富理财1..,6.90 
润桂投资国润一期,6.89 
奕金安一期,6.88 
中金-云信私募工场..,6.87 
金沙七号,6.83 
世富壹玖创新,6.83 
陈志平波段1号,6.69 
聚金1号,6.62 
鹏诚二期,6.55 
开宝1期,6.52 
淡水泉成长五期,6.51 
汇信-金百合2号,6.45 
尊岳进取5号,6.41 
明日之星第6期(煜..,6.36 
德汇成长1期,6.35 
泽元元利证券投资基..,6.35 
明达4期,6.26 
民森B号,6.20 
广金成长3期,6.20 
沃胜1期,6.18 
淡水泉成长三期,6.18 
光大金控泰石1号,6.17 
泰达鼎晟1期,6.17 
博观1期,6.14 
私募宝第11期(德..,5.98 
信诺1号,5.88 
远策8期,5.87 
君泽利2号,5.87 
淡水泉2008,5.84 
尚雅11期,5.82 
淡水泉成长一期,5.69 
明华新兴成长,5.59 
金蕴96期(普汇2..,5.57 
