产品简称,当年收益%
恒丰一号,73.6196
福建滚雪球33号,73.4678
湘军彭大帅6号,73.4018
同犇6期,73.2734
财掌柜种子基金一号,73.2095
东方港湾03号,72.6665
千帆二期,72.5843
少数派26号,72.4651
予曦一号,72.4
久铭3号,72.1711
卓凯一号,72.0074
潮金丰2号,71.9577
陶朱稳健增长一号,71.84
东方新经济先锋1号,71.4805
泾溪佳盈3号,71.3393
同犇财通5期,71.1739
广汇缘3号,70.9247
东方港湾2号,70.3662
东方医疗健康优选,70.1192
长金银信宝6期,69.9059
和盛丰悦1号,69.7653
曦微成长2期,69.7088
马拉松一号,69.7036
滚雪球1号基金,69.5481
滚雪球四方稳盈1号,69.2992
中汇金凯8期,69.2794
骏伟资本掘金改革2期,69.1729
高毅邻山1号远望,69.1248
浙商汉景港湾1号,69.038
融通汉景港湾1号,68.8902
滚雪球一号,68.3871
蓝筹1期,68.264
源乐晟3期(富锦21号),68.2288
同犇2期,68.1636
偕沣稳健一号,68.0514
通和富享一期,67.9664
同犇1期,67.7332
嘉禾四号,67.3441
91金融东方港湾价值1号,67.3101
私募学院菁英35号(价值套利稳健型一号),67.1785
晓峰1号睿远,67.1161
高信百诺价值成长,67.0904
东方港湾马拉松二号,66.8539
汉景港湾3号,66.8487
相生五号,66.7659
辰景港湾1号,66.6667
林园,66.5427
拓商1号,66.3488
奕歌元晟,66.3337
滚雪球价值精选,66.193
福建滚雪球9号,65.812
东方港湾创业成长,65.8092
望正精英永欢一号,65.7385
新智达成长一号,65.6888
高毅庆瑞6号,65.6019
大鹏湾财富三期,65.3933
盈冠东方汉景1号,65.1135
磐石3期,64.8
高毅利伟精选唯实,64.7776
滚雪球3号,64.4501
新思哲多策略3期,64.3071
新思哲成长基金,64.153
滚雪球西湖2号,64.0449
东方消费服务优选,63.8136
东方既白,63.761
高傅汉景港湾1号,63.7418
私募工场荔慎稳健成长一号,63.4118
少数派105号,63.3
新方程望正精英鹏辉,63.2258
朴信3号,63.1944
福建滚雪球32号,63.15
汉景港湾2号,63.0386
东方先进制造优选,63.0252
紫金港7号灵活策略,63.0027
冠源一号,63
国泓稳健1期,62.8328
蓝筹2期,62.7103
鹏辉1号,62.5821
金广鑫1号,62.5812
龟圣价值一号,62.58
阿甘1号,62.5177
广汇缘1号,62.4705
紫金港6号灵活策略,62.3116
久铭2号,62.311
汇谷舒心1号,62.2748
长金银信宝2期,62.2111
源乐晟4期,62.1287
同犇3期,62.0461
石锋资产笃行一号,62.024
滚雪球西湖1号,62
潮金丰1号,61.8615
万利富达,61.7878
长牛分析1号,61.5538
同犇9期,61.3826
广汇缘5号,61.2392
尚雅9期,61.1839
福建滚雪球同驰2号,60.876
金砖资本7号,60.8
万顺通一号,60.7573
仁灏开元,60.7188
金砖悦力,60.71
嘉禾三号,60.6367
源乐晟10期,60.5939
少数派29号,60.5108
私募工场亚洲价值长线回报,60.4739
榕树陈氏,60.3256
长金9号,60.3077
奕金安一期,60.2452
炜博领航,60.2398
少数派24号,60.1947
星台1号,60.1047
广发银来汉景港湾1号,59.9579
东方鼎泰2期,59.9334
咏春2号,59.7932
乐晟股票精选,59.598
盈阳二十二号,59.5573
榕树文明复兴,59.5455
仙童1期(海南成长二期),59.4512
同犇8期,59.3571
善从骏富丰华一号,59.3216
石锋资产厚积一号,59.1104
证大久盈稳健5号,59.0637
天弓2号,59.0503
私募学院菁英135号,58.9576
私募工场龟圣一期,58.7111
进化论复合策略一号,58.7053
汉景港湾投360一号,58.6719
价值3期,58.5577
天琪沣泛黄埔三期3号,58.5
中国价值线二号,58.3022
私募工场沐海,58.2198
98壹号,58.01
卓晔1号,57.8297
晟世2号,57.6464
恒泰辰丰港湾1期,57.5328
紫荆怒放,57.5296
金石管理型基金,57.4671
万利富达德盛1期,57.3935
源乐晟7期,57.3715
源乐晟2期,57.0801
资臻1号,56.9948
东方港湾1期,56.9872
榕树文明复兴三期,56.8033
源乐晟双诚二号,56.7891
泽升优选成长2期,56.36
源乐晟6期,56.3518
彤源2号,56.0209
榕树文明复兴二期,55.8422
源乐晟全球精选基金,55.823
凤翔多利,55.7994
滚雪球2号,55.6903
红奶酪,55.665
源乐晟恒晟,55.5321
景林丰收,55.3428
东方医疗平衡1期,55.2515
丰岭远航母基金,55.2055
少数派19号,55.1829
长河畅达稳健1号,55.167
景林精选1号,55.1569
相聚上善一期,55.1524
上河2号,55.1248
达理1号,55.1086
丰岭精选,55.0896
奕金安2期,55.0895
利檀3期,54.8733
卓林草原狼一号,54.7641
源和稳健成长1号,54.7215
中道汇承一期,54.6549
新思哲1期,54.6334
橙奶酪价值发现1号,54.6
锦水源一期,54.5909
源乐晟12期,54.4863
源乐晟5期,54.422
璟恒一期,54.3781
少数派101号,54.1984
融裕9号奕金安3期,53.8951
成泉汇涌二期,53.8828
贝莱德前海,53.8368
晟维成长,53.8104
嘉耀滚雪球1号,53.7969
景林丰收2号,53.5236
鹏石硕1号,53.1016
圆盛积极成长2号,53.1
凤翔长盈,52.9013
执耳医药,52.766
福建滚雪球8号,52.765
高信百诺新兴成长,52.7498
阳光宝之鑫恒久,52.7383
少数派求是1号,52.7079
睿洪一号,52.6659
实力稳进,52.4805
价值套利稳健型二号(定价分红),52.3875
天玑财富4号,52.3861
汉和资本3期,52.2133
凯顺2012,52.1459
沣盈金砖三期,52.1178
晟维汇智,52.0983
龙赢增值1期,52.0833
东方鼎泰三期,51.9786
私募工场肥尾价值一号,51.9492
金蕴16期,51.9259
长识稳健,51.8591
守正笃行一期,51.7789
少数派17号,51.7389
康曼德定增1号,51.7241
玖鹏玖新尊享1号,51.6634
鹏华源乐晟1期,51.597
榕树澄源,51.5901
望正鹏辉,51.5669
望正精英永欢1号,51.5121
实力旗舰,51.2597
神农老院子基金,51.2567
金蕴12期,51.2536
金石1期,51.1389
丰源正鑫正鑫一号,51.1062
少数派大浪淘金18号,51.0482
长金7号,50.9955
炜博中略1号,50.8894
锐进25期盈信瑞峰股票多空尊享系列,50.8459
凯顺星成长,50.7706
少数派7号,50.6572
益和源1号,50.6162
晟世6号,50.576
久铭稳利2号,50.5677
晟维价值,50.3887
清和泉优选1期,50.3756
少数派12号,50.3597
大鹏湾财富四期,50.3086
安信乾盛望正鹏辉,50.2744
金太阳高毅国鹭1号崇远,50.224
广发壁虎8号,50.1971
鹏华资产搏股通金45号(源乐晟)一期,50.0982
和赢核心1期,50.0556
玖鹏玖新尊享5号,50.0489
财富(绿宝石)二期,49.9581
创盈6号,49.9508
艾美谷成长,49.949
同威3期,49.8242
至乐1号,49.7614
玄一价值成长1号,49.7556
镛泉资产和鑫1号,49.7121
星池量化木星1号,49.6994
睿渠稳赢1号,49.6945
智德1期,49.4579
天和7号基金,49.4
逸原2号,49.3
斯同1号,49.1949
智德持续增长,49.1725
福建至诚滚雪球一号,49.1718
锐进5期源乐晟全球成长,49.0824
少数派5号,49.077
源乐晟中晟,49.0088
进化论稳进一号,48.9365
菁英290号,48.8282
东方港湾价值投资2号,48.8251
石锋资产重剑一号,48.814
果实丰岭1号,48.8106
双牛私募基金,48.7734
恒天泰旸一期,48.7484
华辉价值星十号,48.7238
弘石成长1号,48.7172
睿华一号,48.6567
招商汇智之凤翔1号,48.5859
宽远沪港深精选,48.5239
汉和1期,48.4984
少数派21号,48.4921
彤源5号,48.4723
成泉风险缓冲1期,48.4523
安康1号,48.4499
金塔精选一号,48.4015
汉和恒聚,48.3866
富果同享2号,48.3182
至璞新以恒,48.2363
成恩三号,48.2309
尚雅13期,48.0589
清和泉金牛山2期,48.0534
浑元三号,48.0106
汉和2期,47.921
源乐晟策略创新1期,47.8904
锐进58期源乐晟,47.869
证大天迪全价值对冲一号,47.8402
恒天清和泉一期,47.789
中兴汇金1期,47.785
庐雍精选成长3号,47.7028
滚雪球价值精选2号,47.619
丰岭稳健成长1期,47.5083
汉和恒聚2期,47.4677
鼎萨1期,47.3423
证研稳健一号,47.3055
景林稳健Ⅱ号,47.268
金砖资本6号,47.21
堡利特狙击手一号,47.1838
腾龙一号,47.1828
少数派9号,46.9739
源乐晟9期,46.9472
金汇荣盛二号,46.8936
汉和5期,46.8
宽远价值成长二期,46.762
源沣进取2号,46.734
少数派23号,46.6431
泓澄沪港深,46.6317
滚雪球价值精选01号,46.5241
泽元元利,46.505
源乐晟8期,46.4874
华辉菁英176号,46.4822
溪牛长期回报,46.4267
景泰复利回报第十二期,46.4025
德汇成长1期,46.3962
昆仑1号,46.3412
炒贵1号,46.3031
金狮155号,46.2997
尚雅12期,46.2301
朴石6期,46.1394
少数派8号,46.135
沃蓝一期,46.1015
滚雪球1号,45.9982
鼎萨价值成长基金,45.9296
润樽沪港通,45.9252
私募工场翙鹏中国竞争力一号,45.7971
林园2期,45.7602
华辉价值星十一号,45.57
千石资本滚雪球1号,45.4524
林园3期,45.3578
逸原1号,45.3258
领路金稳盈1号,45.2256
中国价值线三号,45.147
智德精选3期,45.0697
上元3号,44.9823
千合紫荆1号,44.9042
信缘一期,44.9
富承高息基金1号,44.8689
天和4号证券基金,44.8534
英创本安1号,44.7124
兴聚财富1号,44.6581
耕耘资产管理,44.5538
同庆2期,44.538
诺亚专享1号,44.3686
东方鼎泰1期,44.3147
私募工场静远轩,44.3082
华辉价值星八号,44.0678
东兴港湾1号,44.0658
成恩五号,43.9466
成泉2期,43.9401
兴聚财富8号,43.6952
兰权稳进1期,43.4787
智德精选,43.4363
丰岭稳健成长8期,43.4227
广金成长3期,43.3773
国信壁虎1号,43.3451
挚盟资本私募学院菁英189号,43.3397
泰和长兴1期,43.2608
藏宝图福州1号,43.1405
牛金,43.1316
德昇香港,43.0622
安晟,43.0038
沱水二号,42.9088
兆元多策略1期,42.852
上元1号,42.8253
家族财富传承长期复利增长一期,42.7851
少数派16号,42.7572
证研3号,42.7263
睿洪二号,42.72
天和10号,42.7146
理臻3号,42.4565
光大兴富进取5期第1期,42.4455
金砖资本5号,42.4
汇创稳健1号,42.3507
远澜红松,42.2161
证研宝,42.1172
私募工场朴信起航一号,42.101
欣筠和一期,42.1003
潮金产融1号,42.0947
安信乾盛望正鹏辉4期,42.0582
辉耀1期,42.0441
晟盟新消费一号,41.9689
丰岭稳健成长6期,41.9688
智德精选5期,41.9482
泽元元泰,41.9285
嘉禾一号,41.8993
开元价值壹号,41.8919
金汇荣盛一号,41.7502
汇创三期,41.7317
益恒恒赢1号,41.7308
丰岭稳健成长9期,41.5903
宽远价值成长三期,41.5595
灵云一期,41.5501
宽奇平衡稳健一号,41.535
天和11号,41.5
金石19期,41.4174
资瑞兴一号,41.3338
德丰华1期,41.3093
少数派10号,41.2429
私募工场股惑人生一期,41.2076
仁心回报1号,41.1841
隆昇一号,41.1517
朴石2期,41.1114
同威增值3期,40.9716
证大久盈旗舰101号,40.9515
潮信1号,40.8543
凯撒相聚1期,40.839
藏宝图私享家1号,40.6046
海之源价值增长,40.4269
景泰复利回报五期,40.4196
相生3号,40.305
朴信2号,40.3004
辉耀2期,40.1669
景泰复利回报银信宝一期,40.1128
证大久盈旗舰1号,40.0506
珩生晶盈二期,40.0238
景泰复利回报1期,40.02
丰岭稳健成长3期,39.9641
尚雅14期,39.9124
天迪平稳增长2号,39.9
潮信3号,39.8286
中兴汇金2期,39.8148
成泉风险缓冲3期,39.7347
康曼德107号,39.7073
沣京成长精选二期,39.6796
巴克夏月月利1号,39.6557
久铭1号,39.6179
中兴汇金景地2期,39.5892
智诚19期,39.5399
新方程相聚精选,39.5257
源沣进取1号,39.5226
泓澄智选1号,39.4834
仟实一号,39.4231
德昇金融,39.4188
身安100基金,39.4164
泓澄稳健基金,39.4
朴石1期,39.3803
丰利中经乾宁,39.3574
久铭稳健1号,39.2823
望正1号,39.149
复盈1号,39.0383
泓澄投资,39.0211
智诚7期,38.9562
观富丰穰1号,38.9015
坤德永盛1期,38.835
嘉恳天启1号,38.7728
惜缘1期,38.7533
合美成长私募证券,38.7288
中国龙精选,38.6518
源乐晟宏晟一号,38.6411
智德二期,38.4917
景泰复利回报,38.4769
瑞丰汇邦1号基金,38.4
磐耀三期,38.397
私募工场安永一号,38.3031
康曼德101号,38.2644
朴石成长1期,38.2566
远望角投资1期,38.1579
观富丰悦,38.0952
太平洋麦哲伦18号资产管理计划,38.081
新里程超越梦想,38.0691
朴信成长2号,37.9455
双赢12期(彤源),37.8729
榕树文明复兴六期,37.7426
嘉禾二号,37.6977
晶上量子1号,37.5131
辉耀3期,37.4666
中欧盛世泰旸精选2号,37.4439
星壤1号,37.4214
易凡7号,37.346
金狮142号,37.2696
融新74号(富恩德1期),37.2346
051号,37.2104
087号,37.1923
沣京增强一期,37.0915
征和瑞森价值,36.9765
086号,36.9618
拾贝投资5号,36.9616
泰旸创新成长2号,36.943
藏宝图京都1号,36.8959
厚孚稳健增长,36.8902
智诚金牛,36.8717
倚天雅莉4号,36.834
农信合作专户,36.8
沣沛1号,36.7876
创世2号,36.7613
昶元1号,36.7164
明达,36.4656
锐进41期,36.3609
征金资本股票优选二期,36.3537
领星拾贝,36.3536
迎水金伙伴1号,36.3007
华辉价值星一号,36.2949
中兴汇金4期,36.2558
滚雪球赢智一号,36.197
易同精选三期,36.1702
易同优选,36.1627
朴石7期,36.0214
佑蓝顺世,35.9184
海之源价值1期,35.8
景泰复利回报二期,35.7631
明达3期,35.7359
明河价值一期,35.714
老布资本私募投资基金,35.5525
汇利优选,35.507
辉毅5号,35.4935
尚雅11期,35.4729
进化论稳进二号,35.4486
泽元元丰,35.4475
静逸一期,35.4315
长江稳健,35.4065
明达4期,35.3287
承周初音,35.302
中国价值线一号,35.2993
质嘉尊享A,35.2273
安易持兴国2号,35.2207
汇利优选10期,35.1311
金新东方红1号,35.1034
私募学院菁英171号,35.047
滚雪球2号,35.0457
志开慧泉,34.9961
富果价值优选1号,34.9932
富果同享1号,34.8907
观富价值一号,34.879
瑞民策略精选五号,34.8514
中兴汇金3期,34.8485
鼎润1期,34.8453
明河成长2号,34.7048
天天向上2号,34.6948
滚雪球赢智二号,34.6634
久期纯股1号,34.6449
金辇圆盛积极成长,34.5994
星纪月月盈,34.5889
朴石5期,34.572
顺景二号,34.5259
麦田春雷一号,34.4646
留仁鎏金一号,34.4098
上元2号,34.4094
弘尚资产中国力量,34.375
神农厚德母基金,34.375
华夏财富阿尔法1号,34.3279
远策锐进26期,34.3099
明河优质企业,34.2756
天迪平稳增长3号,34.27
鲲翔兴唐一号基金,34.2196
辉合一期,34.2002
锦熙一期,34.1667
泉上圣斗士,34.1549
富果3号,34.1106
巴富罗精选,34.0339
自由港一号,33.9921
拾贝投资7号信元1期,33.925
乔松价值成长,33.9045
卓汇财富3号,33.8906
恒德中略2号,33.89
新方程泓澄精选,33.8201
景泰复利回报四期,33.7984
富果价值优选2号,33.7927
明达6期,33.7577
凯丰藏钰进取型,33.6124
博鸿元泰,33.57
尚雅7期,33.4622
华银精选五期,33.4293
融智新锐7期,33.4042
辰月价值精选1号,33.3698
嘉实观富股票1号,33.2661
景泰复利回报第十一期,33.2263
润晖稳健增值,33.2175
映山红精选,33.1984
珺墀价值甄选,33.1029
九晟1号,33.0693
泽嘉丰盈1期,33.0045
宽远优势成长3号,32.9723
趣时事件驱动1号,32.9329
私募工场厚生和稳健增长,32.9293
宽远优势成长2号,32.9245
中信证券领奕,32.9099
招商联合资本1号,32.8488
上河3号,32.83
宽远优势成长1号,32.8259
证研五期,32.7487
实力终极复利机器,32.7202
长河优选1号A,32.6389
太极1号基金,32.6376
神农恒天贞观,32.6298
朴石3期,32.5436
泰润沪港深,32.5325
观富策略2号,32.5261
安康2号,32.4828
尚雅8期,32.4248
云信私募工场金舆财富之车1号,32.3555
趣时事件驱动1号B期,32.2548
明日璞远,32.2304
柒福弘晖一期,32.1339
清和泉金牛山4期,32.1009
观富策略1号,32.0828
汇利优选9期,31.968
富承成长基金1号,31.9098
宝蓁二号,31.8755
泓澄歌斐诺宝精选,31.7859
志开金选,31.7284
睿智策略1号,31.6316
紫晶一号,31.618
长青藤2期,31.6066
德汇精选,31.5789
辉毅6号,31.5369
诺优一号,31.5041
沣麟稳利1号,31.4685
厦门盛世汇金1期,31.4484
弘尚成长精英1号A,31.44
长河优势1号,31.4098
康曼德106号,31.3761
益盟财富1期,31.3352
中汇金凯5期,31.2896
弘尚企业融资驱动策略A,31.2788
朝阳50超预期1号,31.2775
源沣长征,31.2233
沣京成长精选三期,31.1327
赛亚明星基金,31.1298
鹰傲绝对价值,31.0981
锐进系列淡水泉精选二期,31.0924
私募学院菁英24号,31.0374
以太投资价值1号,30.9691
趣时事件驱动1号A期,30.9462
深乾凌凌九进取,30.8522
万霁三号,30.8209
朱雀13期,30.7907
明达2期,30.7004
天和8号基金,30.68
磐京稳赢2号,30.6252
丰图一号,30.6202
宽远价值成长九期,30.5389
汇泽至远一期,30.5008
子青1期,30.4948
肇熙长阳1号,30.4866
果实资本精英汇2号,30.4484
宽远价值成长五期1号,30.3903
果实资本精英汇1号,30.385
好德顺灵活3号,30.3639
诺鼎季风价值2号,30.324
普尔润丰,30.3183
富直2号量化对冲,30.2905
景泰富尊一期,30.2301
温瑞福5号,30.2215
悟空对冲量化五期,30.1887
德胜量化对冲,30.1673
汇利优选2期,30.1574
域秀智享2号,30.1417
远策对冲1号,30.1253
乾和资产纵横二号,30.1115
鸿道4期,30.1019
明汯稳健增长1期,30.0775
明爵共赢一号,30.0745
民森A号,30.0278
联创永泉产业趋势金钗3号,29.9918
民森B号,29.9715
开思港股通优选,29.9205
汇富4号(汇利优选4期),29.8776
平安金牛一期,29.8713
兴聚财富5号,29.8246
善盈成长价值,29.761
混沌价值二号,29.6029
紫晶二号,29.5977
菁英时代紫荆汇,29.5723
淡水泉专项2期,29.5495
尚诚,29.5459
质嘉一期,29.5459
彤源6号,29.5337
景泰复利回报第八期,29.526
民森K号,29.4856
赤子之心成长,29.4724
永升致远1期,29.4118
通和进取2号,29.3856
拾贝收益5期,29.3819
巨杉净值线2号,29.3355
证研六期,29.3261
兴聚财富3号,29.3233
尚雅6期,29.318
博鸿聚义,29.2722
沪港深优质增长,29.2051
景睿赢一号(七星1号),29.1745
宝润达菁英283号,29.1608
远望角容远1号,29.1348
中环港沪深对冲基金,29.1045
尚雅1号,29.0878
文云昆玉一号,29.0767
恒德1期,29.0592
前海发现1号,29.0253
深圳趋势1号,29.0168
晶上稳增长1号,29.0131
汇利5期,28.9934
翊元一号,28.9628
赤子之心价值,28.9367
源沣长征2号,28.9154
泽堃价值1号,28.9144
恒复利贞,28.9017
文多逆向,28.8522
巨杉净值线3号,28.8288
得利宝至尊10号,28.8255
淡水泉成长六期,28.8055
淡水泉成长三期,28.7908
黑森九号,28.7887
吉富天泽5号,28.731
志开成长2期,28.7225
一村东临石,28.72
熙玥14号,28.7104
无量1期,28.6732
新方程民森先进生产力优先,28.6148
米答资产管理一号,28.6052
双赢5期(民森),28.6004
博普指数增强2号,28.5591
双诚精选1号,28.5466
长见策略1号,28.4764
明汯稳健增长2期,28.4725
民森F号,28.3805
分红增长1号,28.3801
沣沛精选,28.3703
拾贝投资6号,28.3582
沁源进取,28.3533
拾贝投资2号,28.341
锐进40期兆天,28.3056
天下溪基金,28.3046
德毅梦想,28.2958
贞添稳健,28.2609
幸福1号,28.2294
汇利3期,28.2114
创新广发一期,28.1889
细水菩提,28.1545
虎贲开元一号,28.1292
拾贝投资4号,28.0982
巨杉净值线4号,28.0943
恒健远志之红景天大健康,28.0879
温瑞福3号,28.0742
沣沛风险缓冲,28.0388
观富平衡C,28.0214
冰冷2期,27.9585
民森E号,27.9576
淡水泉2008,27.9441
毅然创世基金一期,27.9359
兴富稳健1号,27.9099
岁寒知松柏1号,27.8884
淡水泉成长五期,27.8572
同威海源价值1期,27.7515
久富7期,27.7474
正数二号,27.6797
朱雀2期,27.6774
长见海外精选1号,27.6471
淡水泉精选1期,27.6255
朱雀合伙专项,27.6239
拾贝投资1号,27.5245
朱雀1期,27.5009
万霁六号,27.4961
朱雀3期,27.4693
观富平衡,27.4685
百川稳健1号,27.4627
久富2期,27.4215
星壤8号,27.4107
锐进47期七曜,27.3975
民森G号,27.3602
海燕沪港深精选,27.3539
巨杉净值线6号,27.3475
久富3期,27.3438
富锦7号(汇利),27.3177
普尔润升,27.3069
淡水泉专项7期,27.2893
嘉禾1号,27.2874
民森H号,27.2716
富承价值基金1号,27.2377
朱雀1期,27.2122
淡水泉成长七期,27.0995
神农医药A,27.0531
私募学院菁英139号,27.0203
拾贝投资3号,26.9759
悟空对冲量化三期,26.9755
辉毅2号,26.971
金汇荣盛六号,26.9
泓澄睿选1号,26.8701
久富全球配置,26.8671
藏元汇顶理元亨3号,26.8612
悟空同创量化1期,26.8492
世诚诚信主动管理,26.8404
趣时光大尊享1号,26.8389
雷龙量化,26.7839
隆昇二号,26.7783
长见精选1号,26.7779
兴富恒升5号,26.7768
文多稳健一期,26.7578
辰阳恒丰1号,26.7519
明汯稳健增长2期1号,26.7377
华西神农繁荣,26.6264
泽辉一号,26.6247
长河价值1号,26.5407
恒畀二号,26.5153
鸿逸安泰一号,26.4967
淡水泉专项3期,26.4635
映山红精选1号,26.4556
玉麟2号,26.4388
通和进取五期,26.3916
明河2016,26.3903
观富平衡A,26.3794
淡水泉成长九期,26.3603
朱雀20期,26.3454
淡水泉成长四期,26.3382
智道价值成长1号,26.3323
宁波幻方大盘精选,26.3221
巨杉净值线7号,26.3158
七曜领峰基金,26.2952
逐熹2号,26.2795
智祥一号,26.2681
黄金优选13期4号,26.256
锐进52期泓澄,26.2344
金元日鑫5号,26.2083
观富平衡B,26.2044
合一稳健一号,26.2037
巨杉净值线8号,26.1796
私募工场君石价值,26.1586
德高1号,26.152
菁英时代价值成长2号,26.1443
星石19期,26.1126
广益成长股票型,26.0608
淡水泉专项6期泰九1期,26.0545
淡水泉专项6期,26.0446
涌津涌鑫1号,26
黑森六号,25.9807
泓涞1号,25.9714
泓澄研究精选1号,25.9534
淡水泉成长一期,25.9464
华西神农复兴,25.9322
道谊红桐,25.8722
菁英时代价值成长3号,25.8274
中国龙价值(二),25.8239
中国龙价值,25.8093
诚博,25.7968
中汇金凯三期,25.7833
益和源2号,25.7829
添彩1号,25.7581
衍航7号,25.7335
投资生活联盟一号,25.7
银石10期,25.6599
仝仝成长,25.6522
弘尚资产灵活配置,25.63
长河优势3号,25.6227
天迪量化价值,25.5958
兴富进取2期,25.5803
朱雀新趋势,25.5708
敬勤旅行者一号,25.5631
璞醴基金,25.5588
志开信享1期,25.5339
勤远动态平衡1号,25.4967
上善若水疾风,25.4764
守正基金,25.4726
畅无限对冲1号,25.4627
悟空东略量化对冲1期,25.4542
衍航1号,25.3926
联创永泉产业趋势金钗2号,25.3823
星石21期,25.3722
金蕴90期(相生),25.3577
泽堃港股通一号,25.3452
榴莲1号,25.3155
睿策诺亚对冲,25.2593
大风1号,25.2317
神农价值精选1号,25.1969
朱雀中欧教育,25.1732
星石9期,25.1556
菁英时代价值成长5号,25.1384
悟空绿城对冲量化一期,25.1152
万泰华瑞成长一期,25.0485
锐进39期民森多元策略,25.0233
淡水泉专项5期,24.9879
弄玉一号,24.9847
中国龙进取,24.9837
朱雀5期,24.9777
睿策2期,24.9097
星石回报1期,24.8938
神农飞虎,24.8843
朱雀精选,24.859
复和金色海洋,24.8453
东源1期,24.8442
湘军彭大帅4号,24.7285
广发恒泰厚诚敏优选2号二期,24.7225
泓澄研究精选2号,24.7108
万霁一号,24.6868
朱雀9期,24.6806
藏宝图永州1号,24.6771
朱雀19期,24.6508
088号,24.6493
理臻1号,24.6479
通度1号,24.618
神农长空集母基金,24.552
华杉永旭,24.5203
长见精选2号,24.4944
世诚扬子二号,24.4775
远望角志远1号,24.4444
领星世诚,24.4345
万霁二号,24.359
紫金港1号,24.3467
尊享和聚,24.304
金汇荣盛五号,24.3
谦璞多策略稳健一号,24.2915
睿策多策略量化对冲2期,24.28
衍航10号,24.2198
054号,24.1809
中国价值,24.1706
恒信盈创成长六期,24.1701
凯纳300,24.1284
天信万霁1期,24.1103
鼎泰1期,24.0019
新宝鸿成长一期(宝鸿财富),23.9761
中信壁虎1号,23.9571
源乐晟策略创新8期,23.9404
星石20期,23.9295
朱雀22期,23.9074
明泰宏盈1号,23.8775
小猫2号,23.8702
睿策1期,23.8264
葆金峰菁英287号,23.8217
宽奇精选1号,23.8045
昭时六期,23.7864
证大金马量化7号,23.7666
衍航6号,23.7421
朱雀新机遇汇智A期,23.7301
朱雀新机遇,23.7301
神农长空集1号,23.7273
神农1期,23.7218
星石5期,23.7176
无量4期,23.7
明曜启明1期,23.6831
中欧瑞博诺亚,23.6759
长青藤价值成长1号,23.6328
睿策3期,23.6281
康曼德002号,23.5488
万泰华瑞一号,23.5294
星石1期,23.5272
成都君海,23.5165
双赢10期(淡水泉),23.5154
世诚投资六号,23.4806
朱雀12期,23.4744
广东凌日中国梦,23.4494
长江道2号,23.4171
厚德载物2号,23.3851
泓璟信诚,23.3803
云信私募工场深积稳健成长1号,23.3717
星石13期,23.3673
星石2期,23.3511
挚盟量化二号,23.3323
飞鹰1号,23.325
兴亿成长一期,23.3083
恒丰永进,23.3
金蕴28期(神农春生),23.292
星石3期,23.2807
星石6期,23.2801
金蕴9期(汇升大朴),23.2764
兴富进取6期,23.2648
永禧永盛,23.251
菁世2号,23.2401
合撰成长精选贰号,23.2143
