产品简称,当年收益%
聚隆基金2号,9.7428
知本合丰9号,9.7376
长江基金,9.6774
博鸿元泰,9.67
久铭稳健12号,9.6576
新蓝筹2号,9.656
鑫泉精选成长1期,9.641
道高红牛1号,9.6256
蓝筹优势5期,9.5077
盛唐金泽1号,9.5
鹏山长期回报1号,9.4884
盛世3号,9.4793
融犇永续99,9.4737
证研六期,9.4675
蓝海泰和1号,9.4143
普惠二号,9.3558
浦江之星186号,9.3502
蓝筹优势4期,9.3475
析方港股系列,9.317
滨利价值尊享1号,9.3113
融汇50号,9.3027
佳盈七期,9.2715
锦熙一期,9.2708
滚雪球2号,9.2488
喜洲稳健2号,9.2429
一村拙诚,9.1759
博复达投资,9.1636
流星2号,9.1382
朴信3号,9.1269
朴信成长2号,9.1195
大概率7号,9.0837
银华8号,9.06
双诚精选1号,9.0481
析方港股旗舰,9.0411
质嘉二期,9.0333
鼎泰1期,9.0307
懋峰对冲一号,9.03
大愚二期,9.0215
东方红先锋6号,8.9957
鹏石硕1号,8.984
玖月天玺1号,8.9744
自然1号,8.96
富承高息基金1号,8.9442
395号,8.9292
恒昌格物一号,8.9172
睿远能源行业优选,8.9118
富恒精选三号,8.905
阳光宝3号,8.8948
华辉菁英176号,8.8687
国丹2号,8.8558
知高价值嬗变1号,8.8409
证研五期,8.8143
光大兴富进取5期第1期,8.8065
瑞峰1号,8.8
玉麟2号,8.7999
林氏价值,8.7956
三次方1期,8.7691
蓝筹优势3期,8.7679
懋峰进取一号,8.7621
道亨成长8号,8.7332
匀丰量化进取,8.7255
睿赢69号,8.7248
金石管理型基金,8.7216
朗闻仕禧2号,8.7209
泓信泓筹六号指数,8.7083
睿洪一号,8.6985
融裕三期(惟创1号),8.6931
懋峰平和一号,8.6851
西藏明曜相对论一号,8.6809
私募学院菁英163号,8.6786
霸王龙2号,8.6723
乐富3号,8.6221
普尔牛顿,8.6188
至信236号,8.6158
凡得幸福轮动二期,8.6096
中投立赢大圣1号,8.6086
国世通价值精选一期,8.5915
证大新视野,8.589
中国价值线二号,8.5704
久银金沙33号,8.559
懋峰对冲三号,8.5366
久铭稳健3号,8.5271
福建滚雪球8号,8.5253
重阳1期,8.486
重阳6期,8.485
高合稳进1号,8.4817
重阳2期,8.4801
融湖鼎盛45号,8.4688
成都君海,8.4615
海浪1号,8.46
长金银信宝6期,8.4506
证研宝,8.4384
懋峰二号,8.4284
大概率资管3号,8.4245
自由港一号B,8.4158
圆融方德量化对冲,8.4129
普尔润丰,8.4076
高毅邻山1号远望,8.3951
滚雪球1号,8.3865
懋峰对冲二号,8.3813
易欣达鹈鹕策略1号,8.3634
素涵优选一号,8.3585
东源嘉盈回报,8.3524
先锋6号Ⅱ期,8.3449
佳音一号,8.3444
懋峰平和二号,8.3382
敬勤旅行者一号,8.3333
奕金安一期,8.3328
嘉耀滚雪球1号,8.3257
博鸿聚义,8.3215
展麟2号,8.317
圣则汇1号,8.2803
懋峰一号,8.2465
广金成长,8.224
恒江一号,8.1937
晟维成长,8.1784
至秦2期,8.1609
英创本安1号,8.1549
天启螣蛇,8.1409
双牛私募基金,8.1323
中信海外投资1号,8.129
贞添资本1期,8.1272
中国梦8期,8.0983
创世2号,8.0833
悟源盈泉二号,8.04
星座财富启明之星,8.0375
金蕴16期,8.0336
荣辉7期,8.0308
中国价值线一号,8.0239
久铭稳健5号,8.0189
晟盟新消费一号,7.9793
中国梦二期,7.9764
开慧凯泰,7.9761
东方点赞,7.9721
天谋富龙2期,7.9502
利檀3期,7.9478
蓝筹优势1期,7.9476
倚天瀚海雄风19号,7.9268
合正赢动2期,7.9202
灵涛飞龙1期,7.8919
粤骏盈丰1号,7.8542
盈峰,7.8383
龙旗红旭,7.8373
明河优质企业,7.8243
延信稳健1号,7.8189
银国达润平,7.8126
越大贰号,7.8122
高信百诺1期,7.8121
万利富达,7.7655
国道小虎,7.7621
汉和资本3期,7.7465
金石1期,7.7373
大乘普惠2号,7.7329
宝时正气1期,7.7308
福建滚雪球同驰2号,7.7209
凯顺2012,7.7203
阳光宝1号,7.7174
穗富11号,7.7155
鼎润二期,7.7154
达芬奇,7.7003
乾道慧鑫1号,7.7
智祥一号,7.6993
昂泰高成长15号,7.6854
狼图腾1号,7.6839
博复达3号,7.6666
证大精选,7.6625
普尔创智,7.6611
福建滚雪球融晨1号,7.6577
执耳医药,7.6517
汉和恒聚,7.6422
凯顺星成长,7.6156
富果同享1号,7.6074
海洋之星1号,7.6021
融鑫3号,7.5982
博复达2号,7.5784
富承价值基金1号,7.5617
中环港沪深对冲基金,7.556
行知转折1期,7.5549
汉和恒聚2期,7.5472
富果同享2号,7.5382
昀沣4号,7.5197
仲谋专属5号,7.5155
浦来德天天开心对冲1号,7.5133
惠民博盛1号,7.4919
富果价值优选1号,7.4831
汇蔚海心1号,7.4803
达仁卓越1号,7.4776
淡水泉专项3期,7.4632
龙腾汇金1号,7.4541
质嘉尊享A,7.438
荣华16号,7.4194
优波喜马拉雅2号,7.4193
青忻1号,7.4018
正乐量化趋势策略2号,7.3773
卧龙八期,7.3697
晟维汇智,7.3695
浙商汉景港湾1号,7.3616
旭冕贰拾壹点,7.3573
久铭3号,7.3471
招商汇智之凤翔1号,7.3454
日进斗金05号,7.3453
时时安中证500指数增强1号,7.3425
汉和2期,7.3156
九尾C期大虎A股一号,7.3028
菁英时代优选5号,7.2949
懋峰进取三号,7.2774
东方雪灯,7.2738
温瑞福2号,7.2569
中投永富进取一号,7.2522
蓝海七号,7.2478
汉和1期,7.2473
御峰二号,7.2265
庐雍1号,7.2195
九强壹号,7.2166
定风波价值因子,7.2062
榕树文明复兴三期,7.1963
东方红先锋2号,7.1748
乾和资产纵横一号,7.1723
理时元开,7.1591
淡水泉专项3期,7.1449
东源嘉盈回馈,7.1436
新方程基金1期,7.1145
富果价值优选2号,7.1108
菁英时代北斗星1号,7.1081
蓝筹优势2期,7.1027
证大聚利,7.0929
新里程超越梦想,7.0644
先锋一号,7.048
菁英7号,7.0451
抱朴容易3号,7.0416
鹰傲绝对价值,7.0411
守正笃行一期,7.0367
今港优选,7.0339
财成门1号,7.0313
天信万霁1期,7.0285
佳友1号,7.0153
福建至诚滚雪球一号,7.0144
屹成二期,7.0039
菁英时代慧财1号,6.9991
新思哲成长基金,6.9945
东方鼎泰2期,6.9922
淡水泉2008,6.9906
滚雪球一号,6.9892
招商汇智之长青藤1号,6.9812
水木3号,6.9781
淡水泉精选1期,6.9573
潮金丰1号,6.9501
聚丰荣华,6.9368
万利富达德盛1期,6.9306
铭远丝绸之路,6.9101
水木优选1号,6.9089
福建滚雪球33号,6.9046
乾图1号(瑞林管理1号),6.9017
前海一线对冲,6.8992
私募工场肥尾价值一号,6.8966
融裕9号奕金安3期,6.8846
证研二期,6.876
华信资产价值1号,6.8751
倚天雅莉4号,6.8726
奕金安2期,6.8707
益和源1号,6.8662
华辉价值星八号,6.8644
璟恒五期,6.8605
聚利28号,6.8502
鼎元永辉5号,6.8449
曦微成长2期,6.8364
景燊品质1期,6.8013
博致三期,6.8
锦绣成长1号,6.7936
成峰1号,6.7864
信璞深蓝,6.7837
千波小盘1号,6.781
滚雪球1号,6.7713
庐雍精选成长3号,6.7698
水木2号,6.7613
麦田飞龙一号基金,6.7582
东源嘉盈1号,6.7378
和赢核心1期,6.7342
盈峰成长6期(原合赢8期),6.7287
金钥匙东方港湾港股通1号,6.7282
恒泰辰丰港湾1期,6.7251
菁英时代价值成长1号,6.725
淡水泉成长六期,6.7113
资瑞兴一号,6.7102
一村大中华动力1号,6.7073
华价值丰收2号,6.7055
昭时六期,6.699
长江汉景港湾1号,6.695
久富全球配置,6.6925
感叹号管理型6期,6.6834
金石19期,6.6816
鼎锋5期,6.6737
恒德先锋一号,6.6733
水木5号,6.6731
广汇缘3号,6.673
乾倍壹号,6.6667
联新永柏3号,6.6667
淡水泉成长三期,6.6608
淡水泉专项2期,6.6553
淡水泉专项基金2期,6.6553
林园,6.6534
望正精英鹏辉2号,6.6468
晋龙1号,6.6422
玖月天玺2号,6.6373
温瑞福4号,6.6343
融金1号,6.6337
爱迪生,6.6271
子青2期,6.6183
鼎润1期,6.6178
汉景港湾3号,6.6138
灿熙10号,6.6116
千合紫荆1号,6.6093
金钥匙东方港湾港股通2号,6.5934
鼎萨3期,6.593
仙童1期(海南成长二期),6.5832
汉景港湾4号,6.5761
中信证券贵宾7号,6.5636
七禾新天地1号,6.5558
盈峰动态优选,6.5533
至信235号,6.5458
天迪价值平衡二号,6.5395
美石三号,6.5273
源沣进取2号,6.5246
明达4期,6.5193
智诚金牛,6.5183
新价值,6.518
赢家1号,6.5075
少数派19号,6.5041
以太量化1号基金,6.4936
宝润达价值成长壹号,6.4935
美石二号,6.4801
征金资本股票优选二期,6.4722
同犇6期,6.4668
果实资本精英汇2号,6.4651
盛泉恒元进取1号,6.4485
明河价值一期,6.4345
汇创启航1号,6.4334
幸福轮动88,6.4321
东方港湾创业成长,6.4309
天迪价值平衡,6.4212
91金融东方港湾价值1号,6.4204
正弘2号,6.4053
中华崛起1号,6.404
静逸一期,6.3959
博普指数增强2号,6.3848
淡水泉成长五期,6.3704
私募学院菁英219号,6.3691
理成转子2号,6.3679
思考20号A8全市场策略,6.3666
中信证券贵宾3号,6.3518
国泰君安君享弘利,6.3492
壹财富量化1号,6.3315
淡水泉成长四期,6.324
惠民盈盛2号,6.3181
凤翔绝对收益私募证券投资基金,6.3055
民森H号,6.2977
广发资管增稳6号,6.2944
云南涌泉卓越1号,6.2925
厚德载物1号,6.2747
淡水泉专项6期泰九1期,6.2674
华辉价值星十号,6.2669
朴信2号,6.2578
淡水泉专项6期,6.2575
源沣御龙,6.2549
上河2号,6.2548
易赞荣誉1号,6.227
鑫增长1号,6.2218
国泰君安君享弘利五号,6.2197
中信证券贵宾6号,6.2111
华信资产价值二期,6.2016
来兴成长,6.2
榴莲1号,6.198
淡水泉成长一期,6.1931
私募学院菁英171号,6.1867
天谋富龙1期,6.1866
私募工场翙鹏中国竞争力一号,6.1836
万霁三号,6.1773
锦程1号,6.1746
德汇投资精选择2期,6.1688
龙全2号,6.1592
巴沃成长一号,6.1485
成泉尊享一期,6.1445
信璞硬资产,6.1434
宝时正气3期,6.1422
明曜金星3期,6.1413
恒昌致知一号,6.1404
果实资本精英汇1号,6.1394
九鞅禾禧一号,6.1319
朝暮永续,6.1247
淡水泉成长九期,6.123
金海9号,6.1181
普尔润升,6.1098
红奶酪,6.1084
淡水泉专项5期,6.0993
领航增利1期,6.0886
融临02号,6.0741
国泰君安君享弘利三号,6.0664
智德持续增长,6.0656
云水泉1号,6.0503
无量4期,6.05
万永2期,6.0497
润泽4期,6.0478
观富丰穰1号,6.0425
紫晶一号,6.0269
智信成长七号,6.0215
银石12期,6.0201
一村TB303,6.0157
万霁一号,6.0145
磐信1期,6.0089
锐进系列淡水泉精选二期,6.0079
凌顶1号,6.0023
中信证券贵宾2号,5.9988
少数派12号,5.9937
明达,5.989
恒瑞三期,5.9886
丰奘2号,5.9872
天衍壹期,5.9714
民森先进生产力,5.9549
智诚19期,5.954
拾贝投资5号,5.9514
新价值8号,5.9402
淡水泉成长七期,5.9383
国泰君安君享弘利二号,5.9382
珀泽财富稳赢1号,5.9242
前海大宇1号,5.917
理成消费分红(转子6号),5.9136
尊富1号,5.9015
久铭稳健19号,5.8969
私募学院菁英42号,5.8845
文多稳健一期,5.8838
拾贝投资4号,5.8824
温瑞福菁英,5.8753
玖巴炜博一号,5.8706
瑞盈财富1号,5.8704
晟维价值,5.8657
海之源价值1期,5.8646
观富丰悦,5.8608
广汇缘1号,5.8437
浑元三号,5.8355
安泽信长一号,5.8352
东方蜗牛一号,5.8309
星壤1号,5.8176
泽履二期,5.8159
庆东1号,5.8127
中国价值线三号,5.812
汉景港湾投360一号,5.8045
锦石瑞民1号,5.8044
民森B号,5.8023
千波2号,5.8
祈福汇鑫一号,5.7985
淡水泉专项7期,5.784
宝蓁二号,5.7829
久富7期,5.7786
迎睿聚牛4号,5.778
中都一号,5.7694
瑞鑫远航私募学院菁英117号,5.759
映雪霜雪1期,5.7561
慧安浙商家族2号,5.7484
双赢5期(民森),5.7433
君一对冲,5.7411
浦江之星32号(第二期),5.7321
中略恒兴一号,5.7199
丰硕1期,5.7161
君享重阳阿尔法对冲一号,5.7158
融通资本汉景港湾2号,5.7111
同犇财通5期,5.7091
少数派求是1号,5.706
少数派29号,5.6974
高信百诺价值成长,5.6919
聚鑫2号,5.6856
昭时九期,5.6854
泽添二期,5.6807
证研三期,5.6786
沁昇吉迈顿一号,5.67
天下粮仓稳健增长,5.6654
品今信诚威鹏全球医疗生物科技一号,5.6452
知本合丰11号,5.6406
中北汇锦1号,5.6395
锐进39期民森多元策略,5.6358
凯纳300量化6号指数,5.621
盈喜价值成长1号,5.6191
鼎诺秋实1期,5.6185
彩瑞3期,5.6067
新思哲1期,5.6044
润桂投资中润一期,5.5959
前瞻8号,5.5858
辰月价值精选1号,5.5799
天倪资本一号,5.5789
成泉尊享E期,5.5714
成泉风险缓冲3期,5.5714
成泉尊享C期,5.5709
成泉尊享A期,5.5703
成泉尊享B期,5.5703
长青藤2期,5.5611
成泉尊享D期,5.5607
紫金港1号,5.5606
拾贝投资6号,5.5556
子青1期,5.5523
民森A号,5.5418
双赢10期(淡水泉),5.5412
新方程基金2期,5.5372
麒涵2号,5.5344
诺鼎季风价值2号,5.5184
国投大盈一号,5.5
汇博资本骏杰一号,5.4896
凯纳300量化3号指数,5.4884
炳诚对冲3号,5.4854
智德精选3期,5.4837
复兴1号,5.4795
长牛分析1号,5.4781
君泽利1号,5.4779
金鼎6号,5.4737
诺鼎季风价值1号,5.4639
证研一期,5.4622
申孚1号,5.4527
望正精英浩然1号,5.4455
凯纳中证500量化指数,5.4364
蚂蚁致赢一号,5.4337
西域壁虎1号,5.4313
上河3号,5.43
少数派9号,5.4081
滨利凤鸣1号,5.4
久铭2号,5.3945
国融信达泽信1号,5.3839
中信价值,5.3719
金蕴21期(泓璞1号),5.3643
睿信1期,5.3629
私募学院菁英139号,5.3615
天谷至诚2号,5.36
拾贝投资2号,5.3571
力量汇富一号,5.3535
成泉汇涌一期,5.3448
瑞象丰年,5.3425
融鑫5号,5.3424
凯纳300量化4号指数,5.3371
德汇精选,5.3363
藏元汇顶理元亨3号,5.332
东方港湾03号,5.3241
久富4期,5.3239
凯纳300,5.3211
雪暴财富一号,5.3191
金狮157号,5.3129
一线对冲5号,5.3106
艺蓝一期,5.3103
优波基金,5.3039
飞旋成长五期,5.2947
海通拓商一号,5.2854
资财基金1号,5.2792
中信价值之专享1期,5.277
雪球2期,5.276
姜太公封神榜旗舰1号,5.2756
拾贝投资3号,5.2692
至秦成长1号,5.2674
百泉汇瑾一号,5.2658
凯纳500指数增强5号,5.2594
金沙海枫,5.2583
明河成长,5.2508
麦星,5.2438
炜博领航,5.2406
奥圣钱江一号,5.232
天谷至诚1号,5.23
新方程聚享1期,5.2143
弘尚资产成长精选1号,5.1948
枫池稳健,5.191
睿华一号,5.1741
金狮155号,5.173
招商智远美丽中国,5.1704
蕴泽3号,5.1695
少数派10号,5.1639
同犇尊享1号,5.1598
健康生活主题,5.1596
2号,5.1517
瑞民策略精选三号,5.1502
东方红新公益,5.1499
富尊沪深300指数,5.145
中证500指数增强101期,5.1434
鼎锋2期,5.1412
聚沣精选,5.1409
汇昆泽林壹号,5.1357
德丰华1期,5.1341
国泰君安君享展博一号,5.0928
云程泰3期,5.0872
价值精选一期,5.0864
民森K号,5.0847
勤远1号,5.0842
远翰1号,5.0801
拾贝投资1号,5.0779
东方港湾价值投资2号,5.074
青鼎中港互动1号,5.0725
藏宝图私享家1号,5.0654
知本合丰6号,5.0598
锐进51期拾贝,5.0593
常阳1号,5.0489
博弘数君凤凰,5.0435
智德二期,5.0337
藏宝图京都1号,5.0216
文熙稳盈壹号,5.0204
甘主动管理型,5.004
京瑞丰年壹号,5
莞一对冲,5
无量1期,4.9866
民生汇鑫5号,4.9789
拾贝收益5期,4.9702
泓信泓筹八号指数,4.97
拾贝收益6期,4.9611
鼎锋成长3期,4.9542
民创8号,4.9522
海西晟乾3号,4.9518
弘尚资产成长精选2号,4.9498
基石精选1号,4.9474
品正理翔2期,4.9357
拙进厚诚敏1号,4.9319
文多逆向,4.9285
珺墀价值甄选,4.9265
涌津涌赢2号,4.9235
格美熙1号,4.9234
久富3期,4.9212
广金成长3期,4.9174
华辉价值星一号,4.9149
核动力长期价值1号,4.9133
鼎诺目标分红1期,4.9121
赤子之心招商单一信托,4.9063
智德1期,4.904
融通资本汉景港湾1号,4.8996
巨乔1号,4.8924
睿晟价值成长2号,4.8826
抱朴容易1号,4.8736
齐盈灵活一号,4.8701
大钧价值创造,4.8632
幂因1号,4.8611
蓝海汇智,4.8605
旱资舟1期,4.8518
诺万长期,4.8474
朴道一期,4.8444
泓璞2号,4.8434
永二号,4.8387
证大量化增长2号,4.837
和聚安享1期,4.8352
万晟正朗,4.8338
沪深300指数,4.8265
昊嘉信格物1号,4.826
谊恒多品种进取1号,4.825
聚鑫31号,4.8164
长江稳健,4.8115
福建滚雪球31号,4.8055
辰阳恒丰进取分红3号,4.7933
融新74号(富恩德1期),4.7866
融启月月盈五号,4.784
华美6号,4.778
同犇3期,4.7681
新富增强指数基金三期,4.7619
宁聚量化精选3期,4.7606
德汇成长1期,4.7597
彬耕一期,4.7463
东方港湾2号,4.7437
实力终极复利机器,4.7435
趋势投资1号,4.7435
道亨成长9号,4.7427
广发银来汉景港湾1号,4.7418
久银金沙28号,4.7414
剑龙1号,4.7409
泽堃港股通一号,4.7337
锐进45期朴易灵动,4.722
丰般宜利,4.717
东达价值增长一期,4.7168
海中湾祥泰,4.7101
金新东方红3号,4.7047
凯纳500指数增强4号,4.7022
安天诚汇安1号,4.6994
龙旗青云,4.6948
相聚芒格一期,4.6889
中华复兴2号,4.6809
兴富恒升2号,4.6748
和聚福享1号,4.6638
高傅汉景港湾1号,4.6628
申孚3号,4.6588
海纳百川盛冠达2号,4.6559
滚雪球价值精选01号,4.6409
恒星科技定增1号,4.6401
金蕴30期,4.6357
最具巴菲特潜力16期,4.6352
银泰1号股票精选,4.6338
齐翔盛世一期,4.6296
广发资管巴克莱希勒美国指数,4.6192
常莳多策略对冲一号,4.6154
沪港深优质增长,4.614
辰景港湾1号,4.6088
智德精选5期,4.6082
翼丰301号,4.6058
创盈2号(源乐晟),4.604
清泉,4.5976
尊享和聚,4.593
龙隐2号,4.5923
开宝2期,4.5805
黑天鹅楠之1期,4.5793
云睿2号,4.5779
钱塘1号,4.5775
一线对冲莞英,4.5751
久富2期,4.5745
理成风景2号,4.5726
和聚华享对冲1期,4.5662
证大久盈稳健13号,4.565
天迪量化成长,4.5574
东方港湾马拉松,4.5547
证大久盈稳健15号,4.5494
融通资本盈冠东方汉景1号,4.54
红筹1号,4.5397
盈月稳进1号,4.5369
东方港湾利得汉景1期,4.5365
合撰成长精选叁号,4.5276
久富1期,4.5272
至诚189号,4.5167
恒豊一号,4.516
锦成盛优选,4.5135
金狮153号,4.5124
天迪量化价值,4.5013
国道域宝3号,4.5
优尼柯稳赢一号,4.4955
华昇13号,4.4924
工银创增3号,4.4921
万佳鑫1号,4.491
神农安享1号,4.49
感叹号管理型8期,4.4895
东方晨星11号,4.48
智诚7期,4.4786
汇众成长一期,4.4757
璞醴基金,4.4704
拓商1号,4.4646
尚集积极型1号,4.4619
国泰君安君享富利,4.4614
和禄1号,4.4573
丰图一号,4.4554
德汇成长2期,4.4546
宏亮投资炳诚量化,4.4514
云程泰精选1号,4.4503
鼎熙稳健成长1号,4.4444
泰旸创新成长2号,4.4427
隐石1号,4.4297
盛世2号,4.429
赢隆2期,4.4229
承泽资产成长1号,4.4164
成泉2期,4.415
广汇缘5号,4.4145
凯兴千龙晋富1号,4.4118
宁聚成长指数增强1期,4.3754
乾信中国影响力,4.3752
中欧盛世泰旸精选2号,4.3722
中证500指数增强88期,4.3712
中证500指数增强21期,4.3657
静明对冲一期,4.3605
金蕴87期(中金蓝海中华成长品牌),4.3572
中证500指数增强48期,4.3487
中证500指数增强14期,4.3465
京华优选九号,4.3439
宝时正气4期,4.3336
150号,4.3257
和裕财富智享1号,4.3223
中证500指数增强18期,4.3218
锦成盛优选股票策略1号,4.3216
151号,4.321
蕴泽5号,4.3145
创金灵活成长1期,4.3086
博润价值成长,4.306
华夏财富阿尔法1号,4.306
慧安浙商家族3号,4.3022
成泉风险缓冲1期,4.2965
福建滚雪球32号,4.2954
国泰君安君享同利二号,4.2907
东兴金选睿鑫6号,4.2891
招商智远海能达1号,4.2879
睿信4期,4.2867
思考2号A,4.2842
中欧瑞博12期,4.2818
君茂跨市场1号,4.2744
雄愉沪深港1号,4.27
涌峰中国龙价值1号,4.2677
辰月成长优选1号,4.2644
齐鲁星汉1号,4.2631
景富和2016,4.2518
中国龙进取,4.2469
中金指数增强2期,4.2398
瑞民策略精选二号,4.2339
炜博中略1号,4.2311
东兴港湾1号,4.2303
拾麦阳光1号,4.2277
凯纳500指数增强2号,4.2275
穗富2号,4.2274
中证500指数增强20期,4.2186
菁英时代成长3号,4.2162
润桂投资国润一期,4.215
沄沣精选壹号,4.2036
川行主观1号,4.2013
中证500指数增强9期,4.2006
平安汇通搏股通金19号(朴道瑞富),4.1973
中证500指数增强47期,4.1933
中证500指数增强36期,4.1854
