产品简称,当年收益%
昆仑鼎信价值增长,15
鼎锋10期,14.96
鼎萨3期,14.95
慧安1号,14.93
远策3期,14.93
理成转子5号,14.8
黄金优选1期7号,14.77
双赢5期(民森),14.71
林园3期,14.71
中金对冲6号,14.66
穗富6号,14.65
中金-云信私募工场..,14.54
黄金优选7期8号,14.53
民森A号,14.5
金中和东升,14.39
元普金牛2号,14.36
中金-云信私募工场..,14.35
尚雅4期,14.34
林园2期,14.3
中金-云信私募工场..,14.3
汇鑫01号,14.27
金海8号,14.25
瀚信价值2期,14.24
世通5期,14.21
睿远景泰复利回报第..,14.18
辰龙二期,14.15
瀚信成长6期,14.12
乾信中国影响力,14.11
新价值1期,14.02
理成转子7号,13.98
金诚一号,13.96
金中和1期,13.93
世富壹玖创新,13.91
沃胜三期,13.87
大德利1号,13.86
智诚4期,13.8
朴道一期,13.8
隐形冠军一期,13.8
国都德正,13.7
创海富信1号,13.69
尚雅8期,13.61
国泰君安君享盈信2..,13.5
宝时正气1期,13.47
新价值11号,13.47
明达3期,13.45
长安智享2号,13.38
尚雅7期,13.33
润桂投资国润一期,13.29
恒信盈创成长六期,13.29
黄金优选7期2号,13.26
金海2号,13.24
壹财富源和一期,13.21
资富精鉴基金,13.17
盈丰康伦1期,13.14
远策7期,13.14
中金对冲10号,13.14
领新安盈5号,22.64
东北证券融通一期,13.07
鑫富越1号,12.95
德丰华1期,12.91
立华价值3期,12.86
盈融达量化对冲进取..,12.75
金狮153号,12.75
金泰瑞丰(乾清),12.7
安州价值优选1号,12.68
常春藤稳健成长,12.67
彩瑞3期,12.63
智德精选3期,12.47
中国龙增长,12.45
汇富鹏祥1期,12.43
金狮154号,12.38
光大资产权益类B,12.26
智德精选6期,12.25
瀚信一号A,12.2
赋成量化1号,12.17
聚益1号,12.09
云程泰(五期),12.05
锐集一号,12.01
天倚道樟鄂1号,11.9
慧安9号,11.8
泽元元利证券投资基..,11.78
合正普惠1期,11.73
长江超越理财量化3..,11.7
金狮141号,11.68
金沙七号,11.66
中域增值1期,11.6
金狮160号,11.55
吾股丰登1号,11.52
大包巷1号,12.14
图原精选1期,11.46
清水源4号,11.39
恩瑞索1期,11.38
谷晟一期,11.35
中金-云信私募工场..,11.32
璟恒一期,11.28
金蕴86期(前海普..,11.23
融昌蓝宝石基金,11.22
明华新兴成长,11.21
清水源成长,11.14
国泰君安君享新利六..,11.09
浦来德天天开心对冲..,11.08
尚雅1期,11.06
高溪量化对冲1号,11.01
睿信1期,10.95
德源安战略成长3号,10.86
清研睿合价值成长基..,10.85
中金-云信私募工场..,10.71
信璞硬资产,10.67
金海3号,10.63
金蕴57期(博润视..,10.61
汇信-金百合2号,10.61
君泽利2号,10.6
凯石三期A,10.54
黄金优选7期3号,10.52
聚金1号,10.42
瀚信稳健2期,10.37
融裕9号奕金安3期,10.27
成长红利,10.26
奕金安2期,10.25
天马一期,10.19
武当7号,10.14
盈峰梧桐量化对冲基..,10.12
金狮155号,10.12
长江超越理财量化2..,10.05
箫峰飞龙二号,10
银河投资智富理财1..,9.95
远策2期,9.92
量华1号,9.76
万丰友方贯富添利3..,9.76
睿信成长1期,9.66
彤源5号,9.6
隐形冠军3期,9.6
慧安12号,9.58
盈峰成长5期,9.5
民森K号,9.42
融汇8号,9.42
珺容二期,9.4
盈捷九头鸟1期,9.19
