huobililv,毕咸01期,冰剑10号,冰剑1号,冰剑2号,冰剑5号,冰剑6号,冰剑7号,冰冷1期,博纳1期,博润价值成长,博颐精选,博颐精选2期,博颐精选3期,博颐稳健1期,彩瑞3期,彩瑞五期,常阳1号,潮金1号,成都君海,诚盛1期,承泽股票二号基金,赤子之心成长,赤子之心价值,创海富信1号,创赢1号,创赢2号,创赢3号,创赢5号,创赢7号,达仁通宝2期,大君智萌2期,大朴进取1期,淡水泉2008,淡水泉成长九期,淡水泉成长六期,淡水泉成长七期,淡水泉成长三期,淡水泉成长四期,淡水泉成长五期,淡水泉成长一期,淡水泉精选1期,淡水泉专项2期,道睿择1期,德丰华1期,德汇成长1期,德骏核心1号,鼎锋10期,鼎锋2期,鼎锋5期,鼎锋8期,鼎锋成长3期,鼎锋成长一期,鼎诺目标分红1期,鼎诺秋实1期,鼎润1期,鼎萨1期,鼎萨3期,鼎泰岩2期,鼎陶朱辉2期,东方港湾1期,东来方元1号,东源1期,泛涵正元,丰煜如意理财一期,沣杨锦绣,沣杨旺德福,富锦8号(尚雅),富腾成长三期,高溪量化对冲1号,高信百诺1期,格雷二期,格雷一期,共盈大岩量化进取,共盈立源新产业,光华上智1期,光华上智5期,广金昂立,广金成长3期,广金成长5期,广金成长6期,归富长乐1号,海中湾(齐鲁)3号,瀚信成长1期,瀚信成长2期,瀚信成长4期,瀚信成长5期,瀚信成长6期,瀚信价值2期,瀚信经典1期,瀚信稳健2期,行知转折1期,航长常春藤,航长常春藤2号,禾木1号,合德丰泰,和聚10期,和聚1期,和聚2期,和聚3期,和聚4期,和聚5期,和聚7期,和聚8期,和聚9期,和聚鼎宝1期,和聚鼎宝2期,和聚华享对冲1期,和聚兴享1期,和禄1号,和顺一期,恒德1期,恒德中略2号,恒复利贞,鸿道1期,鸿道2期,鸿道3期,鸿道4期,鸿道精英1号,鸿逸楚天一号,华骏海石1号,华西神农复兴,汇创稳健一号,汇利3期,汇利5期,汇利优选,汇利优选10期,汇利优选2期,汇利优选9期,汇信得3期,慧安1号,或然赋利1期,积胜1期,嘉禾1号,金百镕1期,金百镕5期,金诚富利1期,金海5号,金牡丹道谊稳健,金狮153号,金石2期,金石3期,金泰瑞丰(乾清),金瀛2期,金蕴12期,金蕴16期,金蕴30期,金蕴55期(季胜),金蕴70期(鼎萨),金中和灵猫1号,京福1号,京福2号,菁英时代成长3号,景富趋势成长一期,景林丰收,景林稳健,景泰复利回报1期,景泰复利回报二期,景泰复利回报五期,久富1期,久富3期,久阳5期,巨鹿1期,巨杉净值线1号,巨杉净值线2号,巨杉净值线3号,巨杉净值线4号,巨杉净值线6号,巨杉净值线8号,开宝1期,开宝2期,康曼德001号,宽远价值成长,理成风景2号,理成风景3号,理成转子2号,理成转子3号,励石一号,励远1期,林园,林园2期,林园3期,六禾财富东莞,六禾财富竹溪,六禾光辉岁月1期,龙票1期,龙腾5期,陆宝点金精选,论德1期,懋峰二号,懋峰三号,美联融通1期,民森A号,民森B号,民森H号,民森K号,明达,明达2期,明达4期,明达6期,明河价值一期,明曜精选1期,明曜启明1期,铭深1号,磐信1期,品正理翔2期,平安金牛一期,平安徐星1号,平安证大一期,朴石1期,朴石2期,朴石3期,朴石5期,朴石6期,朴石7期,骐邦涌利稳健成长,谦石1期,谦石2号,前海一线对冲,乾信中国影响力,勤远1号,清水源1号,清水源成长,秋阳1期,榕树文明复兴,融昌3期,融裕9号奕金安3期,融裕瀚信成长10期,锐进12期鼎萨,锐进2期,瑞天5期,瑞天价值成长,睿策1期,睿策2期,睿策3期,睿策量化1期,睿策诺亚对冲,睿鉝量化对冲1期,睿信,睿信2期,睿信3期,睿信4期,睿信5期,睿信成长1期,润桂投资国润一期,润晖稳健增值,森瑞独立景气,森瑞医疗服务,上善目标缓冲,上善若水3期,上善若水6期,尚雅11期,尚雅12期,尚雅13期,尚雅14期,尚雅1期,尚雅2期,尚雅3期,尚雅4期,尚雅5期,尚雅6期,尚雅7期,尚雅8期,神农1期,神农飞虎,盛世源,盛世云鼎1期,世诚投资六号,世诚扬子3号,世诚扬子二号,世通5期,世通嫦娥奔月,世域1期,世域2期,穗富11号,穗富1号,塔晶狮王,塔晶狮王二号,泰石1期,天弓2号,天勤1号,天勤2号,天乙1期,同瑞汇金1期,同威3期,同威增值3期,彤源2号,彤源3号,彤源5号,彤源6号,稳健增长,沃胜1期,沃胜5期,沃胜二期,武当10期,武当13期,武当14期,武当1期,武当3期,武当4期,武当8号,武当9号,武当稳健增长,悟空对冲量化2期,悟空同创量化1期,西藏隆源对冲1号,先机策略精选,湘财资本1号,箫峰飞龙1号,新价值11号,新价值12号,新价值15期,新价值16号,新价值19期,新价值1期,新价值20期,新价值4号,新价值5号,新思哲1期,鑫安2期,鑫安3期,鑫扬一期,鑫增长1号,信复创值1号,信复创值2号,信复创值3号,星石10期,星石11期,星石12期,星石13期,星石14期,星石15期,星石16期,星石17期,星石18期,星石19期,星石1期,星石20期,星石21期,星石2期,星石3期,星石4期,星石5期,星石6期,星石7期,星石8期,星石9期,星石回报1期,徐星投资,雪球2期,衍航1号,倚天雅莉3号,奕金安2期,奕金安一期,银帆5期,银帆6期,银帆7期,银帆8期,盈捷九头鸟1期,盈捷九头鸟2期,映雪霜雪1期,映雪霜雪2期,永韵骐邦一号,铀链大盘波段1号,愚公移山1号,御峰一号,裕晋5期,源乐晟4期,源乐晟5期,源乐晟6期,源乐晟7期,源乐晟8期,源乐晟策略创新1期,远策1期,远策2期,远策3期,远策4期,远策5期,远策6期,远策9期,远见者1期,云程泰3期,云程泰增值,云程泰增值二期,泽泉福虹财富,泽泉景渤财富,泽泉盛辉,泽泉信德,展博1期,展博2期,展博5期,长金4号,长金7号,长金9号,长金银信宝2期,长青1期,长青藤2期,招商汇智之凤翔1号,兆信1期,兆泽利丰1期,柘弓1期,证大稳健,执耳医药,志禾对冲1号,质嘉一期,智诚5期,智诚7期,智德1期,智德精选3期,智德精选5期,智信创富1期,智信创富2期,中国龙价值,中国龙价值对冲1号,中国龙进取,中国龙精选,中国龙平衡,中国龙稳健,中国龙稳健(五),中欧瑞博6期,中欧瑞博一期,中睿合银8期,中域增值1期,重阳1期,重阳2期,重阳6期,重阳8期,重阳对冲2号,重阳对冲3号,重阳目标回报1期,朱雀10期,朱雀12期,朱雀13期,朱雀19期,朱雀20期,朱雀22期,朱雀3期,朱雀4期,朱雀5期,朱雀9期,朱雀合伙专项,朱雀新机遇,朱雀新机遇汇智A期,紫金港1号
0.03,0.161696229,0.087011377,0.067063479,0.082268303,0.084063631,0.071219623,0.063752483,0.040523422,0.227014167,0.083302632,0.132008303,0.129618941,0.133531393,0.130691299,0.112558317,0.095102896,0.068379186,0.138682825,0.039740329,0.030783916,-0.007253182,-0.005052859,0.011092801,0.045619894,0.036008351,0.02776559,0.02397874,0.023367753,0.016336662,0.073691808,0.318905423,0.14670451,0.113490642,0.11764013,0.116960261,0.122059755,0.119936384,0.124454174,0.119836029,0.119705053,0.111411216,0.105350946,0.019344157,0.110085346,0.080107803,0.001478561,0.047746867,0.058860353,0.033301347,0.031525226,0.011784648,0.062450227,0.048437297,0.043456157,0.030109105,0.171829495,0.129376734,0.112525084,0.009633849,-0.015888791,0.068329128,0.053682248,0.012811232,0.130330702,0.042072025,0.043235609,0.068456595,0.192411924,-0.045348264,0.033491074,0.017935758,0.016186711,0.097689572,0.053833846,0.051870468,0.014025668,0.140144801,0.086108584,0.109141323,0.133759175,0.04141033,0.094895741,0.084271719,0.100070597,0.013290791,-0.013954398,0.0185731,0.018018506,-0.059636794,0.013775705,0.000883002,0.041871059,0.031473211,0.08507059,0.031473295,0.121520959,0.129462211,0.117711364,0.120074691,0.119678649,0.118840377,0.123695772,0.121375959,0.101829655,0.003542366,0.007605166,0.117005511,0.045448149,-0.003385244,0.18129569,0.016593462,0.024389054,0.172691739,0.02518215,0.013875972,0.035626758,0.019695034,0.024905207,0.175593997,0.039348133,-0.025073175,0.04304554,0.134831727,0.066542615,0.052440561,0.061696655,0.06207941,0.071747694,0.056956465,0,0.000521008,0.076645732,0.027698889,0.087915301,0.080309899,0.009286526,0.116187692,-0.015332712,0.018981678,0.164906883,0.180325108,0.000621311,0.104539646,0.211242526,0.087860384,0.092021527,0.043180427,0.079732214,0.056702351,0.139534719,0.145633911,0.253126471,0.080861361,0.100192282,0.067023877,0.015731316,0.015547551,0.01518117,-0.015033301,-0.029837637,0.111214419,-0.050135812,-0.020086759,0.05385014,0.050735725,0.050836712,0.04917926,0.07464513,0.0209028,0.122920801,0.096253712,0.038915416,0.145502749,0.097217115,0.199549134,0.184534154,0.054618598,0.002794339,0.055704793,0.081728292,0.087209525,0.050644733,0.037437308,0.066118744,0.053377487,0.12065001,0.001282874,0.016964731,0.005516808,0.003569308,0.208253301,0.094358668,0.09153659,0.026242603,0.065233334,0.117016994,0.01561829,0.090370119,0.100871608,0.031182927,0.095961792,0.09620873,0.073264227,0.032436086,0.131591989,0.073363712,0.024686537,0.017340216,0.050076537,0.054147941,0.058623934,0.053404596,0.052967984,0.057743426,0.105715979,0.023281865,0.020408872,0.04838399,0.034230992,0.004701589,0.052797892,0.060838339,0.150340322,-0.020189279,0.112044548,0.085931966,0.009023818,0.052664777,0.032036632,0.17033821,0.117676878,0.053292079,0.054594151,0.059789311,0.045488534,0.058391552,0.010506444,0.047429421,0.08591371,0.084372068,0.121131832,0.020947706,0.062073327,0.058150635,0.071784397,0.084223182,0.191135395,0.053618908,0.041701772,0.050863629,-0.043455712,0.03761097,0.045704232,-0.040953269,-0.043864363,-0.038750236,-0.038819823,-0.041206738,-0.048474757,0.01342095,0.011269475,0.014719188,-0.022212707,-0.053142274,0.006604125,0.002527807,0.098279022,0.082784766,0.069778932,0.012333871,-0.006897613,0.051692565,0.022326275,0.110144904,0.146179895,0.153989973,0.137307636,0.378248028,0.083550556,-0.02409916,-0.264610375,0.069378388,0.016766486,0.047399059,0.035227391,0.069767522,0.08864652,0.10779657,0.036527629,0.095874924,0.024007853,0.007086245,0.020178107,0.077158552,0.065603766,0.072118073,0.078624411,0.08199633,0.07266014,0.067490868,0.078084337,0.041632258,0.008417975,0.030264335,0.083283433,0.061541835,-0.011587136,0.073549436,-0.210889344,-0.240451735,-0.06107535,-0.0632748,-0.312143811,-0.198100062,-0.338961263,-0.074697371,-0.075052259,0.022457562,0.102924592,0.100846481,0.004981733,0.138177213,0.01787844,0.005456626,0.017220791,0.058622009,0.058310021,0.109021515,0.155580105,0.108928882,0.13105566,0.160912752,0.103336457,0.102909699,0.112212458,0.154185667,0.081393958,0.093499849,0.150365717,0.154570143,0.153265291,0.151158454,0.151220829,0.151725645,0.15351177,0.10084307,0.105809006,0.025346979,0.02129502,0.020904654,0.154253093,0.069965161,0.077130826,0.099611631,0.073542143,0.047452477,-0.006237026,0.116627462,0.12610475,0.143564015,0.140644216,0.098915109,0.073506306,0.02674359,0.004070102,0.01782736,0.086047093,0.109931453,0.10947608,0.091414193,0.083821895,0.106907627,0.038763898,0.044364926,0.047942181,0.074233918,0.024597643,0.06803412,0.031627869,0.109048531,0.24617798,0.251772199,0.24671743,-0.000782254,-0.000482756,-0.000508216,-0.000545306,0.013716545,0.084054982,0.031512565,0.133500344,0.107871818,0.073778161,0.043778222,0.231247939,0.09592828,0.115311592,0.008505261,0.130792928,0.083103581,0.197226973,0.105315641,0.031067084,0.041599401,0.129488202,0.073301027,0.018572086,-0.037776551,-0.144339607,0.136558012,0.132585913,0.007060151,0.00631322,0.037405372,0.097120681,0.014005831,0.019062161,0.01835118,0.064246877,0.059150554,-0.060581041,0.040411386,0.095527922,0.05384654,0.055553451,0.022597115,0.024926014,0.125473919,0.090535197,0.058474748,0.054093781,0.067561354,0.056096073,0.047557253,0.049220162,0.086451725,0.049899213,0.050882281,0.049899526,0.086269691,0.080037276,0.079966662,0.15292534
0.03,-0.087353889,-0.024277054,-0.016117757,-0.053058948,-0.026482845,-0.026124961,0.016901087,0.00118281,0.114343229,-0.011961269,-0.035525274,-0.034919887,-0.033484509,-0.035495714,0.039603104,0.029855867,0.026552466,0.065198215,-0.025484322,-0.006916162,0.049058153,0.001859121,0.000227428,0.038394916,0.003540933,0.043489334,0.038445391,0.038802349,0.043720051,-0.010959653,0.150295951,0.035668501,0.017308848,0.034908259,0.024554079,0.026914037,0.031249973,0.028421238,0.023784193,0.028140564,0.033309202,0.029531208,0.106887933,0.032844104,0.035133218,0.010370403,0.044323165,0.078409807,0.054164863,0.051138115,0.042754853,0.062320158,-0.072576931,0.035148504,-0.013000745,0.009423115,0.091228946,0.099631205,-0.036542596,0.00529727,-0.002203993,-0.0149514,-0.001080664,-0.006762965,0.021780191,0.022142625,0.008658063,0.152610743,0.136376185,0.045537145,0.056265883,0.056563555,0.054772363,0.121219805,-0.005607629,-0.070935672,-0.012073419,0.019082426,0.044801205,0.06446232,0.018184327,0.038704018,-0.059967938,-0.05646864,-0.011168065,-0.063587367,-0.078350018,-0.077602003,-0.058168205,0.006232238,-0.041053182,0.034894341,0.041819654,0.266916269,0.026482048,0.035108433,0.007742629,0.004069182,0.009020922,0.006335413,0.005034624,0.008758988,0.007661852,0.034685558,-0.012884222,-0.012707601,0.033221913,-0.006303538,-0.014774597,0.065385853,0.007669484,0.015137926,0.035107562,0.009853037,0.021532859,0.006943351,0.008954409,0.009520283,-0.038250435,-0.021627719,0.011736469,0.039217976,0.043317362,0.041995487,0.03054122,0.05779001,0.042597824,0.056597861,0.019479986,-0.020037581,0.000371982,0.022504259,0.010737476,-0.000281988,0.002515725,0.011068493,8.63E-05,0.010770062,0.048473358,0.201275062,0.129052457,0.066920332,0.043965896,0.05459061,0.043797179,0.078934563,0.096184624,0.060281457,0.048420818,0.051716358,0.029844848,0.129603437,0.025969548,-0.012870587,-0.012124401,-0.024325185,-0.023789013,-0.022777074,0.041148182,0.037018771,0.117433402,0.016076625,0.049923309,0.046804186,0.047381582,0.047187051,0.040318943,0.042453833,0.024878712,0.051516352,-0.023061993,-0.007166718,0.089964264,0.066614251,0.06346325,0.085230433,0.032309609,-0.010190337,0.065873925,0.06625948,0.06684603,0.005531667,0.016190488,0.014283139,-0.002917468,0.182834356,-0.001882112,-0.0343972,-0.049874895,-0.051168287,0.136011277,0.053313087,0.05133196,-0.005087451,-0.002012625,0.032148762,0.120690682,0.038787427,0.038973119,0.000375869,0.025623105,0.00979328,0.033708905,0.016738322,0.047379853,0.03588646,0.009834823,-0.00424188,0.01796062,0.005875032,0.01300533,0.007704956,0.014137933,0.015043066,0.12020329,0.016858729,0.044085212,0.010199159,0.024327045,-0.014105532,0.007624172,0.004488741,0.145161795,-0.023522504,-0.027372051,0.001540483,-0.008702997,0.042761457,0.075021965,0.074233194,0.09313491,0.023770468,0.02291426,0.021584356,0.028608227,0.025513059,0.009031527,0.055767026,0.042219529,0.042521105,0.05495129,0.097301747,0.02191745,-0.055347942,-0.01429325,0.016821902,-0.037612029,0.069645243,-0.006550408,-0.00450485,0.101107505,0.01174618,0.007673163,0.084907478,0.081579157,0.062007098,0.08363706,0.083923704,0.078768335,0.180058809,0.177412323,0.183186717,0.018725818,0.072874913,-0.000866476,0.010047811,0.009791848,0.01871212,0.024719585,0.276455645,0.413623797,0.015116104,-0.018023016,0.195123039,0.296557272,0.06273741,0.055346116,0.083659722,0.059904835,0.094265408,0.05570586,0.075378449,0.015043649,-0.001857823,0.001848731,0.1026613,0.051805315,0.098787868,0.115673352,0.113197612,0.066255279,0.016259165,0.043552893,0.058956167,0.074162616,0.077012287,0.034310103,0.064956658,0.059121831,0.075504181,0.077951446,0.071104392,0.003200003,0.002823607,0.032958994,-0.028437241,0.078809257,0.019588987,0.053450128,0.046361145,0.106351361,0.06224501,0.13154059,0.043337684,0.127743105,0.082191133,0.081386233,0.029125321,0.043544456,0.046541351,-0.029072957,-0.032447806,0.145173681,0.11483106,0.095260567,0.128335011,0.127757236,0.063704588,0.081128282,0.062215585,0.062753253,0.080458768,0.064216279,0.063299287,0.062740364,0.082048414,0.075543015,0.06051104,0.080971403,0.081316152,0.080967509,0.081577694,0.081423279,0.081087342,0.08066524,0.061748007,0.054729675,0.010036684,0.009668664,-0.026366326,0.058171056,-0.003452666,0.008452698,0.035175437,0.00487106,0.009125837,-0.030423563,-0.014390065,7.80E-05,0.091094938,0.095227419,0.112096792,0.14026961,0.049931096,-0.049732727,0.014425244,0.04488031,0.065109235,0.074344202,0.061889513,0.096306033,0.103068232,0.006344064,0.024799115,0.026276628,0.045369595,0.012192875,0.037514226,0.008289859,0.084817098,0.108116611,0.126978697,0.082556334,-0.001118568,-0.00105151,-0.000678024,-0.000970167,0.126207833,0.126870658,0.130510019,0.042446408,0.144852506,0.058795674,0.027625769,0.074234084,0.026588273,0,-0.018736078,0.027870734,0.074500477,0.270134858,0.012043502,0.004529767,-0.013634944,0.004386538,0.083108078,0.018486704,0.062134995,0.107117765,0.074358827,0.072192028,0,-0.000106672,-0.003941447,-0.02328169,-0.010527279,0.001969219,0.00165171,0.590524231,0.045915322,0.010171828,0.068646336,-0.001005362,0.00774264,-0.037853874,-0.02405697,0.006094567,0.027430466,0.00096874,0.008473792,0.007009931,0.002578088,-0.002545318,-0.002979762,-0.000403117,0.01721756,-0.001584732,-0.001901744,0.014381872,0.017143669,0.004292969,0.004292969,-0.005057256
0.03,0.047522199,-0.046147749,-0.018128996,-0.010282189,-0.008286503,-0.009425775,-0.053801745,0.063483095,0.052809906,-0.043813848,0.052351675,0.051263064,0.052786272,0.050605448,0.063081367,0.068411437,0.056554909,-0.000191479,0.001663894,0.012113883,-0.035566092,0.00051581,-0.000227428,0.028373065,0.068209392,0.019566046,0.054224218,0.040706415,0.056279853,0.030404497,0.124411483,-0.002575993,0.074729515,0.052613401,0.047217051,0.054723471,0.051289246,0.058630742,0.051744559,0.072246638,0.075225749,0.066397316,-0.015318192,0.005470099,-0.045251936,-0.006683536,0.06491812,0.06649107,0.055034429,0.005675423,-0.048798182,0.047786997,0.097217658,0.138209363,0.072283091,0.042994869,0.016147805,0.207406563,-0.154175054,0.002029963,0.021504467,0.046177599,0.003007521,0.090902355,0.028650662,0.02819506,0.011299555,-0.00876161,-0.046082209,0.017771164,0.014745846,0.014743065,0.105544452,-0.013960034,0.010159098,0.015634977,0.112580462,0.044267484,0.061844658,0.102057785,-0.00021889,0.102405124,0.035953891,0.032728652,0.032528846,0.037816221,0.03318105,0.032664701,0.037154475,0.030504227,0.10467715,0.003065495,-0.01809833,-0.018481076,0.000633362,0.003484919,0.040877626,-0.002032521,-0.003748833,-0.001404405,-0.001696353,-0.007635132,-0.003124275,0.007126949,-0.000861854,7.52E-05,0.00416795,-0.006568813,0.008652129,-0.019065804,0.01892025,0.015194974,0.010277051,-0.020949906,-0.029472216,-0.011734849,-0.026679506,-0.021434278,0.007403436,0.001043489,0.023067616,-0.002741042,0.085503133,0.076642534,0.079532647,0.060002456,0.072411696,0.055070093,0.011230979,-0.000799254,0.00526727,-0.006054214,0.076246362,-0.002753558,0.000380619,0.0246016,0.057513124,0.02444353,0.053546774,0.059375491,0.050214869,0.064668181,0.066264147,-0.085192901,0.016009025,0.133770755,-0.032423269,0.06001875,0.008156074,0.006428346,0.008904588,0.125586387,0.06727938,0.025577625,0.042573635,0.0136148,0.009898189,0.003192406,0.052839885,0.044680971,-0.012282652,-0.030826654,0.013692815,0.016444651,0.017400914,0.022312844,0.020064,0.017950917,0.015306875,0.037814358,0.025355572,0.082786194,0.143411685,0.025328292,0.041136301,0.112097318,0.122751864,0.018065488,0.029779662,0.018255344,0.03831396,-0.016531856,0.053750715,0.058802443,0.057226756,0.000178822,-0.011540908,0.012346909,0.049119485,0.046840212,-0.098732788,-0.031115864,-0.021618004,0.027562657,0.031282129,0.071829455,-0.019680385,0.059246859,0.082056228,0.033323072,0.017797038,0.007540803,0.054902818,0.024911811,0.011384422,0.028838566,0.05189475,0.072520375,0.021829459,0.025275679,0.019079604,0.022365794,0.030864894,0.024824569,0.011663808,0.048252674,0.011334007,0.037110968,0.034548509,0.008356136,0.015362023,0.016787711,0.312932663,0.004714766,0.039209766,0.147792224,0.031884014,0.078179107,0.028500725,0.006027839,-0.017900938,0.036797376,0.034979719,0.029819129,0.043564187,0.040921612,0.010944707,-0.007247576,0.000843332,-0.001934392,0.018790315,0.015041357,0.033684441,0.001770984,0.056148669,-0.111046077,0.00285736,-0.011599937,0.025501193,0.033738496,-0.043296806,0.012872806,0.018929204,-0.06582995,-0.064615979,-0.061408628,-0.061281868,-0.063922172,-0.062754854,-0.010291465,-0.013390068,-0.015658788,0.022184752,0.002912058,0.037348563,0.564779709,0.013050456,0.02286512,0.008087136,0.093932736,0.045068735,-0.039648404,0.049824042,0.238138421,0.294221976,0.075484028,0.057770072,0.029209545,0.016933613,0.043320255,0.00182131,0.010393561,0.000380822,0.012284766,0.00433652,0.016694003,0.074764571,0.039386016,0.076459075,0.061046078,0.001891335,0.017219186,0.024268292,0.012121361,0.012880637,0.014805666,0.022177427,0.012918774,0.01271621,0.015100743,0.014739548,0.012553637,0.011889391,0.018122078,0.024438157,0.020529767,-0.01336064,0.126254016,0.107838646,0.145736945,0.114790856,0.123750866,0.102186444,0.147179745,0.074457088,0.132589168,0.132678282,0.057829975,-0.015680171,-0.014952179,0.029976066,0.05032377,0.064505205,0.0674779,0.054548321,-0.016117565,-0.015462311,0.028666504,0.007807247,0.02747002,0.02895282,0.007523147,0.028102728,0.028415377,0.028143536,0.009495163,0.028796724,0.028052427,0.008576548,0.008725275,0.008476804,0.00893358,0.008859993,0.008488797,-0.011861754,0.029220435,0.028028656,0.052223932,0.069193794,0.038901857,0.006149313,0.136984058,0.136886147,0.052330312,0.000665425,-0.001338464,-0.00130212,-0.006525005,-0.007751066,0.070815921,0.06338368,-0.002922207,0.052504741,0.040280878,0.027485503,-0.005701722,0.00765554,0.01199709,0.005533335,0.006719197,0.019624072,0.027294803,0.02664051,0.029986075,0.073823404,0.05130894,0.018130194,0.044908584,0.025994538,0.065967855,0.042348957,-0.002421472,0.002780255,0.011406439,-0.000540395,0.000381445,-0.000606833,0.017309728,0.002008305,0.022878134,0.154760549,0.038221213,0.032980681,0.083949726,-0.050923586,0.041634448,0.074213417,-0.008086687,0.016190918,0.057843541,0.248158708,0.052469777,-0.018922819,0.041573157,0.15657528,-0.057442501,0.010913473,0.026305372,0.031726125,0.016172067,0.008874837,0.016678863,0.004045571,0.032016058,0.159309712,0.015342632,0.056266412,0.109817507,0.007112215,0.024678994,-0.028263074,0.005589636,0.059786047,0.024213848,0.046589693,0.055258315,0.030405836,0.029123572,0.075022623,0.092404101,0.087356067,0.097007245,0.099696344,0.099015368,0.094937457,0.050524501,0.098614602,0.099058977,0.09243303,0.050123178,0.102090425,0.102090425,0.060521061
